cycle,chamber,district,canonical_party,canonical_votes,canonical_name,canonical_source,person_id,canonical_candidate_id,incumbent,winner,normalized_candidate_name,identity_collision_split,candidate_effect_id,identity_status,raw_ticket_overperformance,context_cmo,within_cycle_cmo,predictive_residual,context_cmo_low,context_cmo_high,contest_tier,baseline_source_v2,candidate_raw_ticket_overperformance,candidate_context_cmo,candidate_within_cycle_cmo,candidate_predictive_residual,candidate_context_cmo_low,candidate_context_cmo_high,partial_pooled_effect,appearances,attribution_reliability,candidate_partial_pooled_effect
1994,house,1,D,7385.0,Starkey,alabama_sos,ALPERSON-STARKEY,AL-1994-house-1-D-STARKEY,0,1,STARKEY,False,UNRESOLVED-AL-1994-house-1-D-STARKEY,surname_only_unresolved_race_specific,30.474125379332747,19.672974076715775,22.634740673151875,28.641192682615298,8.748903644692207,30.597044508739344,meaningful,state_ticket_vote_weighted,30.474125379332747,19.672974076715775,22.634740673151875,28.641192682615298,8.748903644692207,30.597044508739344,0.8942260943961714,1,0.3333333333333333,0.8942260943961714
1994,house,1,R,4946.0,Phillips,alabama_sos,ALPERSON-PHILLIPS,AL-1994-house-1-R-PHILLIPS,0,0,PHILLIPS,False,UNRESOLVED-AL-1994-house-1-R-PHILLIPS,surname_only_unresolved_race_specific,30.474125379332747,19.672974076715775,22.634740673151875,28.641192682615298,8.748903644692207,30.597044508739344,meaningful,state_ticket_vote_weighted,-30.474125379332747,-19.672974076715775,-22.634740673151875,-28.641192682615298,-30.597044508739344,-8.748903644692207,-0.8942260943961714,1,0.3333333333333333,-0.8942260943961714
1994,house,3,D,7723.0,Black,alabama_sos,ALPERSON-BLACK,AL-1994-house-3-D-BLACK,0,1,BLACK,True,UNRESOLVED-AL-1994-house-3-D-BLACK,surname_only_unresolved_race_specific,21.791263058258828,5.5394971080319095,8.50126370446801,20.11952927425972,-11.172476317346796,22.251470533410615,meaningful,state_ticket_vote_weighted,21.791263058258828,5.5394971080319095,8.50126370446801,20.11952927425972,-11.172476317346796,22.251470533410615,0.2517953230923595,1,0.3333333333333333,0.2517953230923595
1994,house,3,R,3821.0,Smallwood,alabama_sos,ALPERSON-SMALLWOOD,AL-1994-house-3-R-SMALLWOOD,0,0,SMALLWOOD,False,UNRESOLVED-AL-1994-house-3-R-SMALLWOOD,surname_only_unresolved_race_specific,21.791263058258828,5.5394971080319095,8.50126370446801,20.11952927425972,-11.172476317346796,22.251470533410615,meaningful,state_ticket_vote_weighted,-21.791263058258828,-5.5394971080319095,-8.50126370446801,-20.11952927425972,-22.251470533410615,11.172476317346796,-0.2517953230923595,1,0.3333333333333333,-0.2517953230923595
1994,house,4,D,5012.0,Smith,alabama_sos,ALPERSON-SMITH,AL-1994-house-4-D-SMITH,0,0,SMITH,True,UNRESOLVED-AL-1994-house-4-D-SMITH,surname_only_unresolved_race_specific,-1.3256463547890114,-11.188348198012651,-8.22658160157655,-6.58830826733308,-20.966676892534302,-1.4100195034910001,meaningful,state_ticket_vote_weighted,-1.3256463547890114,-11.188348198012651,-8.22658160157655,-6.58830826733308,-20.966676892534302,-1.4100195034910001,-0.5085612817278476,1,0.3333333333333333,-0.5085612817278476
1994,house,4,R,9236.0,Papucci,alabama_sos,ALPERSON-PAPUCCI,AL-1994-house-4-R-PAPUCCI,0,1,PAPUCCI,False,UNRESOLVED-AL-1994-house-4-R-PAPUCCI,surname_only_unresolved_race_specific,-1.3256463547890114,-11.188348198012651,-8.22658160157655,-6.58830826733308,-20.966676892534302,-1.4100195034910001,meaningful,state_ticket_vote_weighted,1.3256463547890114,11.188348198012651,8.22658160157655,6.58830826733308,1.4100195034910001,20.966676892534302,0.5085612817278476,1,0.3333333333333333,0.5085612817278476
1994,house,6,D,6409.0,Schmitz,alabama_sos,ALPERSON-SCHMITZ,AL-1994-house-6-D-SCHMITZ,0,0,SCHMITZ,False,UNRESOLVED-AL-1994-house-6-D-SCHMITZ,surname_only_unresolved_race_specific,21.709223814421527,13.35949944180605,16.32126603824215,16.102373147498177,5.27201315780294,21.446985725809164,meaningful,state_ticket_vote_weighted,21.709223814421527,13.35949944180605,16.32126603824215,16.102373147498177,5.27201315780294,21.446985725809164,0.6072499746275476,1,0.3333333333333333,0.6072499746275476
1994,house,6,R,6770.0,Jorgensen,alabama_sos,ALPERSON-JORGENSEN,AL-1994-house-6-R-JORGENSEN,0,1,JORGENSEN,False,UNRESOLVED-AL-1994-house-6-R-JORGENSEN,surname_only_unresolved_race_specific,21.709223814421527,13.35949944180605,16.32126603824215,16.102373147498177,5.27201315780294,21.446985725809164,meaningful,state_ticket_vote_weighted,-21.709223814421527,-13.35949944180605,-16.32126603824215,-16.102373147498177,-21.446985725809164,-5.27201315780294,-0.6072499746275476,1,0.3333333333333333,-0.6072499746275476
1994,house,7,D,6188.0,Letson,alabama_sos,ALPERSON-LETSON,AL-1994-house-7-D-LETSON,0,1,LETSON,False,UNRESOLVED-AL-1994-house-7-D-LETSON,surname_only_unresolved_race_specific,-2.9254723025280347,-30.00373947362599,-27.04197287718989,-11.395469167498387,-57.406985527440185,-2.600493419811798,meaningful,state_ticket_vote_weighted,-2.9254723025280347,-30.00373947362599,-27.04197287718989,-11.395469167498387,-57.406985527440185,-2.600493419811798,-1.3638063397102722,1,0.3333333333333333,-1.3638063397102722
1994,house,7,R,5641.0,Randolph,alabama_sos,ALPERSON-RANDOLPH,AL-1994-house-7-R-RANDOLPH,0,0,RANDOLPH,False,UNRESOLVED-AL-1994-house-7-R-RANDOLPH,surname_only_unresolved_race_specific,-2.9254723025280347,-30.00373947362599,-27.04197287718989,-11.395469167498387,-57.406985527440185,-2.600493419811798,meaningful,state_ticket_vote_weighted,2.9254723025280347,30.00373947362599,27.04197287718989,11.395469167498387,2.600493419811798,57.406985527440185,1.3638063397102722,1,0.3333333333333333,1.3638063397102722
1994,house,8,D,8391.0,Dukes,alabama_sos,ALPERSON-DUKES,AL-1994-house-8-D-DUKES,0,1,DUKES,False,UNRESOLVED-AL-1994-house-8-D-DUKES,surname_only_unresolved_race_specific,76.0998903137124,59.54725045589275,62.50901705232885,68.75735198906311,43.096995713819496,75.997505197966,meaningful,state_ticket_vote_weighted,76.0998903137124,59.54725045589275,62.50901705232885,68.75735198906311,43.096995713819496,75.997505197966,2.706693202540579,1,0.3333333333333333,2.706693202540579
1994,house,8,R,2602.0,New,alabama_sos,ALPERSON-NEW,AL-1994-house-8-R-NEW,0,0,NEW,False,UNRESOLVED-AL-1994-house-8-R-NEW,surname_only_unresolved_race_specific,76.0998903137124,59.54725045589275,62.50901705232885,68.75735198906311,43.096995713819496,75.997505197966,meaningful,state_ticket_vote_weighted,-76.0998903137124,-59.54725045589275,-62.50901705232885,-68.75735198906311,-75.997505197966,-43.096995713819496,-2.706693202540579,1,0.3333333333333333,-2.706693202540579
1994,house,12,D,7159.0,Morrison,alabama_sos,ALPERSON-MORRISON,AL-1994-house-12-D-MORRISON,0,1,MORRISON,False,UNRESOLVED-AL-1994-house-12-D-MORRISON,surname_only_unresolved_race_specific,17.022676539115032,-9.539397454386062,-6.577630857949961,4.706974182479953,-36.338431409901574,17.25963650112945,meaningful,state_ticket_vote_weighted,17.022676539115032,-9.539397454386062,-6.577630857949961,4.706974182479953,-36.338431409901574,17.25963650112945,-0.4336089751993664,1,0.3333333333333333,-0.4336089751993664
1994,house,12,R,6564.0,Bowling,alabama_sos,ALPERSON-BOWLING,AL-1994-house-12-R-BOWLING,0,0,BOWLING,False,UNRESOLVED-AL-1994-house-12-R-BOWLING,surname_only_unresolved_race_specific,17.022676539115032,-9.539397454386062,-6.577630857949961,4.706974182479953,-36.338431409901574,17.25963650112945,meaningful,state_ticket_vote_weighted,-17.022676539115032,9.539397454386062,6.577630857949961,-4.706974182479953,-17.25963650112945,36.338431409901574,0.4336089751993664,1,0.3333333333333333,0.4336089751993664
1994,house,15,D,4363.0,Sharp,alabama_sos,ALPERSON-SHARP,AL-1994-house-15-D-SHARP,0,0,SHARP,False,UNRESOLVED-AL-1994-house-15-D-SHARP,surname_only_unresolved_race_specific,2.224731012092292,-8.524501167539768,-5.562734571103666,-1.5038853343252114,-18.67094977970899,1.6219474446294537,meaningful,state_ticket_vote_weighted,2.224731012092292,-8.524501167539768,-5.562734571103666,-1.5038853343252114,-18.67094977970899,1.6219474446294537,-0.3874773257972621,1,0.3333333333333333,-0.3874773257972621
1994,house,15,R,10300.0,Curry,alabama_sos,ALPERSON-CURRY,AL-1994-house-15-R-CURRY,0,1,CURRY,False,UNRESOLVED-AL-1994-house-15-R-CURRY,surname_only_unresolved_race_specific,2.224731012092292,-8.524501167539768,-5.562734571103666,-1.5038853343252114,-18.67094977970899,1.6219474446294537,meaningful,state_ticket_vote_weighted,-2.224731012092292,8.524501167539768,5.562734571103666,1.5038853343252114,-1.6219474446294537,18.67094977970899,0.3874773257972621,1,0.3333333333333333,0.3874773257972621
1994,house,17,D,8535.0,Millican,alabama_sos,ALPERSON-MILLICAN,AL-1994-house-17-D-MILLICAN,0,1,MILLICAN,False,UNRESOLVED-AL-1994-house-17-D-MILLICAN,surname_only_unresolved_race_specific,17.808928505477446,-9.953415662754395,-6.991649066318294,6.4209476100108205,-37.7625042804693,17.855672954960514,meaningful,state_ticket_vote_weighted,17.808928505477446,-9.953415662754395,-6.991649066318294,6.4209476100108205,-37.7625042804693,17.855672954960514,-0.45242798467065426,1,0.3333333333333333,-0.45242798467065426
1994,house,17,R,5183.0,Harper,alabama_sos,ALPERSON-HARPER,AL-1994-house-17-R-HARPER,0,0,HARPER,True,UNRESOLVED-AL-1994-house-17-R-HARPER,surname_only_unresolved_race_specific,17.808928505477446,-9.953415662754395,-6.991649066318294,6.4209476100108205,-37.7625042804693,17.855672954960514,meaningful,state_ticket_vote_weighted,-17.808928505477446,9.953415662754395,6.991649066318294,-6.4209476100108205,-17.855672954960514,37.7625042804693,0.45242798467065426,1,0.3333333333333333,0.45242798467065426
1994,house,19,D,7314.0,Hall,alabama_sos,ALPERSON-HALL,AL-1994-house-19-D-HALL,0,1,HALL,True,UNRESOLVED-AL-1994-house-19-D-HALL,surname_only_unresolved_race_specific,25.564303041405267,16.508843217016135,19.470609813452235,26.544707649633878,7.863445131992098,25.154241302040173,meaningful,state_ticket_vote_weighted,25.564303041405267,16.508843217016135,19.470609813452235,26.544707649633878,7.863445131992098,25.154241302040173,0.7504019644098242,1,0.3333333333333333,0.7504019644098242
1994,house,19,R,1030.0,Anderson,alabama_sos,ALPERSON-ANDERSON,AL-1994-house-19-R-ANDERSON,0,0,ANDERSON,True,UNRESOLVED-AL-1994-house-19-R-ANDERSON,surname_only_unresolved_race_specific,25.564303041405267,16.508843217016135,19.470609813452235,26.544707649633878,7.863445131992098,25.154241302040173,meaningful,state_ticket_vote_weighted,-25.564303041405267,-16.508843217016135,-19.470609813452235,-26.544707649633878,-25.154241302040173,-7.863445131992098,-0.7504019644098242,1,0.3333333333333333,-0.7504019644098242
