state,year,chamber,district,party,candidate,candidate_actual_margin,candidate_expected_margin,candidate_quality_residual,model,fold_type,fold,baseline_allocation_quality,incumbency_balance
GA,2012,senate,26,R,"gale, bobby",-36.5898942044527,-28.68066403049002,-7.909230173962676,portable_temporal,leave_state_out,GA,includes_turnout_share_allocation,0.0
GA,2012,senate,42,D,"carter, jason",47.98167200764603,45.23491148218643,2.7467605254595995,portable_temporal,leave_state_out,GA,whole_precincts,1.0
GA,2012,senate,42,R,"quarterman, kenneth b",-47.98167200764603,-45.23491148218643,-2.7467605254595995,portable_temporal,leave_state_out,GA,whole_precincts,1.0
GA,2012,senate,47,D,"riley, tim",-34.85118951023985,-30.50622573105913,-4.34496377918072,portable_temporal,leave_state_out,GA,whole_precincts,-1.0
GA,2012,senate,47,R,"ginn, franklin j (frank)",34.85118951023985,30.50622573105913,4.34496377918072,portable_temporal,leave_state_out,GA,whole_precincts,-1.0
GA,2012,senate,56,D,"sadiq, akhtar",-34.51517818476454,-24.322980044158452,-10.192198140606084,portable_temporal,leave_state_out,GA,includes_turnout_share_allocation,-1.0
GA,2012,senate,56,R,"albers, john e",34.51517818476454,24.322980044158452,10.192198140606084,portable_temporal,leave_state_out,GA,includes_turnout_share_allocation,-1.0
KY,2010,house,1,D,"lawrence, mike",-18.81382011470136,-19.678790259760838,0.8649701450594769,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,1,R,"rudy, steven j",18.81382011470136,19.678790259760838,-0.8649701450594769,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,4,D,"cherry, mike",22.513229285283675,10.593319960743466,11.919909324540209,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,4,R,"bechler, c lynn 1",-22.513229285283675,-10.593319960743466,-11.919909324540209,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,5,D,"henley, melvin b",25.494227423691285,8.48340293776867,17.010824485922615,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,5,R,"mcbee, corey l",-25.494227423691285,-8.48340293776867,-17.010824485922615,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,6,D,"coursey, will r",9.439040802593748,12.232185533190442,-2.793144730596694,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,6,R,"collins, monti r",-9.439040802593748,-12.232185533190442,2.793144730596694,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,10,D,"duncan, michael k",-12.800769971126083,-5.332665919055016,-7.468104052071068,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,house,10,R,"waide, f l (ben)",12.800769971126083,5.332665919055016,7.468104052071068,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,house,11,D,"watkins, david a",21.126037477539143,22.314386901979045,-1.1883494244399024,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,11,R,"despain, paul a",-21.126037477539143,-22.314386901979045,1.1883494244399024,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,13,D,"glenn, jim",1.6696385151564272,17.89314361508677,-16.223505099930343,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,13,R,"boarman, ben",-1.6696385151564272,-17.89314361508677,16.223505099930343,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,14,D,"thompson, tommy",33.982542604358414,12.868441837882997,21.114100766475417,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,14,R,"estep, paul",-33.982542604358414,-12.868441837882997,-21.114100766475417,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,16,D,"king, martha j",22.41805303903805,5.8623658048033676,16.555687234234682,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,16,R,"noe, larry e 2",-22.41805303903805,-5.8623658048033676,-16.555687234234682,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,17,D,"russell, les",-59.34073808670728,-23.105837527561366,-36.23490055914591,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,17,R,"embry, c b, jr",59.34073808670728,23.105837527561366,36.23490055914591,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,19,D,"sims, dottie j",-16.0690755253485,9.513232770456035,-25.582308295804534,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,19,R,"meredith, michael l",16.0690755253485,-9.513232770456035,25.582308295804534,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,23,D,"bell, johnny w",13.446178647321757,9.551892057240977,3.89428659008078,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,23,R,"browning, pam h",-13.446178647321757,-9.551892057240977,-3.89428659008078,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,24,D,"mills, terry",7.18728403593642,-24.983724414408364,32.171008450344786,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,0.0
KY,2010,house,24,R,"johnson, leo",-7.18728403593642,24.983724414408364,-32.171008450344786,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,0.0
KY,2010,house,25,D,"lee, jimmie",13.371518862334584,15.843559864001783,-2.4720410016671988,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,25,R,"lay, carl",-13.371518862334584,-15.843559864001783,2.4720410016671988,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,26,D,"francis, allan d",-31.536074476338246,-14.105033506334257,-17.43104097000399,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,-1.0
KY,2010,house,26,R,"moore, tim",31.536074476338246,14.105033506334257,17.43104097000399,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,-1.0
KY,2010,house,27,D,"greer, jeff",1.0398050365556455,13.519922435123314,-12.48011739856767,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,27,R,"jantzen, dalton",-1.0398050365556455,-13.519922435123314,12.48011739856767,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,28,D,"miller, charles w",9.711914452158648,27.218358556753422,-17.506444104594774,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,28,R,"brewer, john",-9.711914452158648,-27.218358556753422,17.506444104594774,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,29,D,"wilcher, dustin",-36.5674016822005,-21.119320163834978,-15.44808151836552,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,29,R,"bratcher, kevin d",36.5674016822005,21.119320163834978,15.44808151836552,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,30,D,"burch, thomas j (tom)",44.7556203483465,45.52437042990637,-0.7687500815598725,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,30,R,"wilson, aaron l",-44.7556203483465,-45.52437042990637,0.7687500815598725,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,32,D,"stallings, nellie",-29.33069754306693,1.688288121005539,-31.018985664072467,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,house,32,R,"adams, julie r",29.33069754306693,-1.688288121005539,31.018985664072467,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,house,33,D,"greenwell, kimberly",-32.87049399198932,-22.61710316576194,-10.253390826227381,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,33,R,"crimm, ron",32.87049399198932,22.61710316576194,10.253390826227381,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,36,D,"isaacs, jerome",-33.328841878326486,-24.608225140039657,-8.720616738286829,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,-1.0
KY,2010,house,36,R,"napier, lonnie",33.328841878326486,24.608225140039657,8.720616738286829,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,-1.0
KY,2010,house,38,D,"firkins, tim",-1.890547263681592,25.558378214578674,-27.448925478260268,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,38,R,"nemes, michael j",1.890547263681592,-25.558378214578674,27.448925478260268,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,39,D,"damron, robert r",8.317334489378831,15.57557154896559,-7.258237059586758,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,39,R,"kerr, peter a",-8.317334489378831,-15.57557154896559,7.258237059586758,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,41,D,"riner, tom",49.34094038953374,51.42360375710003,-2.0826633675662904,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,41,R,"haney, nathan m",-49.34094038953374,-51.42360375710003,2.0826633675662904,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,45,D,"vanderpool, matthew",-35.7482430756511,-19.60945294985366,-16.138790125797435,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,45,R,"lee, stan",35.7482430756511,19.60945294985366,16.138790125797435,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,46,D,"clark, larry",10.907224432182728,25.154644628310457,-14.24742019612773,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,46,R,"simpson, brian",-10.907224432182728,-25.154644628310457,14.24742019612773,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,47,D,"rand, rick w",23.011142783104432,7.479140499134694,15.532002283969739,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,47,R,"broecker, theodore k",-23.011142783104432,-7.479140499134694,-15.532002283969739,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,49,D,"howlettbelcher, linda h",0.6451612903225806,4.111150033370876,-3.4659887430482956,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,49,R,"webber, russell",-0.6451612903225806,-4.111150033370876,3.4659887430482956,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,50,D,"odaniel, eddie",-26.858336404963755,-16.222853827618682,-10.635482577345073,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,50,R,"floyd, david w",26.858336404963755,16.222853827618682,10.635482577345073,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,house,55,D,"stevens, kent",-6.785485467994642,10.028058104257223,-16.813543572251866,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,55,R,"king, kim",6.785485467994642,-10.028058104257223,16.813543572251866,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,56,D,"rollins, carl p, ii",4.526648819664152,21.496627065272893,-16.96997824560874,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,56,R,"crews, lyen",-4.526648819664152,-21.496627065272893,16.96997824560874,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,57,D,"graham, derrick w",30.96521973577784,32.37861694787031,-1.4133972120924732,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,57,R,"haynes, frank",-30.96521973577784,-32.37861694787031,1.4133972120924732,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,62,D,"hoffman, charlie",-1.3158678178029175,10.740941514122929,-12.056809331925846,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,62,R,"quarles, ryan f",1.3158678178029175,-10.740941514122929,12.056809331925846,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,67,D,"keene, dennis",12.960681079870056,3.4828290933066555,9.477851986563401,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,67,R,"thoney, roger",-12.960681079870056,-3.4828290933066555,-9.477851986563401,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,72,D,"overly, sannie",32.299826832687394,22.78058509177561,9.519241740911784,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,72,R,"west, stephen",-32.299826832687394,-22.78058509177561,-9.519241740911784,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,73,D,"pasley, don",-6.215762179534001,9.567288566842599,-15.783050746376599,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,73,R,"mayfield, donna",6.215762179534001,-9.567288566842599,15.783050746376599,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,74,D,"henderson, richard d",27.07464070468243,22.643607861374203,4.431032843308227,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,74,R,"moore, jeffrey o",-27.07464070468243,-22.643607861374203,-4.431032843308227,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,76,D,"palumbo, ruth a",17.480383609415867,24.016366419012613,-6.535982809596746,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,76,R,"marrs, richard m",-17.480383609415867,-24.016366419012613,6.535982809596746,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,77,D,"crenshaw, jesse",41.23588829471183,45.37706423861328,-4.141175943901452,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,77,R,"darnell, david",-41.23588829471183,-45.37706423861328,4.141175943901452,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,78,D,"mckee, thomas m",8.806387225548903,9.724089884185185,-0.9177026586362818,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,78,R,"fairfield, timothy a",-8.806387225548903,-9.724089884185185,0.9177026586362818,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,81,D,"smart, rita h",11.562834334622664,-2.8817414257831064,14.44457576040577,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,0.0
KY,2010,house,81,R,"nash, tiffany",-11.562834334622664,2.8817414257831064,-14.44457576040577,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,0.0
KY,2010,house,87,D,"nelson, rick g",55.03327436610227,8.594945590513397,46.43832877558887,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,87,R,"carnes, barry l",-55.03327436610227,-8.594945590513397,-46.43832877558887,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,91,D,"edmonds, ted (teddy)",17.85169909441406,15.250684758409255,2.6010143360048037,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,91,R,"bryant, michael",-17.85169909441406,-15.250684758409255,-2.6010143360048037,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,92,D,"short, john w",45.47409159320576,10.031428013936278,35.442663579269485,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,0.0
KY,2010,house,92,R,"couch, ruby e",-45.47409159320576,-10.031428013936278,-35.442663579269485,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,0.0
KY,2010,house,93,D,"hall, w keith",57.60227004019863,20.970708947559608,36.631561092639025,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,93,R,"urias, raul t, ii",-57.60227004019863,-20.970708947559608,-36.631561092639025,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,94,D,"combs, leslie a",39.4901144640999,14.773577102223339,24.716537361876558,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,94,R,"ford, roger d",-39.4901144640999,-14.773577102223339,-24.716537361876558,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,95,D,"stumbo, gregory d",39.70235237638022,28.12186360919469,11.580488767185528,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,95,R,"williams, james a",-39.70235237638022,-28.12186360919469,-11.580488767185528,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,96,D,"hayes, david",-16.404419149648476,2.3684048650067178,-18.772824014655193,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,house,96,R,"york, jill",16.404419149648476,-2.3684048650067178,18.772824014655193,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,house,97,D,"collins, hubert",14.408075864178649,-0.1238627161487571,14.531938580327406,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,97,R,"runyon, bill m",-14.408075864178649,0.1238627161487571,-14.531938580327406,portable_temporal,leave_state_out,KY,includes_turnout_share_allocation,1.0
KY,2010,house,100,D,"sinnette, kevin p",19.424592266813267,21.899861187649204,-2.475268920835937,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,house,100,R,"spriggs, cheryl w",-19.424592266813267,-21.899861187649204,2.475268920835937,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,senate,2,D,"smith, rex 2",62.92854697510637,-8.417943782627757,71.34649075773413,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,2,R,"east, william m",-62.92854697510637,8.417943782627757,-71.34649075773413,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,6,D,"rhoads, jerry p",5.186166210155615,12.729176609725087,-7.543010399569472,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,senate,6,R,"whitfield, jack w, jr",-5.186166210155615,-12.729176609725087,7.543010399569472,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,senate,8,D,"boswell, david e",-3.3421963004259942,11.70627084133993,-15.048467141765924,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,senate,8,R,"bowen, joe",3.3421963004259942,-11.70627084133993,15.048467141765924,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,senate,10,D,"parrett, dennis l",3.300466060048825,-6.4730543016742885,9.773520361723113,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,senate,10,R,"tori, elizabeth",-3.300466060048825,6.4730543016742885,-9.773520361723113,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,senate,12,D,"blevins, don",-2.3755599174593587,-11.76002064366956,9.3844607262102,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,senate,12,R,"kerr, alice f",2.3755599174593587,11.76002064366956,-9.3844607262102,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,senate,18,D,"webb, robin l",6.624300196701467,0.22753584928859993,6.3967643474128675,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,18,R,"ditty, jack",-6.624300196701467,-0.22753584928859993,-6.3967643474128675,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,20,D,"eaton, david b",-20.901261496255987,-12.447936003104136,-8.453325493151851,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,20,R,"hornback, paul r",20.901261496255987,12.447936003104136,8.453325493151851,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,24,D,"smithmorrow, julie",-38.36174944403262,-29.79462185080465,-8.56712759322797,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,senate,24,R,"stine, katie k",38.36174944403262,29.79462185080465,8.56712759322797,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,senate,26,D,"black, john w",-16.645176189834682,-24.64890028910301,8.003724099268329,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,senate,26,R,"harris, ernie",16.645176189834682,24.64890028910301,-8.003724099268329,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,senate,28,D,"palmer, r j, ii",5.405405405405405,15.6650118794112,-10.259606474005794,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,senate,28,R,"alvarado, ralph",-5.405405405405405,-15.6650118794112,10.259606474005794,portable_temporal,leave_state_out,KY,whole_precincts,1.0
KY,2010,senate,30,D,"turner, johnnie l",-34.428341384863124,-15.005731287423059,-19.422610097440064,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,30,R,"smith, brandon d",34.428341384863124,15.005731287423059,19.422610097440064,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,32,D,"reynolds, mike",-10.00726216412491,-12.499101510342694,2.491839346217784,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,32,R,"wilson, mike",10.00726216412491,12.499101510342694,-2.491839346217784,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,34,D,"murphy, lee",-33.55069176684055,-7.713178954570839,-25.83751281226971,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,34,R,"carpenter, jared k",33.55069176684055,7.713178954570839,25.83751281226971,portable_temporal,leave_state_out,KY,whole_precincts,0.0
KY,2010,senate,36,D,"hiles, rick",-33.674190916508024,-20.115566512097022,-13.558624404411002,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,senate,36,R,"denton, julie r",33.674190916508024,20.115566512097022,13.558624404411002,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,senate,38,D,"meyer, marty",-21.412157927720912,-17.98602008874243,-3.426137838978484,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
KY,2010,senate,38,R,"seum, dan m (malano)",21.412157927720912,17.98602008874243,3.426137838978484,portable_temporal,leave_state_out,KY,whole_precincts,-1.0
MO,2002,house,1,D,"campbell, paul",-11.57167530224525,2.3753630063046103,-13.94703830854986,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,1,R,"munzlinger, brian",11.57167530224525,-2.3753630063046103,13.94703830854986,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,2,D,"cooper, charles e 3",-34.792920999817554,-14.948827856041223,-19.84409314377633,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,2,R,"behnen, robert j (bob)",34.792920999817554,14.948827856041223,19.84409314377633,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,3,D,"whorton, jim",10.518721045036834,-1.222022990024744,11.740744035061578,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,3,R,"moulthrop, roscoe e",-10.518721045036834,1.222022990024744,-11.740744035061578,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,4,D,"dougan, larry",-6.054524167921057,-1.2722906249839774,-4.78223354293708,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,4,R,"lager, brad",6.054524167921057,1.2722906249839774,4.78223354293708,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,5,D,"wright, jeff",-2.370470707754825,7.848365913654256,-10.21883662140908,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,5,R,"guest, jim",2.370470707754825,-7.848365913654256,10.21883662140908,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,6,D,"bringer, rachel",8.562819117770152,1.1100734264717769,7.452745691298375,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,6,R,"walden, ross",-8.562819117770152,-1.1100734264717769,-7.452745691298375,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,8,D,"shively, tom",-15.796420028045864,4.622119290668468,-20.41853931871433,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,8,R,"shoemaker, chris",15.796420028045864,-4.622119290668468,20.41853931871433,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,9,D,"shoemyer, wes",20.66367425456877,17.19350310793805,3.4701711466307223,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,9,R,"hedberg, jeff",-20.66367425456877,-17.19350310793805,-3.4701711466307223,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,11,D,"henke, wayne j",20.253790375741595,4.319027676308814,15.934762699432781,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,11,R,"wessel, carol j",-20.253790375741595,-4.319027676308814,-15.934762699432781,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,13,D,"stephens, tom",-31.478604716847904,-8.212496474073436,-23.266108242774468,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,13,R,"rupp, scott t",31.478604716847904,8.212496474073436,23.266108242774468,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,14,D,"davidson, judy",-18.54825758792356,-9.241504326658003,-9.306753261265555,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,14,R,"smith, joe",18.54825758792356,9.241504326658003,9.306753261265555,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,15,D,"green, thomas s",6.4280868385346,11.179236437780787,-4.751149599246187,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,15,R,"miller, lennie",-6.4280868385346,-11.179236437780787,4.751149599246187,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,17,D,"staebell, aaron m",-0.5421636500125114,2.500374255555837,-3.042537905568348,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,17,R,"schneider, vicki",0.5421636500125114,-2.500374255555837,3.042537905568348,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,22,D,"copenhaver, nancy",-0.5119152691968226,18.149136037424555,-18.661051306621378,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,22,R,"sander, therese a",0.5119152691968226,-18.149136037424555,18.661051306621378,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,23,D,"harris, robert h (jeff)",31.46738319152112,17.568886699224592,13.898496492296527,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,23,R,"harrislaboy, verna",-31.46738319152112,-17.568886699224592,-13.898496492296527,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,24,D,"graham, chuck",7.788783581557757,12.160842333550479,-4.372058751992721,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,24,R,"baker, cynthia",-7.788783581557757,-12.160842333550479,4.372058751992721,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,25,D,"wilson, vicky r",12.419627749576987,27.717229753652326,-15.297602004075339,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,25,R,"jeffries, joel",-12.419627749576987,-27.717229753652326,15.297602004075339,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,27,D,"wildberger, ed",15.90739357729649,14.153143591543515,1.7542499857529759,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,27,R,"bahner, kathy",-15.90739357729649,-14.153143591543515,-1.7542499857529759,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,28,D,"davis, lance",-27.542442722927312,-4.035128288274997,-23.507314434652315,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,28,R,"schaaf, rob",27.542442722927312,4.035128288274997,23.507314434652315,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,29,D,"lawson, maurice",35.009904400999055,29.70073043545954,5.3091739655395145,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,29,R,"rooney, rebecca j",-35.009904400999055,-29.70073043545954,-5.3091739655395145,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
