chamber,district,pres_2024_dem_votes,pres_2024_rep_votes,pres_2024_two_party_votes,pres_2024_dem_margin,pres_2024_fallback_share,pres_2024_source_complete,cycle_x,pres_2020_dem_margin,nonwhite_share,white_college_share,dem_incumbent_i,rep_incumbent_i,cycle_y,dem_candidate_spending,I_x,rep_candidate_spending,log_spending_ratio_d_to_r,spending_constant,dem_finance_matched,I_y,rep_finance_matched,finance_complete,baseline_2024_pres_dem_margin,poll_adjusted_dem_margin,polling_baseline_status,cycle,prior_pres_dem_margin,prior_pres_swing,pres_trend_available,predicted_dem_margin,margin_80_low,margin_80_high,margin_95_low,margin_95_high,predicted_winner,model_status
house,28,6439.373338151878,11226.724045862156,17666.097384014032,-27.09908478169224,0.0,True,2026,-30.169564450320863,0.3978862667387257,0.1833050589412327,0,1,2026,12418.47,0.0,3003.91,1.304778582476723,500.0,True,False,True,True,-27.09908478169224,-24.801490869814792,catalist_yougov_demographic_transfer_selected,2026,-24.801490869814792,3.0704796686286215,1,-23.081015925386936,-60.11915696490465,13.957125114130776,-80.19183868546764,34.02980683469378,R,experimental_not_release_calibrated
house,32,7669.7659922740995,7429.594216559582,15099.36020883368,1.590608955563618,0.0,True,2026,-34.17614070770772,0.6237994089397858,0.1418976298926889,0,0,2026,15629.18,0.0,20938.68,-0.2845667132479935,500.0,True,False,True,True,1.590608955563618,3.223179598132893,catalist_yougov_demographic_transfer_selected,2026,3.223179598132893,35.766749663271334,1,14.045990446611036,-22.992150592906675,51.08413148612875,-43.06483231346968,71.15681320669175,D,experimental_not_release_calibrated
house,37,6162.764194540998,16669.724568116526,22832.48876265752,-46.01758696914213,0.0,True,2026,-38.05063641167174,0.2993188508562711,0.2788341255941956,0,0,2026,10264.99,0.0,0.0,3.069446382439472,500.0,True,False,True,True,-46.01758696914213,-42.546773072479134,catalist_yougov_demographic_transfer_selected,2026,-42.546773072479134,-7.9669505574703905,1,-27.69542860828999,-64.7335696478077,9.34271243122772,-84.80625136837071,29.415394151790725,R,experimental_not_release_calibrated
house,38,6105.41029627108,15507.451774008394,21612.862070279472,-43.50206579380506,0.0,True,2026,-28.307789124535372,0.3479146498870603,0.1815276729838888,0,1,2026,2379.46,0.0,80062.89,-3.331435345082143,500.0,True,False,True,True,-43.50206579380506,-41.04960277191478,catalist_yougov_demographic_transfer_selected,2026,-41.04960277191478,-15.194276669269687,1,-30.53948069461971,-67.57762173413742,6.498660344898003,-87.65030345470042,26.571342065461007,R,experimental_not_release_calibrated
house,40,3934.482349301813,17257.962760668357,21192.44510997017,-62.86900988644486,0.0,True,2026,-53.46481826020125,0.1670773882250615,0.2256063997651462,0,1,2026,1870.26,0.0,0.0,,500.0,True,False,False,False,-62.86900988644486,-59.64758930656502,catalist_yougov_demographic_transfer_selected,2026,-59.64758930656502,-9.404191626243609,1,-53.97722618372462,-91.01536722324232,-16.939085144206906,-100.0,3.133596576356098,R,experimental_not_release_calibrated
house,41,6812.871450696095,18846.71913208795,25659.590582784047,-46.89805023415222,0.0,True,2026,-42.06115142417759,0.2496679132691639,0.2796965236100102,0,1,2026,2570.4700000000003,0.0,12912.67,-1.4743691382763169,500.0,True,False,True,True,-46.89805023415222,-43.27224672578785,catalist_yougov_demographic_transfer_selected,2026,-43.27224672578785,-4.836898809974635,1,-42.14763887302014,-79.18577991253785,-5.109497833502431,-99.25846163310086,14.963183887060573,R,experimental_not_release_calibrated
house,43,7558.480466614166,19113.886578414746,26672.367045028903,-43.32351190388341,0.0,True,2026,-38.68184039714945,0.2105188170401579,0.6630678486426822,0,1,2026,0.0,0.0,16909.37,,500.0,False,False,True,False,-43.32351190388341,-36.39164430179627,catalist_yougov_demographic_transfer_selected,2026,-36.39164430179627,-4.641671506733957,1,-44.54325435192411,-81.58139539144182,-7.505113312406401,-100.0,12.567568408156603,R,experimental_not_release_calibrated
house,45,6946.150244837187,17771.453415945445,24717.60366078263,-43.79592504059715,0.0,True,2026,-36.60810634728006,0.1897829924203093,0.4506914119359534,0,1,2026,6870.18,0.0,53178.51,-1.985570605958348,500.0,True,False,True,True,-43.79592504059715,-38.549276542334304,catalist_yougov_demographic_transfer_selected,2026,-38.549276542334304,-7.187818693317091,1,-47.673201336746295,-84.71134237626401,-10.635060297228584,-100.0,9.43762142333442,R,experimental_not_release_calibrated
house,47,8652.48291262484,11944.489350747912,20596.97226337275,-15.982962913326787,0.0,True,2026,9.56855278111013,0.3688413561652144,0.5965625,0,1,2026,7886.19,0.0,0.0,,500.0,True,False,False,False,-15.982962913326787,-10.217390651383246,catalist_yougov_demographic_transfer_selected,2026,-10.217390651383246,-25.551515694436915,1,-21.973378995154597,-59.01152003467231,15.064762044363114,-79.08420175523531,35.13744376492612,R,experimental_not_release_calibrated
house,50,4885.29806179472,19778.04052669153,24663.33858848625,-60.38413011873943,0.0,True,2026,-61.260831332771104,0.1520309477756286,0.2177359004013878,0,0,2026,0.0,0.0,50655.48,,500.0,False,False,True,False,-60.38413011873943,-57.06569548299746,catalist_yougov_demographic_transfer_selected,2026,-57.06569548299746,0.8767012140316766,1,-47.09642484931605,-84.13456588883376,-10.05828380979834,-100.0,10.014397910764664,R,experimental_not_release_calibrated
house,63,5423.355463598402,7679.200244552767,13102.555708151169,-17.216830297855495,0.0,True,2026,-22.57484747816805,0.3242985147408416,0.671569215992316,0,1,2026,0.0,0.0,20295.52,,500.0,False,False,True,False,-17.216830297855495,-11.272338785208715,catalist_yougov_demographic_transfer_selected,2026,-11.272338785208715,5.3580171803125545,1,-28.165580543769906,-65.20372158328762,8.872560495747805,-85.27640330385063,28.94524221631081,R,experimental_not_release_calibrated
house,68,12418.92157601301,12316.98261078365,24735.90418679666,0.4121093147012252,0.0,True,2026,-2.816299786130012,0.5647642679900744,0.1533792539043852,1,0,2026,44160.17,0.0,0.0,,500.0,True,False,False,False,0.4121093147012252,2.047450466933764,catalist_yougov_demographic_transfer_selected,2026,2.047450466933764,3.228409100831237,1,23.952540151740337,-13.085600887777375,60.99068119125805,-33.15828260834038,81.06336291182106,D,experimental_not_release_calibrated
house,69,12676.934767037894,10734.253628238788,23411.18839527668,8.298088529290768,0.0,True,2026,7.929539093536493,0.5653107577947554,0.2347842712382894,1,0,2026,98234.15,0.0,0.0,5.285578065129544,500.0,True,False,True,True,8.298088529290768,10.37376330220194,catalist_yougov_demographic_transfer_selected,2026,10.37376330220194,0.36854943575427423,1,25.611015138018068,-11.427125901499643,62.64915617753578,-31.499807622062647,82.72183789809878,D,experimental_not_release_calibrated
house,70,9768.124732756203,4288.463403400239,14056.588136156442,38.98286893148093,0.0,True,2026,12.632171777404144,0.6414037096873146,0.4187489376168621,1,0,2026,5880.95,0.0,3178.91,0.5507004764390209,500.0,True,False,True,True,38.98286893148093,41.77692190312268,catalist_yougov_demographic_transfer_selected,2026,41.77692190312268,26.350697154076784,1,38.52782047431199,1.489679434794276,75.5659615138297,-18.58300228576873,95.6386432343927,D,experimental_not_release_calibrated
house,74,11985.0,6526.0,18511.0,29.49057317270812,0.0,True,2026,21.02677045511825,0.6651259781580532,0.3757359648395389,0,0,2026,49832.69,0.0,0.0,4.611801947168122,500.0,True,False,True,True,29.49057317270812,32.09657333940879,catalist_yougov_demographic_transfer_selected,2026,32.09657333940879,8.463802717589871,1,24.80092447101505,-12.23721656850266,61.83906551053276,-32.309898289065664,81.91174723109577,D,experimental_not_release_calibrated
house,75,8842.0,15717.0,24559.0,-27.99381082291624,0.0,True,2026,-20.65998267617464,0.3341261633919338,0.5167685668045315,0,1,2026,4586.78,0.0,0.0,2.319792197971762,500.0,True,False,True,True,-27.99381082291624,-23.072230030446114,catalist_yougov_demographic_transfer_selected,2026,-23.072230030446114,-7.333828146741602,1,-28.777882725482144,-65.81602376499985,8.260258314035568,-85.88870548556287,28.332940034598572,R,experimental_not_release_calibrated
house,80,6230.5876185096,12781.025198428437,19011.612816938035,-34.45492837978925,0.0,True,2026,-22.88996296417359,0.3224529977222715,0.2239181683781516,0,1,2026,917.04,0.0,9583.18,-1.9622985001193445,500.0,True,False,True,True,-34.45492837978925,-31.282384216731607,catalist_yougov_demographic_transfer_selected,2026,-31.282384216731607,-11.56496541561566,1,-31.953465448185455,-68.99160648770317,5.084675591332257,-89.06428820826616,25.15735731189526,R,experimental_not_release_calibrated
