state,year,chamber,district,party,candidate,candidate_actual_margin,candidate_expected_margin,candidate_quality_residual,model,fold_type,fold,baseline_allocation_quality,incumbency_balance
MO,2002,house,62,R,"wood, dennis f",34.73781902552204,21.148670546160588,13.589148479361455,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,0.0
MO,2002,house,63,D,"wrightjones, robin",64.21382825774408,54.05787513560067,10.155953122143416,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,63,R,"chance, sandra",-64.21382825774408,-54.05787513560067,-10.155953122143416,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,65,D,"kratky, fred",31.03606356968216,17.29662650991284,13.739437059769319,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,65,R,"zakibe, judy a",-31.03606356968216,-17.29662650991284,-13.739437059769319,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,66,D,"vogt, michael",18.966953623993334,15.821303355041868,3.1456502689514654,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,66,R,"mccloskey, charles (chuck)",-18.966953623993334,-15.821303355041868,-3.1456502689514654,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,68,D,"vincent, ruby",-21.410231088287578,-13.283048218817845,-8.127182869469733,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,68,R,"taylor, larry g",21.410231088287578,13.283048218817845,8.127182869469733,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,73,D,"donnelly, margaret",29.590469099032017,20.867110224456496,8.72335887457552,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,73,R,"howard, michael j",-29.590469099032017,-20.867110224456496,-8.72335887457552,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,75,D,"darrough, bruce d",19.874657265961613,17.03402836720341,2.8406288987582045,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,75,R,"espinoza, paul",-19.874657265961613,-17.03402836720341,-2.8406288987582045,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,76,D,"spreng, michael j",28.02453075636499,17.64513347672738,10.379397279637608,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,76,R,"miller, kent",-28.02453075636499,-17.64513347672738,-10.379397279637608,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,77,D,"corcoran, michael g",42.28802726885385,28.2265399168497,14.061487352004153,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,77,R,"barry, pamela",-42.28802726885385,-28.2265399168497,-14.061487352004153,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,78,D,"zweifel, clint",0.5574507030534986,0.14365477591889864,0.4137959271346,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,78,R,"reid, michael j",-0.5574507030534986,-0.14365477591889864,-0.4137959271346,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,79,D,"liese, albert j (al)",12.924848198091633,7.907365992982307,5.017482205109326,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,79,R,"fitzgerald, kathryn s",-12.924848198091633,-7.907365992982307,-5.017482205109326,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,82,D,"page, sam",4.167223186857219,6.12075155413538,-1.9535283672781603,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,82,R,"bomkamp, diann",-4.167223186857219,-6.12075155413538,1.9535283672781603,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,84,D,"madison, stella a",-55.52706552706552,-26.171670029598463,-29.355395497467054,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,84,R,"icet, allen",55.52706552706552,26.171670029598463,29.355395497467054,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,85,D,"allen, michael r",-4.277104059254956,5.32663127426909,-9.603735333524046,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,85,R,"lembke, jim",4.277104059254956,-5.32663127426909,9.603735333524046,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,86,D,"garhart, shirley (shirl)",-40.924536769891645,-23.431576728366743,-17.492960041524903,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,86,R,"cunningham, jane",40.924536769891645,23.431576728366743,17.492960041524903,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,87,D,"morton, marilyn",-33.772385904101675,-21.774070442802408,-11.998315461299267,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,87,R,"hanaway, catherine l",33.772385904101675,21.774070442802408,11.998315461299267,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,88,D,"theiss, elizabeth",-36.918830939070126,-25.266759184195223,-11.652071754874903,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,88,R,"saintonge, neal c",36.918830939070126,25.266759184195223,11.652071754874903,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,89,D,"weber, george d (boots) 1",-45.56367833782224,-19.510272921679107,-26.053405416143132,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,89,R,"jackson, jack c, jr",45.56367833782224,19.510272921679107,26.053405416143132,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,90,D,"johnson, richard k (rick) 2",14.90546340331748,21.180509107240752,-6.275045703923272,portable_temporal,leave_state_out,MO,whole_precincts,1.0
MO,2002,house,90,R,"bronson, richard (dick)",-14.90546340331748,-21.180509107240752,6.275045703923272,portable_temporal,leave_state_out,MO,whole_precincts,1.0
MO,2002,house,91,D,"sifton, scott",-15.093651179761617,-8.250182152836228,-6.843469026925389,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,91,R,"fares, kathlyn",15.093651179761617,8.250182152836228,6.843469026925389,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,92,D,"maguire, m julie",-29.80509318537488,-24.871835537541408,-4.9332576478334715,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,92,R,"portwood, charles r",29.80509318537488,24.871835537541408,4.9332576478334715,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,93,D,"konecnik, william j (bill)",-18.088991577849,-4.244502329327759,-13.844489248521242,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,93,R,"stefanick, jodi a",18.088991577849,4.244502329327759,13.844489248521242,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,95,D,"rathert, joseph a",-13.250807976096104,-8.880104785348976,-4.370703190747127,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,95,R,"avery, jim",13.250807976096104,8.880104785348976,4.370703190747127,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,96,D,"yaeger, patricia (pat)",13.250914156364267,12.296458994411152,0.9544551619531152,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,96,R,"stonebraker, jim",-13.250914156364267,-12.296458994411152,-0.9544551619531152,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,97,D,"koeller, jane e",-16.303400174367916,-6.561883406468871,-9.741516767899045,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,97,R,"bivins, walter (walt)",16.303400174367916,6.561883406468871,9.741516767899045,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,98,D,"herbst, tom",-7.614124244282835,3.6603441183187453,-11.274468362601581,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,98,R,"nieves, brian d",7.614124244282835,-3.6603441183187453,11.274468362601581,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,99,D,"haase, fred w",-33.973494167129594,-2.2003316897103904,-31.773162477419206,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,99,R,"sutherland, mike",33.973494167129594,2.2003316897103904,31.773162477419206,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,100,D,"schoemehl, sue",1.0685103708359522,-2.2354432216874507,3.3039535925234027,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,100,R,"rohrbacker, michael p",-1.0685103708359522,2.2354432216874507,-3.3039535925234027,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,101,D,"adams, ray",8.480396832967662,11.873242691559167,-3.392845858591505,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,101,R,"wieland, don",-8.480396832967662,-11.873242691559167,3.392845858591505,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,103,D,"abel, mark c",26.38058389025677,26.308905908078394,0.07167798217837529,portable_temporal,leave_state_out,MO,whole_precincts,1.0
MO,2002,house,103,R,"weir, john f, jr",-26.38058389025677,-26.308905908078394,-0.07167798217837529,portable_temporal,leave_state_out,MO,whole_precincts,1.0
MO,2002,house,106,D,"smith, dennis",-20.69297401347449,-1.4031211978860796,-19.28985281558841,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,106,R,"engler, kevin",20.69297401347449,1.4031211978860796,19.28985281558841,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,107,D,"ward, dan",41.35989605889996,32.04267199084822,9.317224068051743,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,107,R,"schwartz, robert (bob)",-41.35989605889996,-32.04267199084822,-9.317224068051743,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,109,D,"scott, gene",-24.26584234930448,-7.6529198765368704,-16.61292247276761,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,109,R,"threlkeld, kevin",24.26584234930448,7.6529198765368704,16.61292247276761,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,110,D,"harris, belinda",11.06359241353663,15.134034033721916,-4.070441620185285,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,110,R,"sayers, connie",-11.06359241353663,-15.134034033721916,4.070441620185285,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,111,D,"trokey, bob",-24.16070445789764,-1.9482380813324038,-22.21246637656524,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,111,R,"schlottach, charlie w (charlie)",24.16070445789764,1.9482380813324038,22.21246637656524,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,112,D,"neuner, debra l (debi)",-18.085618085618087,-22.130458803157367,4.04484071753928,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,112,R,"townley, merrill",18.085618085618087,22.130458803157367,-4.04484071753928,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,113,D,"bernskoetter, charles b",-3.9684495932955386,-15.228588968924027,11.260139375628489,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,0.0
MO,2002,house,113,R,"bruns, mark j",3.9684495932955386,15.228588968924027,-11.260139375628489,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,0.0
MO,2002,house,114,D,"mcfadden, cynthia",-49.06460810904792,-16.395911930905626,-32.66869617814229,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,0.0
MO,2002,house,114,R,"deeken, bill",49.06460810904792,16.395911930905626,32.66869617814229,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,0.0
MO,2002,house,115,D,"bonar, ronald c",-49.758203799654574,-28.475103294024862,-21.28310050562971,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,-1.0
MO,2002,house,115,R,"luetkemeyer, blaine",49.758203799654574,28.475103294024862,21.28310050562971,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,-1.0
MO,2002,house,116,D,"capps, teresa g",-24.875776397515526,-2.2462130231273143,-22.629563374388212,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,116,R,"self, tom",24.875776397515526,2.2462130231273143,22.629563374388212,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,117,D,"murray, hayes a",-57.205553067622034,-21.302567773170633,-35.9029852944514,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,117,R,"crawford, larry",57.205553067622034,21.302567773170633,35.9029852944514,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,118,D,"moriartyebers, judith k",-23.8758231420508,-9.025153166174336,-14.850669975876462,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,0.0
MO,2002,house,118,R,"smith, todd p",23.8758231420508,9.025153166174336,14.850669975876462,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,0.0
MO,2002,house,119,D,"keith, clifford",-29.07299045272559,-1.3000246980973138,-27.772965754628277,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,119,R,"wilson, larry d",29.07299045272559,1.3000246980973138,27.772965754628277,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,121,D,"jackson, jim",-20.31382015691008,6.692163872258913,-27.005984029168992,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,121,R,"pearce, david",20.31382015691008,-6.692163872258913,27.005984029168992,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,122,D,"davis, dorathea j 1",24.061361132299343,14.447714380974901,9.613646751324442,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,1.0
MO,2002,house,122,R,"sparks, david a",-24.061361132299343,-14.447714380974901,-9.613646751324442,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,1.0
MO,2002,house,123,D,"hensley, teresa",-4.202408803396586,0.3035479263056935,-4.505956729702279,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,123,R,"baker, brian l",4.202408803396586,-0.3035479263056935,4.505956729702279,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,124,D,"franzeskos, johnnie g",-24.58040891058896,-9.60083610125778,-14.97957280933118,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,124,R,"rector, rex",24.58040891058896,9.60083610125778,14.97957280933118,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,125,D,"foursha, sam",-3.136056609842393,-8.542932468882395,5.406875859040001,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,125,R,"king, jerry r",3.136056609842393,8.542932468882395,-5.406875859040001,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,126,D,"sprouls, douglas j",-33.69418132611637,-20.634372392951448,-13.059808933164923,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,126,R,"emery, ed",33.69418132611637,20.634372392951448,13.059808933164923,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,127,D,"daniels, steve",-47.51602564102564,-35.339682694201905,-12.176342946823738,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,127,R,"hunter, steve",47.51602564102564,35.339682694201905,12.176342946823738,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,129,D,"coombes, fred e",-44.02722365641869,-13.35123103021717,-30.67599262620152,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,129,R,"richard, ronald (ron)",44.02722365641869,13.35123103021717,30.67599262620152,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,132,D,"dake, charles a",-26.60135644310475,-12.403659788160322,-14.197696654944426,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,132,R,"goodman, jack m",26.60135644310475,12.403659788160322,14.197696654944426,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,133,D,"howard, daniel",-47.290821968300776,-24.89036633398802,-22.400455634312756,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,133,R,"miller, ronnie",47.290821968300776,24.89036633398802,22.400455634312756,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,134,D,"booth, james f (jim)",-41.25269978401728,-11.482915527014615,-29.769784257002666,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,134,R,"viebrock, james (jim)",41.25269978401728,11.482915527014615,29.769784257002666,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,135,D,"smith, syd",-47.70271166213618,-24.536542940726775,-23.166168721409406,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,135,R,"holand, roy w",47.70271166213618,24.536542940726775,23.166168721409406,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,137,D,"norr, charlie",-25.78209277238404,-6.446340157116795,-19.335752615267246,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,137,R,"wright, mark",25.78209277238404,6.446340157116795,19.335752615267246,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,138,D,"lee, jim",-1.129670754079367,6.526779083770167,-7.656449837849534,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,138,R,"morris, larry",1.129670754079367,-6.526779083770167,7.656449837849534,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,house,139,D,"locke, eldon d, jr",-24.52244137288399,-23.623440884622354,-0.8990004882616347,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,139,R,"roark, brad",24.52244137288399,23.623440884622354,0.8990004882616347,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,140,D,"horton, christiaan",-28.008661614058465,-12.05747010237033,-15.951191511688135,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,140,R,"dixon, bob",28.008661614058465,12.05747010237033,15.951191511688135,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,141,D,"elwell, ann",-32.388697912299826,-13.31512016921802,-19.073577743081806,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,141,R,"wasson, jay",32.388697912299826,13.31512016921802,19.073577743081806,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,142,D,"forgey, brent",-25.742092457420924,-22.836241519838882,-2.9058509375820414,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,0.0
MO,2002,house,142,R,"bough, jerry",25.742092457420924,22.836241519838882,2.9058509375820414,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,0.0
MO,2002,house,144,D,"cooper, charles b, jr 1",-44.26880884512395,-29.244392199661924,-15.024416645462026,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,144,R,"kelly, van",44.26880884512395,29.244392199661924,15.024416645462026,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,145,D,"watson, patricia",-43.38881775501494,-8.113660053907813,-35.275157701107126,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,145,R,"cunningham, mike",43.38881775501494,8.113660053907813,35.275157701107126,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,146,D,"gann, tamara",-42.91034849694068,-13.937101663105853,-28.973246833834825,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,146,R,"angst, randy",42.91034849694068,13.937101663105853,28.973246833834825,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,149,D,"gaddy, carol",-22.404073467903256,-13.064982431532346,-9.33909103637091,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,149,R,"may, robert (bob)",22.404073467903256,13.064982431532346,9.33909103637091,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,house,150,D,"barnitz, frank a",11.493411420204978,9.901460610228002,1.5919508099769768,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,150,R,"leonard, gary m",-11.493411420204978,-9.901460610228002,-1.5919508099769768,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,1.0
MO,2002,house,152,D,"kuessner, j c",14.663240961644338,11.134826412953249,3.5284145486910887,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,152,R,"masters, roy l",-14.663240961644338,-11.134826412953249,-3.5284145486910887,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,153,D,"jackson, larry",-22.71848074556005,-0.3335679533458791,-22.384912792214173,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,153,R,"dethrow, mike",22.71848074556005,0.3335679533458791,22.384912792214173,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,154,D,"stanberry, bill",-45.14216575922565,-11.975812058083383,-33.16635370114226,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,154,R,"kingery, gayle",45.14216575922565,11.975812058083383,33.16635370114226,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,155,D,"barrett, don",-31.748625761402465,-6.866165156895695,-24.882460604506768,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,155,R,"cooper, wayne",31.748625761402465,6.866165156895695,24.882460604506768,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,157,D,"miller, chuck",-36.55676410605031,-22.11406523261548,-14.442698873434828,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,157,R,"lipke, scott a",36.55676410605031,22.11406523261548,14.442698873434828,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,160,D,"kiefer, donnie",-4.400311526479751,-20.249137526805725,15.848826000325975,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,160,R,"myers, peter",4.400311526479751,20.249137526805725,-15.848826000325975,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,161,D,"petitt, wayne",-24.32324443112576,-7.209027349201136,-17.114217081924625,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,161,R,"black, lanie",24.32324443112576,7.209027349201136,17.114217081924625,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,-1.0
MO,2002,house,163,D,"robinson, brent",-2.385589094449854,-0.37662605338181265,-2.0089630410680415,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,house,163,R,"bean, otto, jr",2.385589094449854,0.37662605338181265,2.0089630410680415,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,senate,2,D,"schieffer, edward l",-17.983293754255442,-6.826786662187603,-11.156507092067839,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,2,R,"dolan, jon",17.983293754255442,6.826786662187603,11.156507092067839,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,6,D,"gratz, w w (bill)",-17.317710500474345,-8.120460005413205,-9.19725049506114,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,6,R,"vogel, carl m",17.317710500474345,8.120460005413205,9.19725049506114,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,8,D,"dotson, bruce a",-21.956368754398312,-0.6368625032745365,-21.319506251123777,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,senate,8,R,"bartle, matt",21.956368754398312,0.6368625032745365,21.319506251123777,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,senate,16,D,"ichord, clara r",-42.26125137211855,-18.266113053610812,-23.99513831850774,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,senate,16,R,"steelman, sarah",42.26125137211855,18.266113053610812,23.99513831850774,portable_temporal,leave_state_out,MO,whole_precincts,-1.0
MO,2002,senate,18,D,"berkowitz, sam",-11.095398470498484,0.09491266079750993,-11.190311131295994,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,18,R,"cauthorn, john w",11.095398470498484,-0.09491266079750993,11.190311131295994,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,20,D,"kreider, jim",-13.785435489138042,-14.651012926507814,0.8655774373697724,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,senate,20,R,"clemens, dan",13.785435489138042,14.651012926507814,-0.8655774373697724,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,senate,22,D,"stoll, steve",19.955101022698926,20.420790853524387,-0.4656898308254611,portable_temporal,leave_state_out,MO,whole_precincts,1.0
MO,2002,senate,22,R,"engelbach, george (bob)",-19.955101022698926,-20.420790853524387,0.4656898308254611,portable_temporal,leave_state_out,MO,whole_precincts,1.0
MO,2002,senate,24,D,"bray, joan",5.034339165294136,9.92463786652494,-4.890298701230804,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,24,R,"lewis, john b 1",-5.034339165294136,-9.92463786652494,4.890298701230804,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,26,D,"meyer, donald",-40.16897465380193,-9.042351522760221,-31.12662313104171,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,26,R,"griesheimer, john e",40.16897465380193,9.042351522760221,31.12662313104171,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,28,D,"johnson, catherine d",-33.49571525086228,-6.832527307426597,-26.663187943435688,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,28,R,"scott, delbert l",33.49571525086228,6.832527307426597,26.663187943435688,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,30,D,"hosmer, craig",-2.972146064290539,-5.743333279301741,2.7711872150112016,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,senate,30,R,"champion, norma (auntnorma)",2.972146064290539,5.743333279301741,-2.7711872150112016,portable_temporal,leave_state_out,MO,includes_turnout_share_allocation,0.0
MO,2002,senate,34,D,"kelly, glenda",-8.924266273486221,5.8198123846880705,-14.744078658174292,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2002,senate,34,R,"shields, charles w (hugh)",8.924266273486221,-5.8198123846880705,14.744078658174292,portable_temporal,leave_state_out,MO,whole_precincts,0.0
MO,2004,house,1,D,"berkowitz, sam",-16.666666666666668,-26.38432733628919,9.717660669622521,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,-1.0
MO,2004,house,1,R,"munzlinger, brian",16.666666666666668,26.38432733628919,-9.717660669622521,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,-1.0
MO,2004,house,2,D,"gruber, laura",-27.52874305645265,-24.90652964268952,-2.6222134137631308,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,-1.0
MO,2004,house,2,R,"behnen, robert j (bob)",27.52874305645265,24.90652964268952,2.6222134137631308,portable_temporal,leave_state_out,MO,oe_legislative_turnout_join_95pct,-1.0
