model_run_id,cycle,races,lag_context_races,raw_gap_mae,fitted_expected_gap_mae,war_mae,war_bias,mean_abs_lag_component_all,mean_abs_lag_component_available,lag_share_of_raw_mae_available
WAR-POST2016-V3-8BB52074EC806C5BF6BF,2018,1025,347,8.700355845655128,7.125492009541072,6.421751087333216,1.8023523053426933e-16,1.3959030452286931,4.123344730142393,0.5719282285395978
WAR-POST2016-V3-8BB52074EC806C5BF6BF,2019,144,0,20.016090832149334,12.58630668928354,13.664893992292374,-1.3816108750890837e-15,0.0,,
WAR-POST2016-V3-8BB52074EC806C5BF6BF,2020,870,268,6.064333795325626,3.9384804267556506,4.648108602503698,3.920235783504001e-16,0.6951437231024444,2.2566232802206216,0.4137168702202725
WAR-POST2016-V3-8BB52074EC806C5BF6BF,2022,761,335,4.7126893702866335,3.42172985789579,3.141987444450013,5.041958965971802e-16,0.9274843174557919,2.1069121360712164,0.41409586647006275
WAR-POST2016-V3-8BB52074EC806C5BF6BF,2023,90,0,20.316122994462646,6.352023908224608,16.319731679314483,7.894919286223335e-16,0.0,,
WAR-POST2016-V3-8BB52074EC806C5BF6BF,2024,770,334,6.282050704146111,4.637555665947186,3.549826977124948,-2.9529048758861306e-16,0.4818966780770594,1.1109594075429212,0.2706419291764765
