model_run_id,specification,alpha,scope,evaluation_cycle,races,mae,zero_baseline_mae,rmse,bias,train_min_cycle,train_max_cycle
WAR-POST2016-V3-8BB52074EC806C5BF6BF,direct_log_ratio_50k,10.0,finance_complete,all,2231,6.099161088209665,6.000191950669435,8.959685503929173,-0.422507491522258,2018,2023
WAR-POST2016-V3-8BB52074EC806C5BF6BF,direct_log_ratio_50k,10.0,finance_complete,2019,101,14.802328279513077,15.997074140396414,19.753895284431433,-1.0959648618611488,2018,2018
WAR-POST2016-V3-8BB52074EC806C5BF6BF,direct_log_ratio_50k,10.0,finance_complete,2020,753,5.74096833978955,5.40207997060881,7.6419634594994115,-0.38370751727884533,2018,2019
WAR-POST2016-V3-8BB52074EC806C5BF6BF,direct_log_ratio_50k,10.0,finance_complete,2022,661,4.788233858190375,4.542983244214536,6.236152023550553,0.13216760145889822,2018,2020
WAR-POST2016-V3-8BB52074EC806C5BF6BF,direct_log_ratio_50k,10.0,finance_complete,2023,71,18.38823880818444,20.25185690970227,22.694504230830546,5.634273191515049,2018,2022
WAR-POST2016-V3-8BB52074EC806C5BF6BF,direct_log_ratio_50k,10.0,finance_complete,2024,645,5.145203931873607,5.057618249426926,7.199808541905745,-1.5974979584327307,2018,2023
WAR-POST2016-V3-8BB52074EC806C5BF6BF,no_finance,10.0,finance_complete,all,2231,6.019293643985787,6.000191950669435,9.200274862882154,-0.37460046604123964,2018,2023
WAR-POST2016-V3-8BB52074EC806C5BF6BF,no_finance,10.0,finance_complete,2019,101,15.997572369445828,15.997074140396414,20.868986032795235,-0.373499806085549,2018,2018
WAR-POST2016-V3-8BB52074EC806C5BF6BF,no_finance,10.0,finance_complete,2020,753,5.401894119809741,5.40207997060881,7.388886553685418,0.07066376187141715,2018,2019
WAR-POST2016-V3-8BB52074EC806C5BF6BF,no_finance,10.0,finance_complete,2022,661,4.54302322824413,4.542983244214536,6.223147589871316,0.19582532154281126,2018,2020
WAR-POST2016-V3-8BB52074EC806C5BF6BF,no_finance,10.0,finance_complete,2023,71,20.236758077106305,20.25185690970227,24.981253755982017,6.102595679134778,2018,2022
WAR-POST2016-V3-8BB52074EC806C5BF6BF,no_finance,10.0,finance_complete,2024,645,5.125449396678462,5.057618249426926,7.2430917470057645,-2.1921624849161394,2018,2023
WAR-POST2016-V3-8BB52074EC806C5BF6BF,viability_gated_100k,10.0,finance_complete,all,2231,6.0673239264143985,6.000191950669435,8.998382504682034,-0.38767754185860287,2018,2023
WAR-POST2016-V3-8BB52074EC806C5BF6BF,viability_gated_100k,10.0,finance_complete,2019,101,15.283155323735432,15.997074140396414,20.165127578072156,-0.6273366882754408,2018,2018
WAR-POST2016-V3-8BB52074EC806C5BF6BF,viability_gated_100k,10.0,finance_complete,2020,753,5.615810937781516,5.40207997060881,7.560771840529634,-0.27861024134094936,2018,2019
WAR-POST2016-V3-8BB52074EC806C5BF6BF,viability_gated_100k,10.0,finance_complete,2022,661,4.692658852198422,4.542983244214536,6.1982128649149795,0.16321411925801074,2018,2020
WAR-POST2016-V3-8BB52074EC806C5BF6BF,viability_gated_100k,10.0,finance_complete,2023,71,18.629506142314227,20.25185690970227,22.987017856401202,5.7176250803575295,2018,2022
WAR-POST2016-V3-8BB52074EC806C5BF6BF,viability_gated_100k,10.0,finance_complete,2024,645,5.177291346629915,5.057618249426926,7.2196894662180435,-1.7140930111254546,2018,2023
WAR-POST2016-V3-8BB52074EC806C5BF6BF,viability_gated_10k,10.0,finance_complete,all,2231,5.976392820944497,6.000191950669435,9.019193336813599,-0.2974992826455932,2018,2023
WAR-POST2016-V3-8BB52074EC806C5BF6BF,viability_gated_10k,10.0,finance_complete,2019,101,15.759650856908197,15.997074140396414,20.532943145972837,-0.796986277856145,2018,2018
WAR-POST2016-V3-8BB52074EC806C5BF6BF,viability_gated_10k,10.0,finance_complete,2020,753,5.469481105308431,5.40207997060881,7.37493501260947,0.01533348694518407,2018,2019
WAR-POST2016-V3-8BB52074EC806C5BF6BF,viability_gated_10k,10.0,finance_complete,2022,661,4.617386413370217,4.542983244214536,6.165875599718959,0.1608962136575243,2018,2020
WAR-POST2016-V3-8BB52074EC806C5BF6BF,viability_gated_10k,10.0,finance_complete,2023,71,19.71105258605966,20.25185690970227,24.24483588037418,5.554507274627262,2018,2022
