historical_war_run_id,cycle,chamber,district,canonical_party,candidate_name,canonical_name,canonical_candidate_id,person_id,candidate_effect_id,identity_status,display_name_source,canonical_votes,winner,incumbent,candidate_raw_gap,candidate_structural_expected_gap,candidate_lag_component,candidate_cycle_war,scoring_scope,lag_context_available,backcast_extrapolation_years,modern_backcast_structural_expected_gap,modern_backcast_war,candidate_state_ticket_cmo,candidate_federal_ticket_cmo,candidate_presidential_ticket_cmo,selected_ticket_margin,selected_ticket_source,prior_presidential_margin,contest_tier,score_identification
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,8,D,Dukes,Dukes,AL-1994-house-8-D-DUKES,ALPERSON-DUKES,UNRESOLVED-AL-1994-house-8-D-DUKES,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,8391.0,1,0,58.15275011822506,-6.705240224025093,-4.157278241970955,64.85799034225015,post2016_southern_model_backcast,True,24,-6.705240224025093,64.85799034225015,76.0998903137124,58.15275011822506,69.2020959371507,-5.491965982866193,same_cycle_federal,-16.541311801791835,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,8,R,New,New,AL-1994-house-8-R-NEW,ALPERSON-NEW,UNRESOLVED-AL-1994-house-8-R-NEW,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,2602.0,0,0,-58.15275011822506,6.705240224025093,4.157278241970955,-64.85799034225015,post2016_southern_model_backcast,True,24,-6.705240224025093,64.85799034225015,-76.0998903137124,-58.15275011822506,-69.2020959371507,-5.491965982866193,same_cycle_federal,-16.541311801791835,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,12,D,Morrison,Morrison,AL-1994-house-12-D-MORRISON,ALPERSON-MORRISON,UNRESOLVED-AL-1994-house-12-D-MORRISON,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,7159.0,1,0,17.022676539115032,-5.989308262549559,-1.8342527240474054,23.011984801664592,post2016_southern_model_backcast,True,24,-5.989308262549559,23.011984801664592,17.022676539115032,,19.64644253428224,-12.686889903539722,same_cycle_state_fallback,-15.310655898706926,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,12,R,Bowling,Bowling,AL-1994-house-12-R-BOWLING,ALPERSON-BOWLING,UNRESOLVED-AL-1994-house-12-R-BOWLING,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,6564.0,0,0,-17.022676539115032,5.989308262549559,1.8342527240474054,-23.011984801664592,post2016_southern_model_backcast,True,24,-5.989308262549559,23.011984801664592,-17.022676539115032,,-19.64644253428224,-12.686889903539722,same_cycle_state_fallback,-15.310655898706926,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,15,D,Sharp,Sharp,AL-1994-house-15-D-SHARP,ALPERSON-SHARP,UNRESOLVED-AL-1994-house-15-D-SHARP,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,4363.0,0,0,17.686329495109042,17.3874891440291,9.285875562761444,0.2988403510799422,post2016_southern_model_backcast,True,24,17.3874891440291,0.2988403510799422,2.224731012092292,17.686329495109042,-22.44575751385808,-58.175997366622376,same_cycle_federal,-18.043910357655257,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,15,R,Curry,Curry,AL-1994-house-15-R-CURRY,ALPERSON-CURRY,UNRESOLVED-AL-1994-house-15-R-CURRY,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,10300.0,1,0,-17.686329495109042,-17.3874891440291,-9.285875562761444,-0.2988403510799422,post2016_southern_model_backcast,True,24,17.3874891440291,0.2988403510799422,-2.224731012092292,-17.686329495109042,22.44575751385808,-58.175997366622376,same_cycle_federal,-18.043910357655257,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,17,D,Millican,Millican,AL-1994-house-17-D-MILLICAN,ALPERSON-MILLICAN,UNRESOLVED-AL-1994-house-17-D-MILLICAN,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,8535.0,1,0,17.808928505477446,-10.293763804868075,-3.5068236211189836,28.10269231034552,post2016_southern_model_backcast,True,24,-10.293763804868075,28.10269231034552,17.808928505477446,,29.59911031277516,6.626120335461465,same_cycle_state_fallback,-5.164061471836247,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,17,R,Harper,Harper,AL-1994-house-17-R-HARPER,ALPERSON-HARPER,UNRESOLVED-AL-1994-house-17-R-HARPER,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,5183.0,0,0,-17.808928505477446,10.293763804868075,3.5068236211189836,-28.10269231034552,post2016_southern_model_backcast,True,24,-10.293763804868075,28.10269231034552,-17.808928505477446,,-29.59911031277516,6.626120335461465,same_cycle_state_fallback,-5.164061471836247,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,19,D,Hall,Hall,AL-1994-house-19-D-HALL,ALPERSON-HALL,UNRESOLVED-AL-1994-house-19-D-HALL,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,7314.0,1,0,20.754133142413814,-13.374069376602044,-6.427695626127352,34.12820251901586,post2016_southern_model_backcast,True,24,-13.374069376602044,34.12820251901586,25.564303041405267,20.754133142413814,51.66770347448042,54.55746800811351,same_cycle_federal,23.6438976760469,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,19,R,Anderson,Anderson,AL-1994-house-19-R-ANDERSON,ALPERSON-ANDERSON,UNRESOLVED-AL-1994-house-19-R-ANDERSON,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,1030.0,0,0,-20.754133142413814,13.374069376602044,6.427695626127352,-34.12820251901586,post2016_southern_model_backcast,True,24,-13.374069376602044,34.12820251901586,-25.564303041405267,-20.754133142413814,-51.66770347448042,54.55746800811351,same_cycle_federal,23.6438976760469,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,26,D,Mcdaniel,Mcdaniel,AL-1994-house-26-D-MCDANIEL,ALPERSON-MCDANIEL,UNRESOLVED-AL-1994-house-26-D-MCDANIEL,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,5881.0,1,0,21.101365630740357,-6.493483772335352,-1.061529419578772,27.59484940307571,post2016_southern_model_backcast,True,24,-6.493483772335352,27.59484940307571,21.101365630740357,,23.333226517154824,-4.089825638698969,same_cycle_state_fallback,-6.321686525113438,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,26,R,Holcomb,Holcomb,AL-1994-house-26-R-HOLCOMB,ALPERSON-HOLCOMB,UNRESOLVED-AL-1994-house-26-R-HOLCOMB,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,4171.0,0,0,-21.101365630740357,6.493483772335352,1.061529419578772,-27.59484940307571,post2016_southern_model_backcast,True,24,-6.493483772335352,27.59484940307571,-21.101365630740357,,-23.333226517154824,-4.089825638698969,same_cycle_state_fallback,-6.321686525113438,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,27,D,Murphree,Murphree,AL-1994-house-27-D-MURPHREE,ALPERSON-MURPHREE,UNRESOLVED-AL-1994-house-27-D-MURPHREE,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,6807.0,1,0,26.741201986702663,-6.562295271688991,-3.330261044417667,33.30349725839165,post2016_southern_model_backcast,True,24,-6.562295271688991,33.30349725839165,26.741201986702663,,32.545770932990536,-18.289039157100177,same_cycle_state_fallback,-24.093608103388053,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,27,R,Martin,Martin,AL-1994-house-27-R-MARTIN,ALPERSON-MARTIN,UNRESOLVED-AL-1994-house-27-R-MARTIN,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,5746.0,0,0,-26.741201986702663,6.562295271688991,3.330261044417667,-33.30349725839165,post2016_southern_model_backcast,True,24,-6.562295271688991,33.30349725839165,-26.741201986702663,,-32.545770932990536,-18.289039157100177,same_cycle_state_fallback,-24.093608103388053,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,28,D,Ford,Ford,AL-1994-house-28-D-FORD,ALPERSON-FORD,UNRESOLVED-AL-1994-house-28-D-FORD,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,7532.0,1,0,20.51169079076965,-8.242587257276654,-0.727288171404278,28.754278048046302,post2016_southern_model_backcast,True,24,-8.242587257276654,28.754278048046302,20.51169079076965,,25.61096882178865,13.47390024365177,same_cycle_state_fallback,8.37462221263277,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,28,R,O'Barr,O'Barr,AL-1994-house-28-R-O-BARR,ALPERSON-O-BARR,UNRESOLVED-AL-1994-house-28-R-O-BARR,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,3711.0,0,0,-20.51169079076965,8.242587257276654,0.727288171404278,-28.754278048046302,post2016_southern_model_backcast,True,24,-8.242587257276654,28.754278048046302,-20.51169079076965,,-25.61096882178865,13.47390024365177,same_cycle_state_fallback,8.37462221263277,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,29,D,Page,Page,AL-1994-house-29-D-PAGE,ALPERSON-PAGE,UNRESOLVED-AL-1994-house-29-D-PAGE,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,7064.0,1,0,34.47109144945283,-6.1783838381903875,1.3696754176898125,40.64947528764321,post2016_southern_model_backcast,True,24,-6.1783838381903875,40.64947528764321,34.47109144945283,,33.46255992845939,13.807665897314592,same_cycle_state_fallback,14.816197418308027,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,29,R,Estes,Estes,AL-1994-house-29-R-ESTES,ALPERSON-ESTES,UNRESOLVED-AL-1994-house-29-R-ESTES,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,2464.0,0,0,-34.47109144945283,6.1783838381903875,-1.3696754176898125,-40.64947528764321,post2016_southern_model_backcast,True,24,-6.1783838381903875,40.64947528764321,-34.47109144945283,,-33.46255992845939,13.807665897314592,same_cycle_state_fallback,14.816197418308027,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,30,D,Galliher,Galliher,AL-1994-house-30-D-GALLIHER,ALPERSON-GALLIHER,UNRESOLVED-AL-1994-house-30-D-GALLIHER,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,7026.0,1,0,15.83128136953416,-10.48420725801379,-5.497747715247891,26.31548862754795,post2016_southern_model_backcast,True,24,-10.48420725801379,26.31548862754795,15.83128136953416,-6.554114028686731,30.45253940661048,-7.220986115244472,same_cycle_state_fallback,-21.84224415232079,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,30,R,Hodges,Hodges,AL-1994-house-30-R-HODGES,ALPERSON-HODGES,UNRESOLVED-AL-1994-house-30-R-HODGES,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,5912.0,0,0,-15.83128136953416,10.48420725801379,5.497747715247891,-26.31548862754795,post2016_southern_model_backcast,True,24,-10.48420725801379,26.31548862754795,-15.83128136953416,6.554114028686731,-30.45253940661048,-7.220986115244472,same_cycle_state_fallback,-21.84224415232079,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,32,D,Boyd,Boyd,AL-1994-house-32-D-BOYD,ALPERSON-BOYD,UNRESOLVED-AL-1994-house-32-D-BOYD,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,4541.0,1,0,-32.76288668049846,-18.776343356950882,-11.942274317429671,-13.98654332354758,post2016_southern_model_backcast,True,24,-18.776343356950882,-13.98654332354758,-15.38879062088278,-32.76288668049846,17.06374477713695,66.67618659202898,same_cycle_federal,16.849555134393572,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,32,R,Montgomery,Montgomery,AL-1994-house-32-R-MONTGOMERY,ALPERSON-MONTGOMERY,UNRESOLVED-AL-1994-house-32-R-MONTGOMERY,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,2241.0,0,0,32.76288668049846,18.776343356950882,11.942274317429671,13.98654332354758,post2016_southern_model_backcast,True,24,-18.776343356950882,-13.98654332354758,15.38879062088278,32.76288668049846,-17.06374477713695,66.67618659202898,same_cycle_federal,16.849555134393572,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,33,D,Johnson,Johnson,AL-1994-house-33-D-JOHNSON,ALPERSON-JOHNSON,UNRESOLVED-AL-1994-house-33-D-JOHNSON,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,5981.0,1,0,-2.8668417971304656,-5.981499203628934,0.0,3.114657406498468,post2016_southern_model_backcast,False,24,-5.981499203628934,3.114657406498468,34.034442123114594,-2.8668417971304656,,27.445054669448734,same_cycle_federal,,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,33,R,Hattaway,Hattaway,AL-1994-house-33-R-HATTAWAY,ALPERSON-HATTAWAY,UNRESOLVED-AL-1994-house-33-R-HATTAWAY,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,3621.0,0,0,2.8668417971304656,5.981499203628934,-0.0,-3.114657406498468,post2016_southern_model_backcast,False,24,-5.981499203628934,3.114657406498468,-34.034442123114594,2.8668417971304656,,27.445054669448734,same_cycle_federal,,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,35,D,Shaddix,Shaddix,AL-1994-house-35-D-SHADDIX,ALPERSON-SHADDIX,UNRESOLVED-AL-1994-house-35-D-SHADDIX,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,4734.0,0,0,-38.32021565506635,-22.115125561707032,-15.711389929788204,-16.205090093359317,post2016_southern_model_backcast,True,24,-22.115125561707032,-16.205090093359317,3.671611148731882,-38.32021565506635,15.599326262412484,34.68662786880681,same_cycle_federal,-19.232914048672026,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,35,R,Sims,Sims,AL-1994-house-35-R-SIMS,ALPERSON-SIMS,UNRESOLVED-AL-1994-house-35-R-SIMS,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,5091.0,1,0,38.32021565506635,22.115125561707032,15.711389929788204,16.205090093359317,post2016_southern_model_backcast,True,24,-22.115125561707032,-16.205090093359317,-3.671611148731882,38.32021565506635,-15.599326262412484,34.68662786880681,same_cycle_federal,-19.232914048672026,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,36,D,Campbell,Campbell,AL-1994-house-36-D-CAMPBELL,ALPERSON-CAMPBELL,UNRESOLVED-AL-1994-house-36-D-CAMPBELL,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,4172.0,0,0,-50.07397241215239,-22.397303858954878,-15.861444979748097,-27.676668553197516,post2016_southern_model_backcast,True,24,-22.397303858954878,-27.676668553197516,-2.304578545608996,-50.07397241215239,4.907137107325058,37.509789241241776,same_cycle_federal,-17.471320278235673,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,36,R,Rogers,Rogers,AL-1994-house-36-R-ROGERS,ALPERSON-ROGERS,UNRESOLVED-AL-1994-house-36-R-ROGERS,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,5371.0,1,0,50.07397241215239,22.397303858954878,15.861444979748097,27.676668553197516,post2016_southern_model_backcast,True,24,-22.397303858954878,-27.676668553197516,2.304578545608996,50.07397241215239,-4.907137107325058,37.509789241241776,same_cycle_federal,-17.471320278235673,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,40,D,Martin,Martin,AL-1994-house-40-D-MARTIN,ALPERSON-MARTIN,UNRESOLVED-AL-1994-house-40-D-MARTIN,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,5174.0,0,0,11.440769100109373,6.460109522681512,3.42939125807869,4.98065957742786,post2016_southern_model_backcast,True,24,6.460109522681512,4.98065957742786,6.029266759812465,11.440769100109373,-6.755504516722724,-36.87133766680246,same_cycle_federal,-18.675064049970366,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,40,R,Knight,Knight,AL-1994-house-40-R-KNIGHT,ALPERSON-KNIGHT,UNRESOLVED-AL-1994-house-40-R-KNIGHT,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,8703.0,1,0,-11.440769100109373,-6.460109522681512,-3.42939125807869,-4.98065957742786,post2016_southern_model_backcast,True,24,6.460109522681512,4.98065957742786,-6.029266759812465,-11.440769100109373,6.755504516722724,-36.87133766680246,same_cycle_federal,-18.675064049970366,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,42,D,Smith,Smith,AL-1994-house-42-D-SMITH,ALPERSON-SMITH,UNRESOLVED-AL-1994-house-42-D-SMITH,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,8909.0,1,0,32.58942802956143,-14.492307707789198,-10.726935946897456,47.08173573735063,post2016_southern_model_backcast,True,24,-14.492307707789198,47.08173573735063,49.84592252794546,32.58942802956143,65.03730299672449,3.779774480770724,same_cycle_federal,-28.66810048639233,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,42,R,Bialas,Bialas,AL-1994-house-42-R-BIALAS,ALPERSON-BIALAS,UNRESOLVED-AL-1994-house-42-R-BIALAS,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,4157.0,0,0,-32.58942802956143,14.492307707789198,10.726935946897456,-47.08173573735063,post2016_southern_model_backcast,True,24,-14.492307707789198,47.08173573735063,-49.84592252794546,-32.58942802956143,-65.03730299672449,3.779774480770724,same_cycle_federal,-28.66810048639233,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,43,D,Romei,Romei,AL-1994-house-43-D-ROMEI,ALPERSON-ROMEI,UNRESOLVED-AL-1994-house-43-D-ROMEI,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,3731.0,0,0,12.294305308031923,20.786297356184317,12.587679903955618,-8.491992048152394,post2016_southern_model_backcast,True,24,20.786297356184317,-8.491992048152394,-5.8249331604130745,12.294305308031923,-37.65116515064592,-58.5451156516176,same_cycle_federal,-8.599645192939754,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,43,R,Sanderson,Sanderson,AL-1994-house-43-R-SANDERSON,ALPERSON-SANDERSON,UNRESOLVED-AL-1994-house-43-R-SANDERSON,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,10152.0,1,0,-12.294305308031923,-20.786297356184317,-12.587679903955618,8.491992048152394,post2016_southern_model_backcast,True,24,20.786297356184317,-8.491992048152394,5.8249331604130745,-12.294305308031923,37.65116515064592,-58.5451156516176,same_cycle_federal,-8.599645192939754,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,46,D,Jones,Jones,AL-1994-house-46-D-JONES,ALPERSON-JONES,UNRESOLVED-AL-1994-house-46-D-JONES,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,2681.0,0,0,7.430769173096607,20.282557963874332,7.06496941634742,-12.851788790777725,post2016_southern_model_backcast,True,24,20.282557963874332,-12.851788790777725,-10.51755242886209,7.430769173096607,-30.119721078058543,-76.25091222130268,same_cycle_federal,-38.70042197014753,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,46,R,Carns,Carns,AL-1994-house-46-R-CARNS,ALPERSON-CARNS,UNRESOLVED-AL-1994-house-46-R-CARNS,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,14516.0,1,0,-7.430769173096607,-20.282557963874332,-7.06496941634742,12.851788790777725,post2016_southern_model_backcast,True,24,20.282557963874332,-12.851788790777725,10.51755242886209,-7.430769173096607,30.119721078058543,-76.25091222130268,same_cycle_federal,-38.70042197014753,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,48,D,Gulas,Gulas,AL-1994-house-48-D-GULAS,ALPERSON-GULAS,UNRESOLVED-AL-1994-house-48-D-GULAS,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,2750.0,0,0,7.276332702163458,22.4339027303011,9.875697631600946,-15.157570028137641,post2016_southern_model_backcast,True,24,22.4339027303011,-15.157570028137641,-8.128477597519328,7.276332702163458,-38.07888341904818,-74.06176660517693,same_cycle_federal,-28.70655048396529,meaningful,race_differential_party_orientation
AL-HIST-WAR-V1-2CD9D5044B91015A3749,1994,house,48,R,Hawkins,Hawkins,AL-1994-house-48-R-HAWKINS,ALPERSON-HAWKINS,UNRESOLVED-AL-1994-house-48-R-HAWKINS,surname_only_unresolved_race_specific,canonical_alabama_election_candidate,13809.0,1,0,-7.276332702163458,-22.4339027303011,-9.875697631600946,15.157570028137641,post2016_southern_model_backcast,True,24,22.4339027303011,-15.157570028137641,8.128477597519328,-7.276332702163458,38.07888341904818,-74.06176660517693,same_cycle_federal,-28.70655048396529,meaningful,race_differential_party_orientation
