scenario,cycle,chamber,district,polling_federal_margin,generic_downballot_lag,incumbency_adjustment,fundraising_adjustment,expected_cmo_adjustment,adjustment_weight,predicted_dem_margin,dem_win_probability,finance_complete,finance_model_applied,model_used,fundraising_treatment,dem_fundraising,rep_fundraising,fundraising_gap_log50,fundraising_gap_structural_expectation,fundraising_gap_residualized,fundraising_gap_within_cycle_expectation,fundraising_gap_within_cycle_residualized,dem_finance_status,rep_finance_status,incumbency_balance,current_national_poll_margin,current_national_pollsters,poll_average_as_of,source_scenario,polling_error_adjustment,environment_baseline_margin,headline_dem_margin,selected_model
headline,2026,senate,7,-3.1539400970675,3.05972879437574,-8.70411237227359,0.923566727881699,-4.720816850016151,1.0,-7.87475694708365,0.11457086874128289,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,19146.16,370509.84,-1.80524535473717,-1.394412591435976,-0.4108327633011941,-1.9245795529120309,0.1193341981748608,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,-3.1539400970675,-7.87475694708365,post2016_polling_cmo_within_cycle_finance
headline,2026,senate,8,-45.81210896795049,3.05972879437574,-8.70411237227359,-1.303260892557172,-6.947644470455022,1.0,-52.75975343840552,0.00012893190112240672,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4962.1,480422.31,-2.267029643790203,-1.8710401251822204,-0.3959895186079825,-2.098635104521044,-0.1683945392691592,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,-45.81210896795049,-52.75975343840552,post2016_polling_cmo_within_cycle_finance
headline,2026,senate,11,-41.61054702088961,3.05972879437574,-8.70411237227359,0.3396034462384119,-5.304780131659438,1.0,-46.915327152549054,0.00022468064735638076,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3888.93,363450.0,-2.037611511680605,-1.8240953040209775,-0.2135162076596273,-2.0814917249135263,0.0438802132329212,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,-41.61054702088961,-46.915327152549054,post2016_polling_cmo_within_cycle_finance
headline,2026,senate,13,-39.81264869598151,3.05972879437574,-8.70411237227359,-3.5442488171258955,-9.188632395023744,1.0,-49.00128109100525,0.0001830406187016879,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,2492.34,610354.0,-2.532108800674736,-1.8040070567471396,-0.7281017439275965,-2.074155868899032,-0.4579529317757043,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,-39.81264869598151,-49.00128109100525,post2016_polling_cmo_within_cycle_finance
headline,2026,senate,14,-35.341967969232115,3.05972879437574,-8.70411237227359,0.4204030289711946,-5.223980548926655,1.0,-40.56594851815877,0.000442163742103284,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,9933.03,393555.02,-2.001594080502062,-1.7540553221706494,-0.2475387583314123,-2.055914420178684,0.054320339676622,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,-35.341967969232115,-40.56594851815877,post2016_polling_cmo_within_cycle_finance
headline,2026,senate,16,-16.545254522097324,3.05972879437574,-8.70411237227359,-3.320420907224777,-8.964804485122627,1.0,-25.51005900721995,0.003393355798708183,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,56.19,506350.0,-2.4082514181660897,-1.54403620016005,-0.8642152180060396,-1.979219324864578,-0.4290320933015117,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,-16.545254522097324,-25.51005900721995,post2016_polling_cmo_within_cycle_finance
headline,2026,senate,22,-51.39273691794112,3.05972879437574,0.0,2.558146205586458,5.617874999962198,1.0,-45.774861917978924,0.0002521867547267997,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4781.96,100050.0,-1.0076076292099516,-1.4681190457592133,0.4605114165492616,-1.3381460917181265,0.3305384625081748,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,-51.39273691794112,-45.774861917978924,post2016_polling_cmo_within_cycle_finance
headline,2026,senate,23,14.494271214911876,2.4710876980975867,9.21575735452847,0.0,11.686845052626058,1.0,26.18111626753793,0.9969527790440438,False,False,polling_federal_plus_incumbency,within_cycle_orthogonal,171490.0,,,,,,,single_official_state_record_with_activity,unverified_live_summary_zero,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,14.494271214911876,26.18111626753793,post2016_polling_cmo_within_cycle_finance
headline,2026,senate,25,-20.21558906028612,3.05972879437574,-8.70411237227359,-3.720335259852943,-9.364718837750791,1.0,-29.580307898036917,0.0018159483323507458,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,18000.0,757875.5,-2.4749002573143897,-1.5850455201863172,-0.8898547371280725,-1.9941951693404087,-0.4807050879739809,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,-20.21558906028612,-29.580307898036917,post2016_polling_cmo_within_cycle_finance
headline,2026,senate,28,12.76995464420967,3.05972879437574,8.704112372273592,10.213705442200864,21.9775466088502,1.0,34.747501253059866,0.9991060136011372,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,226600.0,31235.99,1.2252140436579355,-0.1963690107056465,1.421583054363582,-0.0945003987785142,1.31971444243645,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,12.76995464420967,34.747501253059866,post2016_polling_cmo_within_cycle_finance
headline,2026,senate,29,-50.27004247506444,3.05972879437574,-8.70411237227359,-4.067244631053628,-9.711628208951478,1.0,-59.98167068401592,6.977227309053197e-05,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,1430.18,672400.0,-2.642353842419295,-1.920849432739038,-0.7215044096802572,-2.116824541530532,-0.5255293008887638,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,-50.27004247506444,-59.98167068401592,post2016_polling_cmo_within_cycle_finance
headline,2026,senate,32,-45.65301687245227,3.05972879437574,-8.70411237227359,-5.449905840424856,-11.094289418322706,1.0,-56.74730629077497,9.104611209200409e-05,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3094.85,825022.04,-2.8021691378847744,-1.869262560061098,-0.9329065778236764,-2.097985970646536,-0.7041831672382388,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,0.0,-45.65301687245227,-56.74730629077497,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,2,-57.7715265283442,1.8580715582535217,-8.70411237227359,6.563894322362167,-0.282146491657901,1.0,-55.849823492226705,9.826644189747018e-05,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4433.57,57843.26,-0.6836978175524621,-1.280251288383375,0.5965534708309129,-1.5318196069332772,0.8481217893808152,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-57.7715265283442,-58.053673020002094,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,4,-24.20020779159042,1.8580715582535217,-8.70411237227359,4.67922843574346,-2.166812378276608,1.0,-24.163170642091636,0.004235425419349011,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,19323.3,102782.88,-0.7902367595474207,-0.905152795465415,0.1149160359179943,-1.3948405814468814,0.6046038218994607,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-24.20020779159042,-26.367020169867025,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,5,-36.10211566040613,1.8580715582535217,-8.70411237227359,2.234055214906128,-4.61198559911394,1.0,-38.510251731744674,0.0005613244753389101,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4547.92,123091.47,-1.1547406016976214,-1.038134991948319,-0.1166056097493024,-1.4434032177282612,0.2886626160306398,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-36.10211566040613,-40.71410125952006,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,8,-19.800616217233625,1.8580715582535217,0.0,-2.757438354344538,-0.8993667960910163,1.0,-18.49613348554925,0.011775803096366664,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,0.0,79275.0,-0.9499189128541392,-0.3907208953943446,-0.5591980174597945,-0.5936298813219608,-0.3562890315321783,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-19.800616217233625,-20.69998301332464,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,10,9.08855033235305,1.8580715582535217,8.70411237227359,8.428859137281439,18.99104306780855,1.0,30.28344292793699,0.9983596355758928,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,316793.05,28796.0,1.5379355583932934,0.4610885967876812,1.0768469616056122,0.4488413800188089,1.0890941783744843,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,9.08855033235305,28.0795934001616,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,15,-7.143356864562538,1.8580715582535217,-8.70411237227359,1.1687776080504628,-5.677263205969605,1.0,-10.616770542756754,0.06206135673149408,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,10047.43,144291.84,-1.174226608647971,-0.7145734760522054,-0.4596531325957654,-1.3252445421559649,0.1510179335079937,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-7.143356864562538,-12.820620070532144,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,16,-67.3003927157419,1.8580715582535217,-8.70411237227359,2.7113318287363377,-4.13470898528373,1.0,-69.23125217325025,3.4876123166699925e-05,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,2310.29,127250.0,-1.2203680641720198,-1.38671905553119,0.1663509913591703,-1.570699664478083,0.3503316003060632,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-67.3003927157419,-71.43510170102564,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,19,41.39846953785087,1.8580715582535217,8.70411237227359,1.4219849936985405,11.984168924225653,1.0,55.58648798985192,0.9998994869153786,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,132809.76,1500.0,1.2668642416099754,1.0487292121594312,0.2181350294505442,1.0831293430727515,0.1837348985372238,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,41.39846953785087,53.38263846207653,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,20,-15.79004305594924,1.8580715582535217,-8.70411237227359,-7.828855649742407,-14.674896463762476,1.0,-28.26108999193633,0.0022083516989668435,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,8030.92,572080.0,-2.3720927298864853,-0.8111844845310849,-1.5609082453554004,-1.3605250939111786,-1.0115676359753067,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-15.79004305594924,-30.46493951971172,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,21,-10.447827836392346,1.8580715582535217,-8.70411237227359,-5.483464005512391,-12.32950481953246,1.0,-20.573483128149416,0.007954257400419733,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,2397.56,355900.0,-2.0472467984875298,-0.7514949354427031,-1.2957518630448268,-1.338727575605401,-0.7085192228821291,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-10.447827836392346,-22.777332655924805,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,25,3.692638075152973,1.8580715582535217,-8.70411237227359,0.1394557457883101,-6.706585068231758,1.0,-0.8100974653033943,0.44672984031757834,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,6257.2,137827.0,-1.2055872935150738,-0.5675991339283106,-0.6379881595867631,-1.2236063917590037,0.0180190982439298,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,3.692638075152973,-3.0139469930787848,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,28,-18.064312676075136,1.8580715582535217,-8.70411237227359,5.515926320714531,-1.3301144933055369,1.0,-17.190577641605287,0.015229523954981556,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,17490.97,80201.7,-0.6570909753732053,-0.8365953155350032,0.1795043401617979,-1.3698046589679156,0.7127136835947103,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-18.064312676075136,-19.394427169380677,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,32,10.625381061180722,1.8580715582535217,0.0,2.410153711540367,4.268225269793889,1.0,17.09745585875,0.9844836935708683,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,27000.0,26450.0,0.0071684894786125,0.0237654364038892,-0.0165969469252766,-0.3042478402374959,0.3114163297161085,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,10.625381061180722,14.89360633097461,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,37,-36.98281486352502,1.8580715582535217,0.0,-2.4585201744010354,-0.6004486161475135,1.0,-35.37941395189715,0.0008244949791142228,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,12499.04,116759.78,-0.9814031371261224,-0.5827007478326383,-0.3987023892934842,-0.6637373693458362,-0.3176657677802863,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-36.98281486352502,-37.58326347967254,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,38,-34.46729368818795,1.8580715582535217,-8.70411237227359,-0.3829720668670608,-7.229012880887129,1.0,-39.49245704129969,0.0005001914861839533,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3352.23,185835.0,-1.486216631650254,-1.0198688266309328,-0.4663478050193212,-1.4367327523124052,-0.0494838793378489,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-34.46729368818795,-41.69630656907508,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,40,-53.83423778082775,1.8580715582535217,-8.70411237227359,-2.616030769637187,-9.462071583657256,1.0,-61.092459836709615,6.387250998639739e-05,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,5483.71,304200.0,-1.85377226119338,-1.236259240082949,-0.6175130211104307,-1.5157545253104066,-0.3380177358829732,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-53.83423778082775,-63.296309364485005,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,41,-37.86327812853512,1.8580715582535217,-8.70411237227359,0.6889219633396699,-6.157118850680398,1.0,-41.81654745144013,0.00038431236182225997,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3045.25,157000.0,-1.3615734703856943,-1.0578127827660988,-0.3037606876195957,-1.4505891826437058,0.0890157122580113,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-37.86327812853512,-44.02039697921552,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,43,-34.288739798266306,1.8580715582535217,-8.70411237227359,-0.7823502444467767,-7.628391058466844,1.0,-39.71328132895776,0.00048755206106498313,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,5920.099999999999,210086.87,-1.537091804403116,-1.0178738113162402,-0.5192179930868759,-1.4360042096528196,-0.1010875947502965,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-34.288739798266306,-41.91713085673315,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,45,-34.761152934980046,1.8580715582535217,-8.70411237227359,1.5104177979293114,-5.335623016090756,1.0,-37.892926423295414,0.0006042737762305915,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,19084.04,189390.04,-1.242770453761603,-1.0231521698164077,-0.219618283945195,-1.4379317684598312,0.1951613146982285,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-34.761152934980046,-40.0967759510708,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,47,-6.948190807709683,1.8580715582535217,-8.70411237227359,2.4744092206842625,-4.371631593335805,1.0,-9.115972873270099,0.08686741784974315,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,47125.26,215265.42,-1.004729423993485,-0.7123928499538299,-0.2923365740396551,-1.3244482178743553,0.3197187938808703,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-6.948190807709683,-11.319822401045489,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,50,-51.34935801312233,1.8580715582535217,0.0,0.0247911957492315,1.8828627540027532,1.0,-47.262645731344186,0.0002170220971295547,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,7948.25,68950.01999999999,-0.7191530340039841,-0.7432207657119203,0.0240677317079361,-0.7223563081987097,0.0032032741947255,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-51.34935801312233,-49.466495259119576,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,63,-8.18205819223839,1.8580715582535217,-8.70411237227359,-1.2359710493291844,-8.082011863349251,1.0,-14.060220527812252,0.02913775879261571,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,14515.73,236028.59,-1.4891827008208376,-0.7261790762271115,-0.7630036245937261,-1.329482692487566,-0.1597000083332715,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-8.18205819223839,-16.26407005558764,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,68,9.44688142031833,1.8580715582535217,8.70411237227359,-4.211014269981891,6.351169660545222,1.0,18.00190060863894,0.9870324856149597,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,67900.0,78775.0,-0.0882298879083236,0.4676057873661992,-0.5558356752745228,0.4558759100168204,-0.544105797925144,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,9.44688142031833,15.798051080863551,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,69,17.332860634907874,1.8580715582535217,8.70411237227359,3.343963563213066,13.906147493740178,1.0,33.44285765642344,0.9989394735481676,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,135030.31,15219.41,1.0427625254807693,0.6110330008171598,0.4317295246636095,0.6106884819980154,0.4320740434827539,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,17.332860634907874,31.23900812864805,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,70,48.01764103709803,1.8580715582535217,8.70411237227359,-0.8853931118652554,9.676790818661855,1.0,59.89828138353528,0.9999297591453664,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,112250.0,4080.16,1.0986709652739857,1.1691162050308612,-0.0704452397568755,1.2130727446844705,-0.1144017794104848,single_official_state_record_with_activity,single_official_state_record_with_activity,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,48.01764103709803,57.69443185575989,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,74,38.525345278325226,1.8580715582535217,0.0,5.30576109209264,7.163832650346162,1.0,47.89302745644677,0.999796101069987,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,88629.13,4750.0,0.9290248691360812,0.5311994549520638,0.3978254141840174,0.2434666668776823,0.6855582022583988,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,38.525345278325226,45.68917792867138,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,75,-18.959038717299137,1.8580715582535217,-8.70411237227359,1.562292727838425,-5.283748086181642,1.0,-22.03893727570539,0.006106044123716718,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4165.88,124800.0,-1.1715912733021367,-0.8465922534649437,-0.324999019837193,-1.3734553556285145,0.2018640823263777,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-18.959038717299137,-24.24278680348078,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,80,-25.420156274172147,1.8580715582535217,-8.70411237227359,-1.6880847676687614,-8.53412558168883,1.0,-31.750432328085587,0.0013341494780484769,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,2131.1,212880.0,-1.617935954638148,-0.9187835032979608,-0.6991524513401872,-1.3998182636046188,-0.2181176910335291,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-25.420156274172147,-33.95428185586098,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,82,40.24543724717232,2.3186339238809865,9.215757354528472,0.0,11.534391278409458,1.0,53.98367805335717,0.9998844133219311,False,False,polling_federal_plus_incumbency,within_cycle_orthogonal,181900.0,,,,,,,single_official_state_record_with_activity,unverified_live_summary_zero,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,40.24543724717232,51.77982852558178,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,85,-17.360088101277302,1.8580715582535217,-8.70411237227359,-1.953705842448932,-8.799746656469,1.0,-23.955985229970914,0.004385376073468095,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,4039.4,222893.96,-1.6193698846764295,-0.8287268853802693,-0.7906429992961604,-1.3669312539421616,-0.2524386307342681,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-17.360088101277302,-26.159834757746303,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,96,-36.43579716463081,1.8580715582535217,0.0,-3.170255155657115,-1.312183597403593,1.0,-35.54413123425902,0.000807439746594696,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,2751.32,103964.7,-1.0711345596195394,-0.5765888188952137,-0.4945457407243256,-0.6615054060468697,-0.4096291535726697,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-36.43579716463081,-37.74798076203441,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,99,37.56468037576528,2.3186339238809865,9.215757354528472,0.0,11.534391278409458,1.0,51.302921181950126,0.9998527152194426,False,False,polling_federal_plus_incumbency,within_cycle_orthogonal,148550.0,,,,,,,single_official_state_record_with_activity,unverified_live_summary_zero,1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,37.56468037576528,49.099071654174736,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,house,101,-20.402616793423974,1.8580715582535217,-8.70411237227359,-4.518995021244222,-11.36503583526429,1.0,-29.563803100912875,0.0018203267808207919,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,15578.11,417073.9,-1.9632455380218856,-0.8627216157044741,-1.1005239223174117,-1.3793455001185675,-0.5839000379033181,single_official_state_record_with_activity,single_official_state_record_with_activity,-1,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,-20.402616793423974,-31.767652628688264,post2016_polling_cmo_within_cycle_finance
environment_dem_favorable,2026,senate,2,8.635744978521801,3.05972879437574,0.0,-7.404117675089419,-4.344388880713679,1.0,6.495205625583512,0.8450478990978647,True,True,polling_federal_plus_incumbency_within_cycle_orthogonal_fundraising,within_cycle_orthogonal,3831.8,315575.0,-1.915607085881125,-0.7368349132930184,-1.1787721725881064,-0.9589199085770416,-0.9566871773040834,single_official_state_record_with_activity,single_official_state_record_with_activity,0,7.554772105617104,6,2026-08-17,uniform_polling_federal_within_cycle_orthogonal,2.2038495277753904,8.635744978521801,4.291356097808122,post2016_polling_cmo_within_cycle_finance
