stage,specification,parameter,races,mae,zero_baseline_mae,rmse,pearson,pearson_p,selected,candidate_effect_id,southern_candidate_quality_index,southern_candidate_quality_se,southern_quality_appearances,southern_candidate_quality_low,southern_candidate_quality_high,southern_quality_status,selected_quality_penalty
,fitted_effect,,,,,,,,,ALNAME-ALAN-BAKER,3.0792180935345437,8.130933397438781,2.0,-12.857411365445468,19.015847552514554,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ALAN-C-BOOTHE,-6.413386858343683,8.860479249023872,1.0,-23.779926186430473,10.953152469743104,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ALAN-HARPER,9.378981522423715,8.416315654318531,2.0,-7.116997160040604,25.874960204888033,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ALBERT-HALL,-0.18062100911847878,8.906991270698676,1.0,-17.638323899687883,17.277081881450925,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ALLEN-CATON,-8.475748063991023,8.313673818727967,2.0,-24.770548748697838,7.819052620715791,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ALLEN-FARLEY,0.5719463178495406,8.906991270698676,1.0,-16.885756572719863,18.029649208418945,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ALLEN-TREADAWAY,3.3025269420720678,8.906991270698676,1.0,-14.155175948497337,20.76022983264147,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ALLI-SUMMERFORD,0.6822986211215192,8.906991270698676,1.0,-16.775404269447886,18.140001511690922,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ALVIN-HOLMES,-0.6166579405538059,8.906991270698676,1.0,-18.07436083112321,16.841044950015597,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-AMBER-SELMAN-LYNN,-2.1127794669211526,8.860479249023872,1.0,-19.47931879500794,15.253759861165635,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-AMY-BECKERLE-SMITH,0.026874408249157256,8.906991270698676,1.0,-17.430828482320248,17.48457729881856,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-AMY-WASYLUKA,-1.2176369958561006,8.801993598326623,1.0,-18.469544448576283,16.034270456864082,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ANDREW-ANDY-BETTERTON,6.123158453622682,8.800792698723747,1.0,-11.126395235875862,23.372712143121227,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ANDREW-SORRELL,-0.2777580697489313,8.906991270698676,1.0,-17.735460960318335,17.179944820820474,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ANGELO-DOC-MANCUSO,2.7509969175449114,8.85699840848529,1.0,-14.608719963086257,20.11071379817608,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ANN-SKELTON,0.4011386707085518,8.785138864507807,1.0,-16.81773350372675,17.620010845143852,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ANTHONY-DANIELS,7.8215270278886555,8.906991270698676,1.0,-9.636175862680748,25.27922991845806,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ANTHONY-ZACHERO,-2.4531901171646364,8.801993598326623,1.0,-19.70509756988482,14.798717335555546,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ARLENE-CUNNINGHAM-EASLEY,-1.3330048400597165,8.906991270698676,1.0,-18.79070773062912,16.12469805050969,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ARNOLD-G-MOONEY,1.317759368570647,8.906991270698676,1.0,-16.139943521998756,18.775462259140053,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ARTHUR-FRANK-PATTERSON,-1.683958157222054,8.827106327242234,1.0,-18.985086558616832,15.617170244172723,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ARTHUR-ORR,0.3940305687173384,8.906991270698676,1.0,-17.063672321852067,17.85173345928674,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ARTHUR-PAYNE,-2.0711251937233572,8.906991270698676,1.0,-19.528828084292762,15.386577696846047,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-B-CRAIG-LIPSCOMB,5.009988517080982,8.906991270698676,1.0,-12.447714373488422,22.467691407650385,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BARBARA-A-DRUMMOND,3.306369454555157,8.906991270698676,1.0,-14.151333436014248,20.76407234512456,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BARBARA-BIGSBY-BOYD,4.4687973321500385,7.041594878661298,4.0,-9.332728630026107,18.270323294326182,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BARRY-MOORE,7.326363712578047,8.827106327242234,1.0,-9.97476468881673,24.627492113972824,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BEAU-DOOLITTLE,-3.321275834101534,8.906991270698676,1.0,-20.77897872467094,14.13642705646787,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BECKY-NORDGREN,-0.5111843679144821,7.018545406413435,4.0,-14.267533364484816,13.24516462865585,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BEN-BROOKS,-2.6406796775911077,8.095504325213728,2.0,-18.507868155010016,13.2265087998278,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BEN-LITTLE,-2.0795453278418785,8.801993598326623,1.0,-19.33145278056206,15.172362124878305,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BENJAMIN-L-LITTLE,-2.337100831555908,8.801993598326622,1.0,-19.589008284276087,14.91480662116427,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BENJIE-PATTERSON,-7.444510597761168,8.858451447361197,1.0,-24.807075434589116,9.918054239066779,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BERRY-FORTE,0.7619954289254387,8.130933397438781,2.0,-15.174634030054573,16.69862488790545,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BETTY-CAROL-GRAHAM,3.6684738405410506,8.095504325213728,2.0,-12.198714636877856,19.535662317959957,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BETTY-FRAZIER,2.4417184720277163,8.825543758621322,1.0,-14.856347294870073,19.739784238925505,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BEVERLY-RAY-LOVE,-2.8234775193496873,8.906991270698676,1.0,-20.28118040991909,14.634225371219717,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BILL-HIGHTOWER,3.321275834101534,8.906991270698676,1.0,-14.13642705646787,20.77897872467094,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BILL-HOLTZCLAW,3.363503870511588,8.801993598326623,1.0,-13.888403582208595,20.61541132323177,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BILL-INGRAM,-7.839309033143485,8.906991270698676,1.0,-25.29701192371289,9.618393857425918,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BILL-J-DUKES,2.306434082234,8.906991270698676,1.0,-15.151268808335404,19.764136972803403,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BILL-JONES,-5.687393440255017,8.906991270698676,1.0,-23.145096330824423,11.770309450314388,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BILL-POOLE,4.345225544417703,8.906991270698676,1.0,-13.112477346151701,21.80292843498711,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BILL-ROBERTS,4.481428788862632,8.827106327242234,1.0,-12.819699612532144,21.78255719025741,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BILLY-BEASLEY,7.376957510480768,8.130933397438781,2.0,-8.559671948499243,23.31358696946078,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BILLY-DIXON,-8.768049893926184,8.827106327242234,1.0,-26.06917829532096,8.533078507468593,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BILLY-JACKSON,-0.6735002013994956,8.827106327242234,1.0,-17.974628602794272,16.627628199995282,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BLAINE-GALLIHER,-1.0308812569163721,8.906991270698676,1.0,-18.488584147485778,16.42682163365303,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BOB-DUKE,0.0005135409482771201,8.860479249023872,1.0,-17.36602578713851,17.367052869035064,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BOB-FINCHER,0.23169680997530917,7.479370896258789,3.0,-14.427870146691918,14.891263766642536,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BOBBY-DAY,-0.3940305687173384,8.906991270698676,1.0,-17.85173345928674,17.063672321852067,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BOBBY-DENTON,-1.395958946215583,8.858451447361197,1.0,-18.75852378304353,15.966605890612364,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BOBBY-LEWIS,-5.084265296862976,8.827106327242234,1.0,-22.385393698257754,12.2168631045318,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BRAD-MOSER,-5.76542302167856,8.860479249023872,1.0,-23.131962349765345,11.601116306408228,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BRETT-EASTERBROOK,-0.49285306523509437,8.906991270698676,1.0,-17.9505559558045,16.96484982533431,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BRETT-WADSWORTH,-5.807296417614832,8.906991270698676,1.0,-23.264999308184237,11.650406472954572,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BRIAN-D-WILLIAMS,-2.0626073684452755,8.906991270698676,1.0,-19.52031025901468,15.395095522124128,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BRIAN-MCGEE,-3.902488000531763,8.906991270698676,1.0,-21.36019089110117,13.555214890037641,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BRYAN-BENNETT,1.5272117459679184,8.858451447361197,1.0,-15.835353090860028,18.889776582795864,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BRYAN-TAYLOR,4.585363953114526,8.860479249023872,1.0,-12.78117537497226,21.951903281201314,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BRYANT-MELTON,3.752467192542237,8.906991270698676,1.0,-13.705235698027167,21.21017008311164,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-BUTCH-TAYLOR,-0.9887191435215854,8.906991270698676,1.0,-18.44642203409099,16.46898374704782,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-C-TERRY-JONES,2.1736732267028778,8.85699840848529,1.0,-15.18604365392829,19.533390107334046,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CAM-WARD,1.3215671577184915,8.906991270698676,1.0,-16.136135732850914,18.779270048287895,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CARIN-MAYO,-1.317759368570647,8.906991270698676,1.0,-18.775462259140053,16.139943521998756,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CARL-CARTER,-0.3353188494037491,8.827106327242234,1.0,-17.636447250798525,16.96580955199103,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CAROLINE-B-MOORE,-4.212425894882524,8.906991270698676,1.0,-21.67012878545193,13.24527699568688,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CAROLINE-SELF,-0.6762307137380577,8.858252238531318,1.0,-18.03840510125944,16.685943673783324,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CAROLYN-ELLIS,4.345063086586331,8.860479249023872,1.0,-13.021476241500457,21.711602414673116,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CATHY-HANSBERRY,-4.595743721542013,8.827106327242234,1.0,-21.89687212293679,12.705384679852763,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHAD-FINCHER,2.801509938334828,8.860479249023872,1.0,-14.56502938975196,20.168049266421615,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHAD-YOUNG,0.2777580697489313,8.906991270698676,1.0,-17.179944820820474,17.735460960318335,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHARLENE-CANNON,-5.135404634424786,8.860479249023872,1.0,-22.501943962511575,12.231134693662002,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHARLES-BISHOP,-1.3177920441672812,8.906991270698676,1.0,-18.775494934736685,16.139910846402124,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHARLES-NEWTON,0.9207133506242976,8.906991270698676,1.0,-16.536989539945107,18.3784162411937,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHARLES-W-TALBERT,-1.8929245860019703,8.906991270698676,1.0,-19.350627476571375,15.564778304567433,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHARLOTTE-A-CLARK-FRIESON,-2.441668838743931,8.824533951746188,1.0,-19.737755384166462,14.854417706678598,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHERYL-BASWELL-GUTHRIE,-8.767796066403708,8.906991270698676,1.0,-26.225498956973112,8.689906824165696,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHRIS-E-BLACKSHEAR,2.8606318698407676,8.906991270698676,1.0,-14.597071020728636,20.31833476041017,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHRIS-ELLIOTT,3.5088959027886433,8.906991270698676,1.0,-13.948806987780761,20.96659879335805,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHRIS-SELLS,1.5820669021687572,8.130933397438781,2.0,-14.354562556811254,17.51869636114877,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHRISTOPHER-F-APOSTLE-DAVIS,-2.8606318698407676,8.906991270698676,1.0,-20.31833476041017,14.597071020728636,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHRISTOPHER-HORN,-7.8215270278886555,8.906991270698676,1.0,-25.27922991845806,9.636175862680748,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CHRISTOPHER-P-WORD,-4.558539219099376,8.827106327242234,1.0,-21.859667620494154,12.7425891822954,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CINDY-BELL,0.16747422604103765,8.827106327242234,1.0,-17.13365417535374,17.468602627435814,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CINDY-DUNN-IRVIN,-1.4624818224339688,8.827106327242234,1.0,-18.763610223828746,15.838646578960809,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CLARA-CURTIS,-3.5207383475508243,8.801993598326623,1.0,-20.772645800271007,13.731169105169357,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CLARA-L-CURTIS,-0.6106596117263798,8.801993598326623,1.0,-17.862567064446562,16.641247840993802,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CLAY-H-NEW,-2.306434082234,8.906991270698676,1.0,-19.764136972803403,15.151268808335404,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CLAY-SCOFIELD,0.770590433301625,8.906991270698676,1.0,-16.68711245726778,18.22829332387103,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CLIFF-WALKER,-0.6437299318005882,8.906991270698676,1.0,-18.101432822369993,16.813972958768815,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CODY-ROBINSON,-2.4140933171239007,8.85590609813909,1.0,-19.77166926947652,14.943482635228719,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CORLEY-ELLIS,1.9510118911268266,8.906991270698676,1.0,-15.506690999442577,19.40871478169623,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CORY-CREEL,-4.983434385473399,8.906991270698676,1.0,-22.441137276042802,12.474268505096006,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CRAIG-FORD,8.512130800383083,7.5277815692607435,3.0,-6.242321075367974,23.266582676134142,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-CURT-LEE,-2.832815296149601,8.906991270698676,1.0,-20.290518186719005,14.624887594419803,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-D-J-JOHNSON,-3.3910806840585623,8.906991270698676,1.0,-20.848783574627966,14.066622206510843,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAN-WILLIAMS,-2.739214697313851,8.416315654318531,2.0,-19.23519337977817,13.756763985150467,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DANIEL-H-BOMAN,-3.6064574061650356,8.130933397438781,2.0,-19.543086865145046,12.330172052814977,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DANIEL-J-WEBSTER,-2.9943886582408403,8.906991270698676,1.0,-20.452091548810245,14.463314232328564,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DANIELLE-MASHBURN-MYRICK,0.3148921629791797,8.860479249023872,1.0,-17.051647165107607,17.68143149106597,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DANNY-B-JOYNER,-7.741150916623258,8.906991270698676,1.0,-25.198853807192663,9.716551973946146,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DANNY-F-CRAWFORD,2.0626073684452755,8.906991270698676,1.0,-15.395095522124128,19.52031025901468,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DARIUS-FOSTER,-2.5374705232076344,8.906991270698676,1.0,-19.99517341377704,14.92023236736177,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DARRELL-TURNER,-1.2117059420402931,8.095504325213728,2.0,-17.0788944194592,14.655482535378614,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAVID-A-SADLER,-3.1251818490602536,8.906991270698676,1.0,-20.58288473962966,14.33252104150915,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAVID-C-ABEL,-1.3454447752966554,8.827106327242234,1.0,-18.646573176691433,15.955683626098121,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAVID-COACH-BURKETTE,3.3910806840585623,8.906991270698676,1.0,-14.066622206510843,20.848783574627966,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAVID-FAULKNER,-0.5133477724967377,8.906991270698676,1.0,-17.97105066306614,16.944355118072668,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAVID-GRIMES,-3.502985297573025,7.527781569260743,3.0,-18.25743717332408,11.25146657817803,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAVID-HAMMONDS,2.5838591049355677,8.860479249023872,1.0,-14.78268022315122,19.950398433022354,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAVID-L-STAMM,0.18062100911847878,8.906991270698676,1.0,-17.277081881450925,17.638323899687883,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAVID-L-WILLIAMS,-3.7973297570553846,8.839256513760388,1.0,-21.122272524025743,13.527613009914974,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAVID-S-DARBY,-3.2656838527751546,8.906991270698676,1.0,-20.72338674334456,14.19201903779425,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAVID-SESSIONS,3.090746529527418,8.906991270698676,1.0,-14.366956361041986,20.548449420096823,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DAVID-WHEELER,0.8459477283163435,8.906991270698676,1.0,-16.61175516225306,18.303650618885747,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DEBBIE-HAMBY-WOOD,3.902488000531763,8.906991270698676,1.0,-13.555214890037641,21.36019089110117,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DEBORAH-BARROS,-2.511857521430601,8.906991270698676,1.0,-19.969560412000007,14.945845369138803,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DEL-MARSH,-6.946854581927114,7.041594878661298,4.0,-20.74838054410326,6.854671380249031,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DENNIS-E-MAZE,-2.9654642663972264,8.860479249023872,1.0,-20.332003594484014,14.40107506168956,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DENNIS-W-STEPHENS,-1.7971871989441568,8.906991270698676,1.0,-19.254890089513562,15.660515691625248,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DEXTER-GRIMSLEY,2.778664449377275,7.5277815692607435,3.0,-11.975787426373781,17.533116325128333,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DICK-L-BREWBAKER,4.918637421961107,8.906991270698676,1.0,-12.539065468608296,22.376340312530512,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DICKIE-DRAKE,0.1538348304383952,8.906991270698676,1.0,-17.30386806013101,17.6115377210078,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DIMITRI-POLIZOS,6.326120522258349,8.130933397438781,2.0,-9.610508936721661,22.26274998123836,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DON-BARNWELL,4.530699230057924,8.827106327242234,1.0,-12.770429171336854,21.8318276314527,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DON-STOUT,13.46385545418197,8.906991270698676,1.0,-3.9938474363874334,30.921558344751375,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DORIS-EDMONDS,4.031256443202362,8.906991270698676,1.0,-13.426446447367042,21.488959333771767,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DOUG-SHERROD,-2.6081468059870514,8.827106327242234,1.0,-19.909275207381828,14.692981595407726,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DOUG-SMITTY-SMITH,-4.918637421961107,8.906991270698676,1.0,-22.376340312530512,12.539065468608296,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DRAMA-BRELAND,-1.771925874339892,8.827106327242234,1.0,-19.07305427573467,15.529202527054885,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DUWAYNE-BRIDGES,-6.3535084215387325,7.5277815692607435,3.0,-21.10796029728979,8.400943454212324,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DWIGHT-ADAMS,-5.199641305978706,8.827106327242234,1.0,-22.500769707373482,12.101487095416072,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-DYLAN-V-OLIVER,1.7880065359827173,8.858451447361197,1.0,-15.57455830084523,19.150571372810663,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-E-B-MCCLAIN,0.6437299318005882,8.906991270698676,1.0,-16.813972958768815,18.101432822369993,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ED-FRAZIER,-4.748689153725055,8.860479249023872,1.0,-22.11522848181184,12.617850174361733,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ED-HENRY,2.8114502101616985,8.906991270698676,1.0,-14.646252680407706,20.269153100731103,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ED-OLIVER,3.998026507174394,8.906991270698676,1.0,-13.45967638339501,21.4557293977438,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-EDDIE-BRITTON,-2.893345867066649,8.906991270698676,1.0,-20.351048757636054,14.564357023502755,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ELAINE-BEECH,0.49285306523509437,8.906991270698676,1.0,-16.96484982533431,17.9505559558045,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ELBERT-PETERS,0.6280791947929459,8.858451447361197,1.0,-16.734485642035,17.990644031620892,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ELLIOT-D-DICK-WEAVER,2.2283507031162344,8.860479249023872,1.0,-15.138188624970553,19.594890031203022,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-ELWYN-THOMAS,-2.9463252087621754,8.906991270698676,1.0,-20.40402809933158,14.511377681807229,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-EMILY-ANNE-MARCUM,-1.9510118911268266,8.906991270698676,1.0,-19.40871478169623,15.506690999442577,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-F-P-SKIPPY-WHITE,-2.1803223563059575,8.860479249023872,1.0,-19.546861684392745,15.18621697178083,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-FELICIA-STEWART,0.5133477724967377,8.906991270698676,1.0,-16.944355118072668,17.97105066306614,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-FRANK-CAMP,0.09819744229650668,8.906991270698676,1.0,-17.3595054482729,17.55590033286591,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-FRANK-CHANDLER,-9.378981522423713,8.416315654318531,2.0,-25.874960204888033,7.116997160040606,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-FRANK-MCDANIEL,8.691561130215796,8.130933397438781,2.0,-7.245068328764216,24.628190589195807,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-FRED-JOLY,-3.3129683985827607,8.860479249023872,1.0,-20.67950772666955,14.053570929504026,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GARRY-BEARDEN,-1.6339947002623076,8.827106327242234,1.0,-18.935123101657084,15.66713370113247,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GARY-HEAD,0.09979523286598778,8.906991270698676,1.0,-17.357907657703418,17.55749812343539,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GARY-JOHNSON,-10.785436441634698,8.130933397438781,2.0,-26.72206590061471,5.151193017345314,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GARY-L-SMITH,-3.9826979796377984,8.906991270698676,1.0,-21.440400870207203,13.475004910931606,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GARY-TANNER,3.7962111941295538,8.095504325213728,2.0,-12.070977283289352,19.66339967154846,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GENE-PONDER,-1.1683647360451757,8.860479249023872,1.0,-18.534904064131965,16.19817459204161,uncertain,3.0
,fitted_effect,,,,,,,,,ALNAME-GEORGE-M-CALLAHAN,-5.908503396833217,8.858451447361197,1.0,-23.27106823366116,11.45406143999473,uncertain,3.0
