candidate_effect_id,partial_pooled_effect,appearances,attribution_reliability
ALNAME-JOAN-REYNOLDS,-1.8386080926529615,1,0.3333333333333333
ALNAME-JOANNE-WHETSTONE,-1.0396421839044017,1,0.3333333333333333
ALNAME-JODY-SINGLETON,0.7360049863198911,1,0.3333333333333333
ALNAME-JOE-FAUST,0.7494127557425632,2,0.5
ALNAME-JOE-LOVVORN,0.2122220735659705,1,0.3333333333333333
ALNAME-JOE-NATHAN-SAXTON,-1.8416828074870828,1,0.3333333333333333
ALNAME-JOEL-LEE-WILLIAMS,0.12638947033308184,2,0.5
ALNAME-JOHN-G-JACK-PAGE,0.03905841380158892,2,0.5
ALNAME-JOHN-JODY-LETSON,0.7842657016126949,3,0.6
ALNAME-JOHN-KNIGHT,0.6502702636019472,1,0.3333333333333333
ALNAME-JOHN-MCMILLAN,-0.23310218770608832,1,0.3333333333333333
ALNAME-JOHN-ROBINSON,0.07119600010135463,1,0.3333333333333333
ALNAME-JOHN-SAVAGE,-0.6322717451844468,1,0.3333333333333333
ALNAME-JOHN-TONY-STILES,-1.6456366973565615,1,0.3333333333333333
ALNAME-JOHN-W-ROGERS,0.11596758820791787,1,0.3333333333333333
ALNAME-JOHN-WILLIAMS,-0.22313075140776154,1,0.3333333333333333
ALNAME-JOHNNY-MACK-MORROW,1.5052807655246612,2,0.5
ALNAME-JOHNSON-GARY,-2.1052794005025515,1,0.3333333333333333
ALNAME-JOHNSON-RON,1.356988785473416,1,0.3333333333333333
ALNAME-JONATHAN-BARBEE,-0.2551992141994135,1,0.3333333333333333
ALNAME-JOSEPH-LISTER-JOE-HUBBARD,0.12637036470355223,1,0.3333333333333333
ALNAME-JOSH-BURNS,0.26345637052856913,1,0.3333333333333333
ALNAME-JOYCE-L-PERRIN,0.4164347879593065,1,0.3333333333333333
ALNAME-K-L-KOVEN-BROWN,0.016440187627072493,1,0.3333333333333333
ALNAME-KATHY-WHITE-GOODWIN,-0.5188841091620501,1,0.3333333333333333
ALNAME-KELVIN-J-LAWRENCE,-0.8419894482410799,1,0.3333333333333333
ALNAME-KEN-GUIN,-1.2667327334023324,1,0.3333333333333333
ALNAME-KEN-JOHNSON,-0.3201891332983885,2,0.5
ALNAME-KENNETH-A-BRACKINS,-0.6032354720614572,1,0.3333333333333333
ALNAME-KERRY-RICH,-0.5171415243019505,1,0.3333333333333333
ALNAME-KIM-S-BENEFIELD,0.4660813163362407,1,0.3333333333333333
ALNAME-KIM-WEST,-0.2731694196636176,1,0.3333333333333333
ALNAME-KOVEN-K-L-BROWN,0.6967534538085298,1,0.3333333333333333
ALNAME-KRISTY-M-KIRKLAND,-1.048663548558309,1,0.3333333333333333
ALNAME-KURT-WALLACE,-0.000259897844654809,1,0.3333333333333333
ALNAME-KYLE-PIERCE,-0.7231933565189093,1,0.3333333333333333
ALNAME-KYLE-SOUTH,1.0090060645238466,1,0.3333333333333333
ALNAME-LAIRD-RICHARD,2.297911577529751,1,0.3333333333333333
ALNAME-LARRY-A-GREWELLE,0.005853126417595259,1,0.3333333333333333
