state_code,chamber,district,presidential_year,presidential_dem_margin,presidential_source,presidential_source_path,source_plan_label,source_priority,target_cycle,allocation_method,model_run_id,code_version
AR,lower,1,2012,-24.788883362199297,Daily Kos Elections presidential results by legislative district,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,AR House; 2012 President,1.0,,,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,lower,2,2012,-55.7057217800814,Daily Kos Elections presidential results by legislative district,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,AR House; 2012 President,1.0,,,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,lower,3,2012,-26.491651117958803,Daily Kos Elections presidential results by legislative district,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,AR House; 2012 President,1.0,,,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,lower,4,2012,-43.339414171491306,Daily Kos Elections presidential results by legislative district,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,AR House; 2012 President,1.0,,,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,lower,5,2012,12.58797285879682,Daily Kos Elections presidential results by legislative district,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,AR House; 2012 President,1.0,,,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,lower,6,2012,-43.20289813056676,Daily Kos Elections presidential results by legislative district,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,AR House; 2012 President,1.0,,,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,lower,7,2012,-14.829365657573499,Daily Kos Elections presidential results by legislative district,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,AR House; 2012 President,1.0,,,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,lower,8,2012,-21.608019430986392,Daily Kos Elections presidential results by legislative district,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,AR House; 2012 President,1.0,,,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,lower,9,2012,-21.13452039589258,Daily Kos Elections presidential results by legislative district,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,AR House; 2012 President,1.0,,,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,lower,10,2012,-44.95792408402963,Daily Kos Elections presidential results by legislative district,data/raw/historical_statewide_elections/Daily Kos Elections Statewide Results by LD (public).xlsx,AR House; 2012 President,1.0,,,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
