state_code,cycle,chamber,district,pres_2012_dem_margin,pres_2012_source,pres_2016_dem_margin,pres_2016_source,pres_2020_dem_margin,pres_2020_source,older_pres_year,recent_pres_year,current_pres_year,older_pres_margin,recent_pres_margin,current_pres_margin,national_environment_swing,environment_baseline_margin,lag_swing_from_older,lag_swing_from_recent,presidential_context_complete,model_run_id,code_version
AR,2022,lower,84,,,-25.27210074889566,warehouse:fact_southern_presidential_district_result,-24.48680251171358,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-25.27210074889566,-24.48680251171358,-24.48680251171358,-7.397496,-31.88429851171358,-6.612197762817921,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,lower,87,,,-48.57084524295631,warehouse:fact_southern_presidential_district_result,-54.088014659180836,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-48.57084524295631,-54.088014659180836,-54.088014659180836,-7.397496,-61.48551065918083,-12.914665416224523,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,lower,91,,,-27.11246429196663,warehouse:fact_southern_presidential_district_result,-26.048647158253118,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-27.11246429196663,-26.048647158253118,-26.048647158253118,-7.397496,-33.44614315825312,-6.3336788662864905,-7.397496000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,lower,94,,,-17.560089852781577,warehouse:fact_southern_presidential_district_result,-21.616416639214044,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-17.560089852781577,-21.616416639214044,-21.616416639214044,-7.397496,-29.013912639214045,-11.453822786432468,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,lower,98,,,-5.3077355616533195,warehouse:fact_southern_presidential_district_result,-9.610686216477541,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-5.3077355616533195,-9.610686216477541,-9.610686216477541,-7.397496,-17.008182216477543,-11.700446654824223,-7.397496000000002,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,2,,,-27.21113400897722,warehouse:fact_southern_presidential_district_result,-32.66153041821613,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-27.21113400897722,-32.66153041821613,-32.66153041821613,-7.397496,-40.059026418216135,-12.847892409238916,-7.397496000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,6,,,-36.28805375370482,warehouse:fact_southern_presidential_district_result,-34.79744122377408,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-36.28805375370482,-34.79744122377408,-34.79744122377408,-7.397496,-42.194937223774076,-5.906883470069253,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,9,,,19.477252838911458,warehouse:fact_southern_presidential_district_result,14.594536735428646,warehouse:fact_southern_presidential_district_result,2016,2020,2020,19.477252838911458,14.594536735428646,14.594536735428646,-7.397496,7.197040735428645,-12.280212103482812,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,10,,,-31.28815021934211,warehouse:fact_southern_presidential_district_result,-41.06384412291663,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-31.28815021934211,-41.06384412291663,-41.06384412291663,-7.397496,-48.461340122916624,-17.173189903574514,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,13,,,-13.295277353791468,warehouse:fact_southern_presidential_district_result,-4.997088568153665,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-13.295277353791468,-4.997088568153665,-4.997088568153665,-7.397496,-12.394584568153665,0.9006927856378031,-7.397495999999999,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,14,,,18.403968471928955,warehouse:fact_southern_presidential_district_result,24.577736961602536,warehouse:fact_southern_presidential_district_result,2016,2020,2020,18.403968471928955,24.577736961602536,24.577736961602536,-7.397496,17.180240961602536,-1.2237275103264196,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,17,,,-16.681649184592608,warehouse:fact_southern_presidential_district_result,-11.34235886698102,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-16.681649184592608,-11.34235886698102,-11.34235886698102,-7.397496,-18.73985486698102,-2.0582056823884116,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,18,,,-61.40450150070066,warehouse:fact_southern_presidential_district_result,-61.71117737504408,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-61.40450150070066,-61.71117737504408,-61.71117737504408,-7.397496,-69.10867337504408,-7.704171874343416,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,20,,,-31.594396505036837,warehouse:fact_southern_presidential_district_result,-29.566904720431985,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-31.594396505036837,-29.566904720431985,-29.566904720431985,-7.397496,-36.96440072043198,-5.370004215395145,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,23,,,-57.18050904142722,warehouse:fact_southern_presidential_district_result,-58.47929305879326,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-57.18050904142722,-58.47929305879326,-58.47929305879326,-7.397496,-65.87678905879326,-8.696280017366043,-7.397496000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,27,,,-24.200884929133526,warehouse:fact_southern_presidential_district_result,-18.125533640917055,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-24.200884929133526,-18.125533640917055,-18.125533640917055,-7.397496,-25.523029640917056,-1.3221447117835297,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,28,,,-50.02102697177474,warehouse:fact_southern_presidential_district_result,-50.697145009777834,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-50.02102697177474,-50.697145009777834,-50.697145009777834,-7.397496,-58.09464100977783,-8.073614038003093,-7.397495999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
AR,2022,upper,31,,,-25.24193615851048,warehouse:fact_southern_presidential_district_result,-14.69086946185394,warehouse:fact_southern_presidential_district_result,2016,2020,2020,-25.24193615851048,-14.69086946185394,-14.69086946185394,-7.397496,-22.08836546185394,3.1535706966565407,-7.397496,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,1,-26.913459402483163,warehouse:fact_southern_presidential_district_result,-29.41202923127988,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-26.913459402483163,-29.41202923127988,-29.41202923127988,6.495625,-22.91640423127988,3.9970551712032822,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,4,-48.08791094445824,warehouse:fact_southern_presidential_district_result,-47.39989284401633,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-48.08791094445824,-47.39989284401633,-47.39989284401633,6.495625,-40.90426784401633,7.1836431004419055,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,10,-40.403653723454724,warehouse:fact_southern_presidential_district_result,-49.93228218479852,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-40.403653723454724,-49.93228218479852,-49.93228218479852,6.495625,-43.43665718479852,-3.033003461343796,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,11,-41.25850786120415,warehouse:fact_southern_presidential_district_result,-40.27160144825112,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-41.25850786120415,-40.27160144825112,-40.27160144825112,6.495625,-33.775976448251114,7.482531412953037,6.495625000000004,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,12,-21.722730206622217,warehouse:fact_southern_presidential_district_result,-16.78745837250604,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-21.722730206622217,-16.78745837250604,-16.78745837250604,6.495625,-10.29183337250604,11.430896834116176,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,15,-12.796820964758565,warehouse:fact_southern_presidential_district_result,-9.055511432745643,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-12.796820964758565,-9.055511432745643,-9.055511432745643,6.495625,-2.5598864327456425,10.236934532012922,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,16,-27.308636038580243,warehouse:fact_southern_presidential_district_result,-19.705551382354688,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-27.308636038580243,-19.705551382354688,-19.705551382354688,6.495625,-13.209926382354688,14.098709656225555,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,19,-37.36371155725994,warehouse:fact_southern_presidential_district_result,-47.000640432647835,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-37.36371155725994,-47.000640432647835,-47.000640432647835,6.495625,-40.50501543264784,-3.141303875387898,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,21,-4.718153064720642,warehouse:fact_southern_presidential_district_result,-0.07934093610987805,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-4.718153064720642,-0.07934093610987805,-0.07934093610987805,6.495625,6.416284063890123,11.134437128610765,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,22,-18.677445284538518,warehouse:fact_southern_presidential_district_result,-27.924007355492382,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-18.677445284538518,-27.924007355492382,-27.924007355492382,6.495625,-21.42838235549238,-2.7509370709538636,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,23,-21.819816741112085,warehouse:fact_southern_presidential_district_result,-34.472386221612666,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-21.819816741112085,-34.472386221612666,-34.472386221612666,6.495625,-27.976761221612666,-6.156944480500581,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,24,-15.694726488333362,warehouse:fact_southern_presidential_district_result,-25.962759620871516,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-15.694726488333362,-25.962759620871516,-25.962759620871516,6.495625,-19.467134620871516,-3.7724081325381533,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,25,-12.481833234619586,warehouse:fact_southern_presidential_district_result,-22.963378446469633,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-12.481833234619586,-22.963378446469633,-22.963378446469633,6.495625,-16.467753446469633,-3.985920211850047,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,26,15.832445660703664,warehouse:fact_southern_presidential_district_result,1.5223821156021868,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,15.832445660703664,1.5223821156021868,1.5223821156021868,6.495625,8.018007115602188,-7.814438545101476,6.495625000000001,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,27,1.9134708326223857,warehouse:fact_southern_presidential_district_result,-11.972825562083528,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,1.9134708326223857,-11.972825562083528,-11.972825562083528,6.495625,-5.477200562083528,-7.3906713947059135,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,28,-6.909429398006711,warehouse:fact_southern_presidential_district_result,-3.732117316319942,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-6.909429398006711,-3.732117316319942,-3.732117316319942,6.495625,2.7635076836800585,9.67293708168677,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,29,-10.465827794577693,warehouse:fact_southern_presidential_district_result,-4.3476873542198495,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-10.465827794577693,-4.3476873542198495,-4.3476873542198495,6.495625,2.147937645780151,12.613765440357845,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,30,1.3017808794216208,warehouse:fact_southern_presidential_district_result,8.795932823788679,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,1.3017808794216208,8.795932823788679,8.795932823788679,6.495625,15.29155782378868,13.989776944367058,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,31,-18.160210951658545,warehouse:fact_southern_presidential_district_result,-23.157148518295074,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-18.160210951658545,-23.157148518295074,-23.157148518295074,6.495625,-16.661523518295073,1.4986874333634717,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,32,-12.31111379818727,warehouse:fact_southern_presidential_district_result,-15.965131616046186,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-12.31111379818727,-15.965131616046186,-15.965131616046186,6.495625,-9.469506616046186,2.841607182141084,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,33,-33.43452088801852,warehouse:fact_southern_presidential_district_result,-40.03891971001769,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-33.43452088801852,-40.03891971001769,-40.03891971001769,6.495625,-33.54329471001769,-0.10877382199917207,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,34,-21.680340509530566,warehouse:fact_southern_presidential_district_result,-40.83537172070809,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-21.680340509530566,-40.83537172070809,-40.83537172070809,6.495625,-34.33974672070809,-12.659406211177526,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,35,-7.6661989710696865,warehouse:fact_southern_presidential_district_result,-28.889650026300018,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-7.6661989710696865,-28.889650026300018,-28.889650026300018,6.495625,-22.394025026300017,-14.72782605523033,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,36,5.349820101497321,warehouse:fact_southern_presidential_district_result,-21.012094766743783,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,5.349820101497321,-21.012094766743783,-21.012094766743783,6.495625,-14.516469766743782,-19.866289868241104,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,37,-14.241336287016527,warehouse:fact_southern_presidential_district_result,-27.955116168585842,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-14.241336287016527,-27.955116168585842,-27.955116168585842,6.495625,-21.459491168585842,-7.2181548815693155,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,39,-12.460375854269289,warehouse:fact_southern_presidential_district_result,-19.71997418515994,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-12.460375854269289,-19.71997418515994,-19.71997418515994,6.495625,-13.22434918515994,-0.7639733308906518,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,40,-6.44663311618142,warehouse:fact_southern_presidential_district_result,-13.668662557191826,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-6.44663311618142,-13.668662557191826,-13.668662557191826,6.495625,-7.173037557191826,-0.7264044410104056,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,42,0.6467484184750916,warehouse:fact_southern_presidential_district_result,-3.2724745494622205,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,0.6467484184750916,-3.2724745494622205,-3.2724745494622205,6.495625,3.22315045053778,2.5764020320626884,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,44,-7.813630681542126,warehouse:fact_southern_presidential_district_result,6.629959743694933,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-7.813630681542126,6.629959743694933,6.629959743694933,6.495625,13.125584743694933,20.93921542523706,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,47,0.40682609650125634,warehouse:fact_southern_presidential_district_result,12.874800574937275,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,0.40682609650125634,12.874800574937275,12.874800574937275,6.495625,19.370425574937276,18.96359947843602,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,48,43.51243328470647,warehouse:fact_southern_presidential_district_result,48.105158013596885,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,43.51243328470647,48.105158013596885,48.105158013596885,6.495625,54.60078301359688,11.088349728890414,6.495624999999997,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,49,21.283586951037247,warehouse:fact_southern_presidential_district_result,28.532881823831207,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,21.283586951037247,28.532881823831207,28.532881823831207,6.495625,35.02850682383121,13.744919872793961,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,50,-6.631207377466759,warehouse:fact_southern_presidential_district_result,-4.0544489126160865,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-6.631207377466759,-4.0544489126160865,-4.0544489126160865,6.495625,2.441176087383914,9.072383464850674,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,51,-12.535442924847425,warehouse:fact_southern_presidential_district_result,-22.131943028904143,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-12.535442924847425,-22.131943028904143,-22.131943028904143,6.495625,-15.636318028904142,-3.1008751040567173,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,52,-20.34503549395414,warehouse:fact_southern_presidential_district_result,-23.610115608800918,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-20.34503549395414,-23.610115608800918,-23.610115608800918,6.495625,-17.114490608800917,3.230544885153222,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,53,-0.9793538095424887,warehouse:fact_southern_presidential_district_result,-11.382094286126195,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-0.9793538095424887,-11.382094286126195,-11.382094286126195,6.495625,-4.886469286126195,-3.907115476583706,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,54,-20.020001085368513,warehouse:fact_southern_presidential_district_result,-23.88402840297479,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-20.020001085368513,-23.88402840297479,-23.88402840297479,6.495625,-17.388403402974788,2.631597682393725,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,55,-22.818959076948616,warehouse:fact_southern_presidential_district_result,-35.42191925794503,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-22.818959076948616,-35.42191925794503,-35.42191925794503,6.495625,-28.926294257945028,-6.107335180996412,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,57,-14.91843981098326,warehouse:fact_southern_presidential_district_result,-12.828027983450042,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-14.91843981098326,-12.828027983450042,-12.828027983450042,6.495625,-6.3324029834500415,8.586036827533219,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,58,-5.388902231251149,warehouse:fact_southern_presidential_district_result,-10.518026930940794,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-5.388902231251149,-10.518026930940794,-10.518026930940794,6.495625,-4.022401930940793,1.3665003003103555,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,59,0.19595783330711028,warehouse:fact_southern_presidential_district_result,-0.4116196872259944,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,0.19595783330711028,-0.4116196872259944,-0.4116196872259944,6.495625,6.084005312774006,5.888047479466896,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,60,-7.616328671122266,warehouse:fact_southern_presidential_district_result,-1.3948706905880408,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-7.616328671122266,-1.3948706905880408,-1.3948706905880408,6.495625,5.100754309411959,12.717082980534226,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,63,6.804970912938517,warehouse:fact_southern_presidential_district_result,10.707943076948975,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,6.804970912938517,10.707943076948975,10.707943076948975,6.495625,17.203568076948976,10.398597164010459,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,64,-12.377184488623296,warehouse:fact_southern_presidential_district_result,-9.646175811044756,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-12.377184488623296,-9.646175811044756,-9.646175811044756,6.495625,-3.1505508110447558,9.22663367757854,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,65,-8.611712661977753,warehouse:fact_southern_presidential_district_result,-14.446754689626811,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-8.611712661977753,-14.446754689626811,-14.446754689626811,6.495625,-7.951129689626811,0.6605829723509427,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,66,-4.704463208685163,warehouse:fact_southern_presidential_district_result,-14.760630459641389,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-4.704463208685163,-14.760630459641389,-14.760630459641389,6.495625,-8.265005459641388,-3.5605422509562255,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,67,5.6771739864115744,warehouse:fact_southern_presidential_district_result,-4.374299393320721,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,5.6771739864115744,-4.374299393320721,-4.374299393320721,6.495625,2.12132560667928,-3.5558483797322946,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,69,3.9135641395333742,warehouse:fact_southern_presidential_district_result,-2.934293212007587,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,3.9135641395333742,-2.934293212007587,-2.934293212007587,6.495625,3.5613317879924136,-0.35223235154096066,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,71,-8.28045311969724,warehouse:fact_southern_presidential_district_result,-11.614526660576146,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-8.28045311969724,-11.614526660576146,-11.614526660576146,6.495625,-5.118901660576146,3.1615514591210943,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,72,-3.4814417681140637,warehouse:fact_southern_presidential_district_result,-4.835727339994979,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-3.4814417681140637,-4.835727339994979,-4.835727339994979,6.495625,1.6598976600050213,5.141339428119085,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,73,-24.49561280606559,warehouse:fact_southern_presidential_district_result,-26.21330626151705,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-24.49561280606559,-26.21330626151705,-26.21330626151705,6.495625,-19.71768126151705,4.77793154454854,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,74,-13.956222227446924,warehouse:fact_southern_presidential_district_result,-23.738344807624717,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-13.956222227446924,-23.738344807624717,-23.738344807624717,6.495625,-17.242719807624717,-3.2864975801777927,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,76,-28.718305504019792,warehouse:fact_southern_presidential_district_result,-27.437494812204484,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-28.718305504019792,-27.437494812204484,-27.437494812204484,6.495625,-20.941869812204484,7.776435691815308,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,77,-16.132638656796683,warehouse:fact_southern_presidential_district_result,-25.59422908602939,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-16.132638656796683,-25.59422908602939,-25.59422908602939,6.495625,-19.09860408602939,-2.965965429232707,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
FL,2018,lower,78,-10.513191498789757,warehouse:fact_southern_presidential_district_result,-11.282350875259512,warehouse:fact_southern_presidential_district_result,,,2012,2016,2016,-10.513191498789757,-11.282350875259512,-11.282350875259512,6.495625,-4.786725875259512,5.726465623530245,6.495625,True,WAR-SOUTH-V4-20B574D955B9BF08B704,88878b973fdac3cee95a8d8648da321e38e0021c
