model_run_id,specification,alpha,scope,evaluation_cycle,races,mae,zero_baseline_mae,rmse,bias,train_min_cycle,train_max_cycle
WAR-POST2016-V3-A937708D4E0A5232D3F5,nested_viability,10.0,finance_complete_nested,all,1377,5.6393766764200794,5.588019797967336,8.520917104925932,-0.48277675440410395,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,nested_viability,10.0,finance_complete_nested,2022,661,4.597648929572336,4.529894809315394,6.202383974970984,0.23489782297871906,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,nested_viability,10.0,finance_complete_nested,2023,71,19.446902957771428,20.249877565200396,24.005103453034152,5.9762903836052566,2018,2022
WAR-POST2016-V3-A937708D4E0A5232D3F5,nested_viability,10.0,finance_complete_nested,2024,645,5.187047489893588,5.058451915836152,7.221492769646867,-1.9292522000610197,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,no_finance,10.0,finance_complete_nested,all,1377,5.6190943394785595,5.588019797967336,8.672086374432158,-0.6148467257456666,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,no_finance,10.0,finance_complete_nested,2022,661,4.5299364745966235,4.529894809315394,6.198800281370244,0.19880594546765012,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,no_finance,10.0,finance_complete_nested,2023,71,20.234492326650493,20.249877565200396,24.980182763425425,6.092966497255963,2018,2022
WAR-POST2016-V3-A937708D4E0A5232D3F5,no_finance,10.0,finance_complete_nested,2024,645,5.126443318699879,5.058451915836152,7.244748299540913,-2.1870624691644545,2018,2023
