model_run_id,specification,alpha,scope,evaluation_cycle,races,mae,zero_baseline_mae,rmse,bias,train_min_cycle,train_max_cycle
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,1.0,all,all,2635,7.748340860420963,6.983671151944106,11.044535053475572,0.2798944662646428,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,1.0,lag_context_available,all,937,5.125306163342758,4.833532937986201,6.636620515790657,-0.2570397269192555,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,1.0,all,2019,144,17.44169000207538,20.016090832149334,21.946445584048348,-10.121192041333707,2018,2018
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,1.0,all,2020,870,7.1876608971948075,6.064333795325626,9.114471592684124,2.8475112217026206,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,1.0,lag_context_available,2020,268,6.788383134903122,5.45451114676359,8.437160694123413,1.6310985252418233,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,1.0,all,2022,761,5.785477246146521,4.701781723936634,7.615052690960748,2.971521126548684,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,1.0,lag_context_available,2022,335,4.458563529881253,5.063203302918407,5.850757596379503,0.5262775500445456,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,1.0,all,2023,90,20.405110241572075,20.316122994462646,25.665852130440026,11.068036396240519,2018,2022
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,1.0,all,2024,770,7.029612623755732,6.282050704146111,9.959327598816055,-4.597158497775437,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,1.0,lag_context_available,2024,334,4.459600037089546,4.104904997253777,5.666543338099179,-2.5577353537517182,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,10.0,all,all,2635,7.718396382407895,6.983671151944106,11.02282987391273,0.286292453964432,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,10.0,lag_context_available,all,937,5.089223729460069,4.833532937986201,6.59034209611781,-0.2500274872604693,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,10.0,all,2019,144,17.474099598683708,20.016090832149334,21.976487221708425,-10.153412339469023,2018,2018
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,10.0,all,2020,870,7.1396329037792166,6.064333795325626,9.064323914616251,2.8706927584137167,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,10.0,lag_context_available,2020,268,6.710955625904096,5.45451114676359,8.343876602591516,1.665131645098902,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,10.0,all,2022,761,5.753106011254106,4.701781723936634,7.578923185473137,2.9350441389040705,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,10.0,lag_context_available,2022,335,4.434864720871343,5.063203302918407,5.827945749664944,0.49901522703380996,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,10.0,all,2023,90,20.423337105673966,20.316122994462646,25.690554481916145,11.095698726126365,2018,2022
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,10.0,all,2024,770,7.005207123469347,6.282050704146111,9.936126850902227,-4.562613223113619,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,10.0,lag_context_available,2024,334,4.444271991826008,4.104904997253777,5.649402915423592,-2.5380273578020716,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,30.0,all,all,2635,7.65676922946006,6.983671151944106,10.979386146801996,0.29936666993520716,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,30.0,lag_context_available,all,937,5.01518219792989,4.833532937986201,6.496539612887694,-0.23626192678265157,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,30.0,all,2019,144,17.541748597302604,20.016090832149334,22.04125107975457,-10.221443638968632,2018,2018
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,30.0,all,2020,870,7.043199937993914,6.064333795325626,8.964594193334035,2.917194520852289,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,30.0,lag_context_available,2020,268,6.555031062715785,5.45451114676359,8.155661081334108,1.7324341554735814,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,30.0,all,2022,761,5.685073924438245,4.701781723936634,7.5039595311468235,2.858683872502442,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,30.0,lag_context_available,2022,335,4.385511244632294,5.063203302918407,5.78154748407223,0.4419857604882312,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,30.0,all,2023,90,20.46172350913444,20.316122994462646,25.74308623160229,11.153162491956362,2018,2022
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,30.0,all,2024,770,6.953369874339445,6.282050704146111,9.887145209624924,-4.48893925337814,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,30.0,lag_context_available,2024,334,4.411171041019931,4.104904997253777,5.612841936803374,-2.496212601274916,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,100.0,all,all,2635,7.4808510802753645,6.983671151944106,10.865070123263674,0.33522676800345974,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,100.0,lag_context_available,all,937,4.8024848526404,4.833532937986201,6.239686521589666,-0.20247843393091483,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,100.0,all,2019,144,17.75105751463868,20.016090832149334,22.24669317006133,-10.428557189314168,2018,2018
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,100.0,all,2020,870,6.772389905406801,6.064333795325626,8.705574920069068,3.0377687423993733,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,100.0,lag_context_available,2020,268,6.109409533089692,5.45451114676359,7.645713932077524,1.8997400068706165,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,100.0,all,2022,761,5.488802892527141,4.701781723936634,7.288088579277433,2.6337636501271975,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,100.0,lag_context_available,2022,335,4.252339310352696,5.063203302918407,5.655410107024349,0.2752096173861994,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,100.0,all,2023,90,20.57618332419685,20.316122994462646,25.90438147464379,11.316936298551544,2018,2022
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,100.0,all,2024,770,6.798799475743932,6.282050704146111,9.739714745079137,-4.260574599420175,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,constant_lag,100.0,lag_context_available,2024,334,4.305607434394803,4.104904997253777,5.499014052914915,-2.3684066953861356,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,1.0,all,all,2635,7.748871143646903,6.983671151944106,11.049694623051494,0.28306191287506194,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,1.0,lag_context_available,all,937,5.126855376466895,4.833532937986201,6.655748805300062,-0.24042831450515853,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,1.0,all,2019,144,17.441576551997073,20.016090832149334,21.946341954385698,-10.12093719439004,2018,2018
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,1.0,all,2020,870,7.168604793656474,6.064333795325626,9.096211904666857,2.698671591667415,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,1.0,lag_context_available,2020,268,6.726552141980406,5.45451114676359,8.372980238082128,1.1482161149845982,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,1.0,all,2022,761,5.81511877313527,4.701781723936634,7.664288351307569,3.1347789590045623,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,1.0,lag_context_available,2022,335,4.530204747621247,5.063203302918407,5.997670270169504,0.9206981365360722,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,1.0,all,2023,90,20.414761397769887,20.316122994462646,25.675375854364205,11.08431689483744,2018,2022
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,1.0,all,2024,770,7.022556308293048,6.282050704146111,9.957621297788933,-4.581449995676024,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,1.0,lag_context_available,2024,334,4.44170336301082,4.104904997253777,5.651796775092236,-2.5192728300802103,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,10.0,all,all,2635,7.7181462433552825,6.983671151944106,11.026942384060984,0.2874564180768765,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,10.0,lag_context_available,all,937,5.088208057793604,4.833532937986201,6.604384281957409,-0.24027026935305598,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,10.0,all,2019,144,17.473084384763677,20.016090832149334,21.97555320083591,-10.151129140965926,2018,2018
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,10.0,all,2020,870,7.120782859091492,6.064333795325626,9.046531964507553,2.730254949563965,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,10.0,lag_context_available,2020,268,6.650091764449263,5.45451114676359,8.281294992642053,1.2118416960427507,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,10.0,all,2022,761,5.779499116997149,4.701781723936634,7.622373113612349,3.082204030403944,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,10.0,lag_context_available,2022,335,4.497635502763289,5.063203302918407,5.955739883613757,0.8524218537484203,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,10.0,all,2023,90,20.433164721637105,20.316122994462646,25.700287065990132,11.112567619598755,2018,2022
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,10.0,all,2024,770,6.998605791484974,6.282050704146111,9.934658871097225,-4.547792079338021,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,10.0,lag_context_available,2024,334,4.4273007899835415,4.104904997253777,5.635599806688097,-2.5014016105658423,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,30.0,all,all,2635,7.655108742177427,6.983671151944106,10.981836995315927,0.29763854604630147,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,30.0,lag_context_available,all,937,5.009618959421333,4.833532937986201,6.5026001209225655,-0.23673929642242145,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,30.0,all,2019,144,17.539380978875126,20.016090832149334,22.03904179795938,-10.216107158101307,2018,2018
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,30.0,all,2020,870,7.024555626954891,6.064333795325626,8.947873411208592,2.794934929251912,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,30.0,lag_context_available,2020,268,6.495428883986422,5.45451114676359,8.096785529628523,1.3416607899922017,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,30.0,all,2022,761,5.705408140346745,4.701781723936634,7.537468951913302,2.976643711105047,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,30.0,lag_context_available,2022,335,4.431994045309003,5.063203302918407,5.87708031773347,0.7218698509755214,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,30.0,all,2023,90,20.472081156195927,20.316122994462646,25.75341501964602,11.171519368495785,2018,2022
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,30.0,all,2024,770,6.947888805671744,6.282050704146111,9.886159081195817,-4.4764402547612105,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,30.0,lag_context_available,2024,334,4.396766523625484,4.104904997253777,5.6013998217219845,-2.464719199229098,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,100.0,all,all,2635,7.478925123386056,6.983671151944106,10.865357376707042,0.330430160672177,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,100.0,lag_context_available,all,937,4.795799697368201,4.833532937986201,6.23576738701402,-0.21630446405490242,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,100.0,all,2019,144,17.74811895029615,20.016090832149334,22.243960887377526,-10.422161967872329,2018,2018
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,100.0,all,2020,870,6.760747431699124,6.064333795325626,8.694161723689058,2.9728561619603453,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,100.0,lag_context_available,2020,268,6.0729375814884285,5.45451114676359,7.605221052833433,1.6967642334505442,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,100.0,all,2022,761,5.4956152483705,4.701781723936634,7.301165007364396,2.684253904454192,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,100.0,lag_context_available,2022,335,4.26607931247601,5.063203302918407,5.689328997599962,0.3911921772224686,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,100.0,all,2023,90,20.58937570458154,20.316122994462646,25.91775560451876,11.341995336047658,2018,2022
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,100.0,all,2024,770,6.797638036726083,6.282050704146111,9.739659163108646,-4.257671254148868,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,decaying_lag,100.0,lag_context_available,2024,334,4.302336751244436,4.104904997253777,5.496504455668212,-2.3606571160290915,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,fundamentals_no_lag,1.0,all,all,2635,7.750785576356458,6.983671151944106,11.041209477542855,0.3754592747576032,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,fundamentals_no_lag,1.0,lag_context_available,all,937,5.389651422831831,4.833532937986201,6.949681662316561,0.2611611712090698,2018,2023
WAR-POST2016-V3-A937708D4E0A5232D3F5,fundamentals_no_lag,1.0,all,2019,144,17.1045892428286,20.016090832149334,21.608280492409374,-9.764327171785068,2018,2018
WAR-POST2016-V3-A937708D4E0A5232D3F5,fundamentals_no_lag,1.0,all,2020,870,6.888489331986824,6.064333795325626,8.783215166489674,2.812047819790225,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,fundamentals_no_lag,1.0,lag_context_available,2020,268,6.452748530586455,5.45451114676359,7.994143143440584,1.6763779244674188,2018,2019
WAR-POST2016-V3-A937708D4E0A5232D3F5,fundamentals_no_lag,1.0,all,2022,761,5.959645464581235,4.701781723936634,7.829308425295219,3.6019604403656005,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,fundamentals_no_lag,1.0,lag_context_available,2022,335,4.9736277390248125,5.063203302918407,6.565070626039708,1.9209971385353788,2018,2020
WAR-POST2016-V3-A937708D4E0A5232D3F5,fundamentals_no_lag,1.0,all,2023,90,20.23481875035184,20.316122994462646,25.382009838141773,10.46370583081533,2018,2022
WAR-POST2016-V3-A937708D4E0A5232D3F5,fundamentals_no_lag,1.0,all,2024,770,7.2868175815914675,6.282050704146111,10.335048277607763,-4.849232105695797,2018,2023
