model_run_id,specification,alpha,scope,evaluation_cycle,races,mae,zero_baseline_mae,rmse,bias,train_min_cycle,train_max_cycle
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,1.0,all,all,2635,7.747306089194348,6.986861276476722,11.043591807287946,0.2807159770051468,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,1.0,lag_context_available,all,937,5.1262531557865225,4.842504099291897,6.640295173947823,-0.26276996288777343,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,1.0,all,2019,144,17.445373992175412,20.016090832149334,21.950162327233503,-10.131551015177088,2018,2018
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,1.0,all,2020,870,7.181082996673384,6.064333795325626,9.10743062257762,2.8587012644029017,2018,2019
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,1.0,lag_context_available,2020,268,6.762646879948294,5.45451114676359,8.40742590299247,1.655243996209479,2018,2019
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,1.0,all,2022,761,5.791661960118207,4.712827687331427,7.627056081594871,2.964700419150851,2018,2020
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,1.0,lag_context_available,2022,335,4.477256468571365,5.08829577498837,5.894994222956418,0.5189407772222581,2018,2020
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,1.0,all,2023,90,20.409490780136196,20.316122994462646,25.670004477675025,11.081200362156322,2018,2022
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,1.0,all,2024,770,7.026190339202325,6.282050704146111,9.951162019034111,-4.599850916888738,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,1.0,lag_context_available,2024,334,4.464158461600062,4.104904997253777,5.6680976424543,-2.5858263670043127,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,10.0,all,all,2635,7.717629395718559,6.986861276476722,11.022102817483557,0.287019221096337,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,10.0,lag_context_available,all,937,5.090826717538812,4.842504099291897,6.594922880136522,-0.2557540510326641,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,10.0,all,2019,144,17.477613466130357,20.016090832149334,21.980048128569546,-10.163309441413613,2018,2018
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,10.0,all,2020,870,7.1339113556893325,6.064333795325626,9.057762818541251,2.881485124317939,2018,2019
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,10.0,lag_context_available,2020,268,6.68793322674731,5.45451114676359,8.315856558394609,1.6886242323586413,2018,2019
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,10.0,all,2022,761,5.759338337301136,4.712827687331427,7.591250969731247,2.9284723099239782,2018,2020
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,10.0,lag_context_available,2022,335,4.453630427215324,5.08829577498837,5.872908362080859,0.49210933092470815,2018,2020
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,10.0,all,2023,90,20.42762723321708,20.316122994462646,25.69460490164597,11.108575472762414,2018,2022
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,10.0,all,2024,770,7.0017289785327455,6.282050704146111,9.928125825835298,-4.56547931351294,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,10.0,lag_context_available,2024,334,4.448420169007348,4.104904997253777,5.650847965797093,-2.566016365118262,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,30.0,all,all,2635,7.656432274760694,6.986861276476722,10.979088188657792,0.2999038642537137,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,30.0,lag_context_available,all,937,5.017780801670381,4.842504099291897,6.502918925468072,-0.2419589458997924,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,30.0,all,2019,144,17.544929250750815,20.016090832149334,22.044504274514125,-10.230430328008925,2018,2018
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,30.0,all,2020,870,7.038050045317028,6.064333795325626,8.958956445547171,2.9271896948214158,2018,2019
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,30.0,lag_context_available,2020,268,6.5340408888458015,5.45451114676359,8.131003515526565,1.754607215564342,2018,2019
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,30.0,all,2022,761,5.6918149011899395,4.712827687331427,7.516968867866703,2.8526380874795363,2018,2020
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,30.0,lag_context_available,2022,335,4.4052176692000105,5.08829577498837,5.828023799705626,0.43599110526284157,2018,2020
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,30.0,all,2023,90,20.465819763136416,20.316122994462646,25.74691671323805,11.165425818195265,2018,2022
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,30.0,all,2024,770,6.950299706458014,6.282050704146111,9.879494913844674,-4.492171809301704,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,30.0,lag_context_available,2024,334,4.415538125067272,4.104904997253777,5.614061519497004,-2.523973911204793,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,100.0,all,all,2635,7.481494369665868,6.986861276476722,10.865877158159268,0.33527034507087516,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,100.0,lag_context_available,all,937,4.807365053085484,4.842504099291897,6.250685812017349,-0.20792036145039,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,100.0,all,2019,144,17.753514037040798,20.016090832149334,22.249169798922505,-10.435250364366857,2018,2018
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,100.0,all,2020,870,6.769150134832669,6.064333795325626,8.702093118706573,3.04566449691854,2018,2019
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,100.0,lag_context_available,2020,268,6.095800458960553,5.45451114676359,7.629325058085826,1.9183545014366357,2018,2019
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,100.0,all,2022,761,5.496122500945521,4.712827687331427,7.303125627406708,2.6293094701464077,2018,2020
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,100.0,lag_context_available,2022,335,4.272723297701318,5.08829577498837,5.706290686266447,0.2719768404978382,2018,2020
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,100.0,all,2023,90,20.579670035453834,20.316122994462646,25.907510233759687,11.327293087464794,2018,2022
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,100.0,all,2024,770,6.796560388338803,6.282050704146111,9.733146424486556,-4.264903357456876,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,constant_lag,100.0,lag_context_available,2024,334,4.309773134759668,4.104904997253777,5.499602353780845,-2.395367145601227,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,decaying_lag,1.0,all,all,2635,7.750120861805019,6.986861276476722,11.050384309761656,0.28615605335827954,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,decaying_lag,1.0,lag_context_available,all,937,5.134410096183489,4.842504099291897,6.667716901891706,-0.2406094679916262,2018,2023
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,decaying_lag,1.0,all,2019,144,17.445267154329454,20.016090832149334,21.950064698381503,-10.131311421038612,2018,2018
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,decaying_lag,1.0,all,2020,870,7.161141030653221,6.064333795325626,9.088004376117704,2.7181134784162357,2018,2019
