county,precinct,dem_votes,rep_votes,two_party_votes,pres_dem_margin,source_format,result_precinct_norm,match_method,accepted_match,is_non_geographic,vtd_geoid
COLBERT,BARTON FIRST BAPTIST,202,245,447,-9.619686800894854,standard_xlsx,BARTON FIRST BAPTIST,fuzzy_medium,True,False,010333
COLBERT,CHEROKEE LIONS DEN,236,293,529,-10.775047258979209,standard_xlsx,CHEROKEE LIONS DEN,fuzzy_medium,True,False,010334
COLBERT,CHEROKEE WATER/GAS DEPT,101,186,287,-29.61672473867596,standard_xlsx,CHEROKEE WATER GAS DEPARTMENT,fuzzy_medium,True,False,010334
COLBERT,MARGERUM METHODIST CHURCH,78,168,246,-36.58536585365854,standard_xlsx,MARGERUM METHODIST CHURCH,fuzzy_medium,True,False,010336
COLBERT,MYNOT CHURCH OF CHRIST,17,60,77,-55.84415584415584,standard_xlsx,MYNOT CHURCH OF CHRIST,review,False,False,010334
COLBERT,SRYGLEY CHURCH OF CHRIST,30,79,109,-44.95412844036697,standard_xlsx,SRYGLEY CHURCH OF CHRIST,review,False,False,010334
COLBERT,NEW BETHEL FIRE DEPARTMENT,144,343,487,-40.86242299794661,standard_xlsx,NEW BETHEL FIRE DEPARTMENT,exact_normalized,True,False,010339
COLBERT,LA GRANGE FIRE DEPTARTMENT,107,274,381,-43.83202099737533,standard_xlsx,LA GRANGE FIRE DEPTARTMENT,fuzzy_high,True,False,0103310
COLBERT,LEIGHTON CIVIC CENTER,346,262,608,13.81578947368421,standard_xlsx,LEIGHTON CIVIC CENTER,fuzzy_medium,True,False,0103311
COLBERT,LEIGHTON CITY HALL,227,73,300,51.333333333333336,standard_xlsx,LEIGHTON CITY HALL,fuzzy_medium,True,False,0103311
COLBERT,LITTLEVILLE CITY HALL,198,516,714,-44.53781512605042,standard_xlsx,LITTLEVILLE CITY HALL,review,False,False,0103312
COLBERT,PRIDE MISSIONARY BAPTIST,197,504,701,-43.79457917261056,standard_xlsx,PRIDE MISSIONARY BAPTIST,review,False,False,010333
COLBERT,SPRING VALLEY CHURCH OF GOD,113,252,365,-38.08219178082192,standard_xlsx,SPRING VALLEY CHURCH OF GOD,review,False,False,0103314
COLBERT,COUNTY HIGHWAY DEPARTMENT,156,599,755,-58.67549668874173,standard_xlsx,COUNTY HIGHWAY DEPARTMENT,review,False,False,010338
COLBERT,CAVE SPRINGS MIS. BAPTIST,153,20,173,76.878612716763,standard_xlsx,CAVE SPRINGS MIS BAPTIST,review,False,False,010333
COLBERT,ALLSBORO CUMBERLAND PRES.,28,71,99,-43.43434343434343,standard_xlsx,ALLSBORO CUMBERLAND PRES,review,False,False,0103315
COLBERT,SHEFFIELD BOARD OF ED BLDG.,180,254,434,-17.05069124423963,standard_xlsx,SHEFFIELD BOARD OF ED BUILDING,fuzzy_medium,True,False,0103316
COLBERT,SHEFFIELD FIRE STN 2ND ST,421,254,675,24.74074074074074,standard_xlsx,SHEFFIELD FIRE STN 2ND SAINT,fuzzy_medium,True,False,0103316
COLBERT,SHEFFIELD MICHAEL CENTER,615,40,655,87.78625954198473,standard_xlsx,SHEFFIELD MICHAEL CENTER,fuzzy_medium,True,False,0103316
COLBERT,SHEFFIELD RECREATION CENTER,290,498,788,-26.395939086294412,standard_xlsx,SHEFFIELD RECREATION CENTER,fuzzy_medium,True,False,0103316
COLBERT,SHEFFIELD FIRE MONTGOMERY,135,118,253,6.719367588932807,standard_xlsx,SHEFFIELD FIRE MONTGOMERY,fuzzy_medium,True,False,0103316
COLBERT,TREE HOUSE SCHOOL,218,547,765,-43.00653594771242,standard_xlsx,TREE HOUSE SCHOOL,review,False,False,0103312
COLBERT,FIRST SOUTHERN BAPTIST CHURCH,118,624,742,-68.19407008086253,standard_xlsx,FIRST SOUTHERN BAPTIST CHURCH,review,False,False,010333
COLBERT,GATMAN PARK & REC. CENTER,316,676,992,-36.29032258064516,standard_xlsx,GATMAN PARK AND RECREATION CENTER,review,False,False,010333
COLBERT,WOODWARD AVE. BAPTIST CHURCH,418,627,1045,-20.0,standard_xlsx,WOODWARD AVE BAPTIST CHURCH,review,False,False,010333
COLBERT,PLUMBER STEAMFITTER UNION,268,325,593,-9.612141652613827,standard_xlsx,PLUMBER STEAMFITTER UNION,review,False,False,0103311
COLBERT,GRACE LIFE CHURCH,578,871,1449,-20.220841959972397,standard_xlsx,GRACE LIFE CHURCH,review,False,False,0103310
COLBERT,MUSCLE SHOALS CITY HALL,348,829,1177,-40.86661002548853,standard_xlsx,MUSCLE SHOALS CITY HALL,fuzzy_medium,True,False,0103317
COLBERT,COLBERT HEIGHTS BAPTIST,254,676,930,-45.376344086021504,standard_xlsx,COLBERT HEIGHTS BAPTIST,fuzzy_medium,True,False,0103318
COLBERT,ABSENTEE,298,583,881,-32.349602724177075,standard_xlsx,ABSENTEE,non_geographic,False,True,
COLBERT,PROVISIONAL,6,5,11,9.090909090909092,standard_xlsx,PROVISIONAL,non_geographic,False,True,
CONECUH,ANNEX VOTING HOUSE,84,30,114,47.36842105263158,standard_xlsx,ANNEX VOTING HOUSE,fuzzy_medium,True,False,010351-1
CONECUH,LYEFFION FIRE DEPT.,69,210,279,-50.53763440860215,standard_xlsx,LYEFFION FIRE DEPARTMENT,exact_normalized,True,False,010352-1
CONECUH,SKINNERTON FIRE DEPT.,16,42,58,-44.82758620689656,standard_xlsx,SKINNERTON FIRE DEPARTMENT,exact_normalized,True,False,010352-2
CONECUH,ROBINSONS MILL VOTING HOUSE,115,70,185,24.324324324324323,standard_xlsx,ROBINSONS MILL VOTING HOUSE,review,False,False,010353-2
CONECUH,BELLEVILLE FIRE DEPT.,355,91,446,59.19282511210762,standard_xlsx,BELLEVILLE FIRE DEPARTMENT,review,False,False,0103511-4
CONECUH,OLD FIELD CHURCH,183,101,284,28.87323943661972,standard_xlsx,OLD FIELD CHURCH,exact_normalized,True,False,010354-2
CONECUH,WOOTEN VOTING HOUSE,152,101,253,20.158102766798415,standard_xlsx,WOOTEN VOTING HOUSE,fuzzy_medium,True,False,010354-3
CONECUH,SANDCUTT FIRE DEPT.,17,217,234,-85.47008547008546,standard_xlsx,SANDCUTT FIRE DEPARTMENT,exact_normalized,True,False,010355-3
CONECUH,CASTLEBERRY FIRE DEPT.,219,308,527,-16.888045540796963,standard_xlsx,CASTLEBERRY FIRE DEPARTMENT,review,False,False,010356-2
CONECUH,BROOKLYN MASONIC LODGE,36,42,78,-7.6923076923076925,standard_xlsx,BROOKLYN MASONIC LODGE,review,False,False,010357-1
CONECUH,PAUL FIRE DEPT.,53,78,131,-19.083969465648856,standard_xlsx,PAUL FIRE DEPARTMENT,exact_normalized,True,False,010357-2
CONECUH,JOHNSONVILLE FIRE DEPT.,130,5,135,92.5925925925926,standard_xlsx,JOHNSONVILLE FIRE DEPARTMENT,exact_normalized,True,False,010357-3
CONECUH,ANTIOCH FIRE DEPARTMENT,29,196,225,-74.22222222222223,standard_xlsx,ANTIOCH FIRE DEPARTMENT,review,False,False,0103510-2
CONECUH,MOUNT UNION CHURCH,35,98,133,-47.36842105263158,standard_xlsx,MOUNT UNION CHURCH,review,False,False,0103514-2
CONECUH,BROWNVILLE FIRE DEPT.,71,129,200,-29.0,standard_xlsx,BROWNVILLE FIRE DEPARTMENT,exact_normalized,True,False,0103510-1
CONECUH,FLAT ROCK FIRE DEPT.,11,90,101,-78.21782178217822,standard_xlsx,FLAT ROCK FIRE DEPARTMENT,exact_normalized,True,False,0103510-2
CONECUH,DAVID BURT BUILDING,200,516,716,-44.1340782122905,standard_xlsx,DAVID BURT BUILDING,review,False,False,0103511-1
CONECUH,NATIONAL GUARD ARMORY,692,130,822,68.3698296836983,standard_xlsx,NATIONAL GUARD ARMORY,review,False,False,0103511-3
CONECUH,NAZARENE BAPTIST CHURCH,165,59,224,47.32142857142857,standard_xlsx,NAZARENE BAPTIST CHURCH,exact_normalized,True,False,0103512-1
CONECUH,REPTON CITY HALL,202,176,378,6.878306878306878,standard_xlsx,REPTON CITY HALL,exact_normalized,True,False,0103513-1
CONECUH,2ND MOUNT ZION CHURCH,109,24,133,63.909774436090224,standard_xlsx,2ND MOUNT ZION CHURCH,fuzzy_medium,True,False,0103514-2
CONECUH,BERMUDA COMMUNTIY HOUSE,38,145,183,-58.46994535519126,standard_xlsx,BERMUDA COMMUNTIY HOUSE,fuzzy_high,True,False,0103515-2
CONECUH,LITTLE ZION CHURCH,103,60,163,26.380368098159508,standard_xlsx,LITTLE ZION CHURCH,exact_normalized,True,False,0103516-1
CONECUH,RANGE FIRE DEPT.,10,105,115,-82.6086956521739,standard_xlsx,RANGE FIRE DEPARTMENT,exact_normalized,True,False,010355-1
CONECUH,LENOX COMMUNITY HOUSE,15,183,198,-84.84848484848484,standard_xlsx,LENOX COMMUNITY HOUSE,exact_normalized,True,False,010355-2
CONECUH,HEALTH DEPARTMENT,267,96,363,47.10743801652893,standard_xlsx,HEALTH DEPARTMENT,exact_normalized,True,False,0103511-4
CONECUH,ABSENTEE,175,132,307,14.006514657980455,standard_xlsx,ABSENTEE,non_geographic,False,True,
CONECUH,PROVISIONAL,4,5,9,-11.11111111111111,standard_xlsx,PROVISIONAL,non_geographic,False,True,
COOSA,EQUALITY FIRE DEPT. BOX 8,65,298,363,-64.18732782369146,standard_xlsx,EQUALITY FIRE DEPARTMENT BOX 8,review,False,False,010370108
COOSA,KELLEYTON FIRE DEPT. BOX 2,338,329,667,1.3493253373313343,standard_xlsx,KELLEYTON FIRE DEPARTMENT BOX 2,review,False,False,010370302
COOSA,OLD RAILROAD DEPOT BOX 1,823,209,1032,59.49612403100775,standard_xlsx,OLD RAILROAD DEPOT BOX 1,review,False,False,010370404
COOSA,MT. OLIVE COMM CTR BOX 20,73,101,174,-16.091954022988507,standard_xlsx,MOUNT OLIVE COMMUNITY CENTER BOX 20,review,False,False,010370420
COOSA,HANOVER BOX 3,35,169,204,-65.68627450980392,standard_xlsx,HANOVER BOX 3,review,False,False,010370614
COOSA,COURTHOUSE BOX 10,196,364,560,-30.0,standard_xlsx,COURTHOUSE BOX 10,review,False,False,010370712
COOSA,WEOGUFKA VOTING HOUSE BOX 17,32,324,356,-82.02247191011236,standard_xlsx,WEOGUFKA VOTING HOUSE BOX 17,exact_normalized,True,False,010371117
COOSA,WEST COOSA SR. CTR. BOX 5,74,632,706,-79.03682719546742,standard_xlsx,WEST COOSA SR CENTER BOX 5,review,False,False,010371216
COOSA,MARBLE VALLEY FIRE BOX 18,20,77,97,-58.76288659793814,standard_xlsx,MARBLE VALLEY FIRE BOX 18,review,False,False,010371318
COOSA,RICHVILLE FIRE BOX 13,35,218,253,-72.33201581027669,standard_xlsx,RICHVILLE FIRE BOX 13,review,False,False,010371519
COOSA,RAY FIRE DEPT. BOX 7,199,207,406,-1.9704433497536944,standard_xlsx,RAY FIRE DEPARTMENT BOX 7,exact_normalized,True,False,010371707
COOSA,COTTAGE GROVE DAYCARE BOX 9,231,8,239,93.30543933054392,standard_xlsx,COTTAGE GROVE DAYCARE BOX 9,review,False,False,010371909
COOSA,ABSENTEE,67,111,178,-24.719101123595507,standard_xlsx,ABSENTEE,non_geographic,False,True,
COOSA,PROVISIONAL,3,2,5,20.0,standard_xlsx,PROVISIONAL,non_geographic,False,True,
COVINGTON,ANDALUSIA KIWANIS FAIR BD,1234,2757,3991,-38.16086193936357,standard_xlsx,ANDALUSIA KIWANIS FAIR BD,fuzzy_medium,True,False,010391
COVINGTON,HOPEWELL FIRE,27,291,318,-83.01886792452831,standard_xlsx,HOPEWELL FIRE,review,False,False,0103910
COVINGTON,OPP SENIOR ACTIVITY CENTER,643,2184,2827,-54.51008135833039,standard_xlsx,OPP SENIOR ACTIVITY CENTER,review,False,False,010393
COVINGTON,HARMONY,20,190,210,-80.95238095238095,standard_xlsx,HARMONY,fuzzy_medium,True,False,010394
COVINGTON,MARVIN ODOMS VOTING HOUSE,22,78,100,-56.0,standard_xlsx,MARVIN ODOMS VOTING HOUSE,review,False,False,010395
COVINGTON,LOANGO FIRE DEPT.,31,191,222,-72.07207207207207,standard_xlsx,LOANGO FIRE DEPARTMENT,review,False,False,010396
COVINGTON,LOCKHART CITY HALL,101,307,408,-50.490196078431374,standard_xlsx,LOCKHART CITY HALL,review,False,False,0103915
COVINGTON,BABBIE  FIRE,26,373,399,-86.96741854636592,standard_xlsx,BABBIE FIRE,review,False,False,0103910
COVINGTON,FLORALA OLD NATL GUARD,198,571,769,-48.504551365409625,standard_xlsx,FLORALA OLD NATL GUARD,review,False,False,010399
COVINGTON,WING FIRE DEPT.,22,181,203,-78.32512315270937,standard_xlsx,WING FIRE DEPARTMENT,fuzzy_medium,True,False,0103910
COVINGTON,PLEASANT HOME/CATOE’S,7,100,107,-86.91588785046729,standard_xlsx,PLEASANT HOME CATOES,review,False,False,0103910
COVINGTON,BUCK CREEK FIRE,41,310,351,-76.63817663817663,standard_xlsx,BUCK CREEK FIRE,review,False,False,0103910
COVINGTON,RED LEVEL FIRE DEPT.,41,326,367,-77.65667574931881,standard_xlsx,RED LEVEL FIRE DEPARTMENT,review,False,False,0103910
COVINGTON,BLUE SPRINGS HORN HILL CT,27,296,323,-83.28173374613003,standard_xlsx,BLUE SPRINGS HORN HILL CT,fuzzy_medium,True,False,0103913
COVINGTON,UNION GROVE FIRE,35,248,283,-75.26501766784452,standard_xlsx,UNION GROVE FIRE,review,False,False,0103910
COVINGTON,GANTT CITY HALL,98,423,521,-62.38003838771593,standard_xlsx,GANTT CITY HALL,exact_normalized,True,False,0103915
COVINGTON,STRAUGHN (AG BUILDING),42,458,500,-83.2,standard_xlsx,STRAUGHN AG BUILDING,review,False,False,0103916
COVINGTON,HEATH CITY HALL,56,336,392,-71.42857142857143,standard_xlsx,HEATH CITY HALL,review,False,False,0103916
COVINGTON,ROSE HILL COMMUNITY CTR,45,281,326,-72.39263803680981,standard_xlsx,ROSE HILL COMMUNITY CENTER,review,False,False,0103912
COVINGTON,RIVER FALLS CITY HALL,177,203,380,-6.842105263157895,standard_xlsx,RIVER FALLS CITY HALL,exact_normalized,True,False,0103918
COVINGTON,RED OAK FD,25,216,241,-79.25311203319502,standard_xlsx,RED OAK FIRE DEPARTMENT,review,False,False,0103910
COVINGTON,SANFORD  CITY HALL,31,394,425,-85.41176470588235,standard_xlsx,SANFORD CITY HALL,review,False,False,0103915
COVINGTON,CAROLINA CITY HALL,38,380,418,-81.81818181818181,standard_xlsx,CAROLINA CITY HALL,exact_normalized,True,False,0103921
COVINGTON,LIBERTYVILLE CITY HALL,18,228,246,-85.36585365853658,standard_xlsx,LIBERTYVILLE CITY HALL,fuzzy_medium,True,False,0103922
COVINGTON,BEULAH VOTING HOUSE,17,247,264,-87.12121212121212,standard_xlsx,BEULAH VOTING HOUSE,review,False,False,0103923
COVINGTON,ABSENTEE,133,579,712,-62.640449438202246,standard_xlsx,ABSENTEE,non_geographic,False,True,
COVINGTON,PROVSIONAL,0,0,0,,standard_xlsx,PROVSIONAL,review,False,False,0103921
CRENSHAW,PANOLA COMMUNITY CTR.,107,189,296,-27.7027027027027,standard_xlsx,PANOLA COMMUNITY CENTER,exact_normalized,True,False,010411
CRENSHAW,DANIELVILLE SCHOOL HOUSE,46,222,268,-65.67164179104478,standard_xlsx,DANIELVILLE SCHOOL HOUSE,review,False,False,010412
CRENSHAW,PETREY COMMUNITY CTR.,398,162,560,42.142857142857146,standard_xlsx,PETREY COMMUNITY CENTER,exact_normalized,True,False,010413
CRENSHAW,VFD HONORAVILLE,37,220,257,-71.20622568093385,standard_xlsx,VOLUNTEER FIRE DEPARTMENT HONORAVILLE,review,False,False,010414
CRENSHAW,PATSBURG DEPOT BLDG.,6,166,172,-93.02325581395348,standard_xlsx,PATSBURG DEPOT BUILDING,exact_normalized,True,False,010415
CRENSHAW,RUTLEDGE COMMUNITY CTR.,160,336,496,-35.483870967741936,standard_xlsx,RUTLEDGE COMMUNITY CENTER,exact_normalized,True,False,010416
CRENSHAW,VIDETTE COMMUNITY CTR.,14,137,151,-81.45695364238411,standard_xlsx,VIDETTE COMMUNITY CENTER,exact_normalized,True,False,010417
CRENSHAW,BUSH’S GROCERY,15,30,45,-33.333333333333336,standard_xlsx,BUSHS GROCERY,fuzzy_high,True,False,010418
CRENSHAW,BRANTLEY COMMUNITY CTR.,233,482,715,-34.82517482517483,standard_xlsx,BRANTLEY COMMUNITY CENTER,exact_normalized,True,False,010419
CRENSHAW,GLENWOOD CITY HALL,54,142,196,-44.89795918367347,standard_xlsx,GLENWOOD CITY HALL,review,False,False,0104110
CRENSHAW,WEEDS STORE BRANTLEY,29,191,220,-73.63636363636364,standard_xlsx,WEEDS STORE BRANTLEY,fuzzy_medium,True,False,0104111
CRENSHAW,PLEASANT HOME SCHOOL,47,64,111,-15.315315315315315,standard_xlsx,PLEASANT HOME SCHOOL,exact_normalized,True,False,0104112
CRENSHAW,HIGHLAND HOME NEW FIRE,64,384,448,-71.42857142857143,standard_xlsx,HIGHLAND HOME NEW FIRE,review,False,False,0104113
CRENSHAW,COUNTY COURTHOUSE,234,635,869,-46.14499424626007,standard_xlsx,COUNTY COURTHOUSE,fuzzy_medium,True,False,0104114
CRENSHAW,DOZIER CITY HALL,105,167,272,-22.794117647058822,standard_xlsx,DOZIER CITY HALL,review,False,False,0104115
CRENSHAW,HARBIN FARM CENTER,369,159,528,39.77272727272727,standard_xlsx,HARBIN FARM CENTER,exact_normalized,True,False,0104116
CRENSHAW,LILLER’S STORE,28,174,202,-72.27722772277228,standard_xlsx,LILLERS STORE,review,False,False,0104117
CRENSHAW,CHAPEL HILL COMMUNITY CTR,44,276,320,-72.5,standard_xlsx,CHAPEL HILL COMMUNITY CENTER,exact_normalized,True,False,0104118
CRENSHAW,ABSENTEE,58,190,248,-53.2258064516129,standard_xlsx,ABSENTEE,non_geographic,False,True,
CRENSHAW,PROVISIONAL,0,0,0,,standard_xlsx,PROVISIONAL,non_geographic,False,True,
CULLMAN,CULLMAN CIVIC CENTER,454,2551,3005,-69.78369384359401,standard_xlsx,CULLMAN CIVIC CENTER,review,False,False,010430010
CULLMAN,CULLMAN CO OFFICE BLDG,197,1129,1326,-70.28657616892912,standard_xlsx,CULLMAN COUNTY OFFICE BUILDING,review,False,False,010430340
CULLMAN,CULLMAN CITY HALL,206,1129,1335,-69.13857677902622,standard_xlsx,CULLMAN CITY HALL,review,False,False,010430010
CULLMAN,COURT HOUSE CONF ROOM,65,389,454,-71.36563876651982,standard_xlsx,COURT HOUSE CONF ROOM,review,False,False,010430021
CULLMAN,GOOD HOPE TOWN HALL,155,1000,1155,-73.16017316017316,standard_xlsx,GOOD HOPE TOWN HALL,exact_normalized,True,False,010430021
CULLMAN,DODGE CITY TOWN HALL,66,505,571,-76.88266199649738,standard_xlsx,DODGE CITY TOWN HALL,exact_normalized,True,False,010430022
CULLMAN,HANCEVILLE CITY HALL,204,954,1158,-64.76683937823834,standard_xlsx,HANCEVILLE CITY HALL,exact_normalized,True,False,010430031
CULLMAN,STEPPVILLE FIRE STATION,134,645,779,-65.59691912708601,standard_xlsx,STEPPVILLE FIRE STATION,exact_normalized,True,False,010430032
CULLMAN,GARDEN CITY TOWN HALL,48,394,442,-78.28054298642535,standard_xlsx,GARDEN CITY TOWN HALL,exact_normalized,True,False,010430040
CULLMAN,STOUTS MOUNTAIN CHURCH,25,134,159,-68.55345911949685,standard_xlsx,STOUTS MOUNTAIN CHURCH,exact_normalized,True,False,010430050
CULLMAN,MOODY TOWN UNION HILL CH,13,68,81,-67.90123456790124,standard_xlsx,MOODY TOWN UNION HILL CHURCH,exact_normalized,True,False,010430061
CULLMAN,COLONY TOWN HALL,223,77,300,48.66666666666666,standard_xlsx,COLONY TOWN HALL,exact_normalized,True,False,010430062
CULLMAN,ARKADELPHIA FIRE DEPT.,44,217,261,-66.28352490421456,standard_xlsx,ARKADELPHIA FIRE DEPARTMENT,review,False,False,010430181
CULLMAN,BEAT 8 COMMUNITY CENTER,23,164,187,-75.40106951871658,standard_xlsx,BEAT 8 COMMUNITY CENTER,exact_normalized,True,False,010430080
CULLMAN,COLD SPRINGS FIRE DEPT.,72,409,481,-70.06237006237006,standard_xlsx,COLD SPRINGS FIRE DEPARTMENT,exact_normalized,True,False,010430090
CULLMAN,BREMEN FIRE DEPT.,55,605,660,-83.33333333333333,standard_xlsx,BREMEN FIRE DEPARTMENT,exact_normalized,True,False,010430100
CULLMAN,TRIMBLE FIRE STATION,54,400,454,-76.2114537444934,standard_xlsx,TRIMBLE FIRE STATION,exact_normalized,True,False,010430111
CULLMAN,VALLEY GROVE COMM. CTR,122,648,770,-68.31168831168831,standard_xlsx,VALLEY GROVE COMMUNITY CENTER,exact_normalized,True,False,010430112
CULLMAN,CRANE HILL FIRE DEPT.,129,765,894,-71.14093959731544,standard_xlsx,CRANE HILL FIRE DEPARTMENT,exact_normalized,True,False,010430120
CULLMAN,BETHSADIA FIRE DEPT.,61,330,391,-68.79795396419438,standard_xlsx,BETHSADIA FIRE DEPARTMENT,exact_normalized,True,False,010430130
CULLMAN,LOGAN FIRE DEPT.,54,310,364,-70.32967032967034,standard_xlsx,LOGAN FIRE DEPARTMENT,exact_normalized,True,False,010430141
CULLMAN,BETHEL COMMUNITY CENTER,60,287,347,-65.4178674351585,standard_xlsx,BETHEL COMMUNITY CENTER,exact_normalized,True,False,010430142
CULLMAN,JONES CHAPEL FIRE DEPT.,127,738,865,-70.63583815028902,standard_xlsx,JONES CHAPEL FIRE DEPARTMENT,exact_normalized,True,False,010430150
CULLMAN,BATTLEGROUND FIRE DEPT.,81,333,414,-60.869565217391305,standard_xlsx,BATTLEGROUND FIRE DEPARTMENT,exact_normalized,True,False,010430160
CULLMAN,WEST POINT COMMUNITY CTR,144,1013,1157,-75.10803802938635,standard_xlsx,WEST POINT COMMUNITY CENTER,review,False,False,010430352
CULLMAN,FRIENDSHIP METHODIST CH.,112,845,957,-76.59352142110762,standard_xlsx,FRIENDSHIP METHODIST CHURCH,exact_normalized,True,False,010430172
CULLMAN,VINEMONT FIRE DEPT.,202,1097,1299,-68.8991531947652,standard_xlsx,VINEMONT FIRE DEPARTMENT,review,False,False,010430181
CULLMAN,PROVIDENCE FIRE DEPT.,113,613,726,-68.87052341597796,standard_xlsx,PROVIDENCE FIRE DEPARTMENT,exact_normalized,True,False,010430182
CULLMAN,GOLD RIDGE COMMUNITY CTR,119,685,804,-70.39800995024876,standard_xlsx,GOLD RIDGE COMMUNITY CENTER,exact_normalized,True,False,010430190
CULLMAN,BAILEYTON TOWN HALL,121,569,690,-64.92753623188406,standard_xlsx,BAILEYTON TOWN HALL,fuzzy_high,True,False,010430201
CULLMAN,BROOKLYN COMMUNITY CTR,74,321,395,-62.53164556962025,standard_xlsx,BROOKLYN COMMUNITY CENTER,exact_normalized,True,False,010430202
CULLMAN,JOPPA VOLUNTEER FIRE DEPT,75,351,426,-64.78873239436619,standard_xlsx,JOPPA VOLUNTEER FIRE DEPARTMENT,exact_normalized,True,False,010430211
CULLMAN,NEW CANAAN,75,435,510,-70.58823529411765,standard_xlsx,NEW CANAAN,exact_normalized,True,False,010430212
CULLMAN,HOLLY POND FIRE DEPT.,155,1213,1368,-77.3391812865497,standard_xlsx,HOLLY POND FIRE DEPARTMENT,exact_normalized,True,False,010430220
CULLMAN,BERLIN COMMUNITY CENTER,90,647,737,-75.57666214382633,standard_xlsx,BERLIN COMMUNITY CENTER,exact_normalized,True,False,010430230
CULLMAN,WALTER COMMUNITY CENTER,72,465,537,-73.18435754189944,standard_xlsx,WALTER COMMUNITY CENTER,exact_normalized,True,False,010430240
CULLMAN,WELTI MT. ZION CHURCH,57,259,316,-63.9240506329114,standard_xlsx,WELTI MOUNT ZION CHURCH,review,False,False,010430050
CULLMAN,BRUSHY POND COMMUNITY CTR,58,418,476,-75.63025210084034,standard_xlsx,BRUSHY POND COMMUNITY CENTER,exact_normalized,True,False,010430260
CULLMAN,WHITE CITY COMMUNITY CTR,88,671,759,-76.81159420289855,standard_xlsx,WHITE CITY COMMUNITY CENTER,exact_normalized,True,False,010430270
CULLMAN,FAIRVIEW FIRE DEPT. (A-K),76,435,511,-70.25440313111547,standard_xlsx,FAIRVIEW FIRE DEPARTMENT A K,review,False,False,010430181
CULLMAN,FAIRVIEW TOWN HALL (L-Z),64,342,406,-68.47290640394088,standard_xlsx,FAIRVIEW TOWN HALL L Z,review,False,False,010430181
CULLMAN,GRANDVIEW COMMUNITY CTR,36,292,328,-78.04878048780488,standard_xlsx,GRANDVIEW COMMUNITY CENTER,exact_normalized,True,False,010430290
CULLMAN,KELLEY COMMUNITY CENTER,107,729,836,-74.40191387559808,standard_xlsx,KELLEY COMMUNITY CENTER,exact_normalized,True,False,010430300
CULLMAN,CENTER HILL COMMUNITY CTR,40,270,310,-74.19354838709677,standard_xlsx,CENTER HILL COMMUNITY CENTER,exact_normalized,True,False,010430310
CULLMAN,SIMCOE COMMUNITY CENTER,64,501,565,-77.34513274336283,standard_xlsx,SIMCOE COMMUNITY CENTER,exact_normalized,True,False,010430320
CULLMAN,BALDWIN COMMUNITY CENTER,64,372,436,-70.64220183486239,standard_xlsx,BALDWIN COMMUNITY CENTER,exact_normalized,True,False,010430330
CULLMAN,CULLMAN CO. HEALTH DEPT.,46,362,408,-77.45098039215686,standard_xlsx,CULLMAN COUNTY HEALTH DEPARTMENT,exact_normalized,True,False,010430340
CULLMAN,EAST POINT COMMUNITY CTR,66,448,514,-74.31906614785993,standard_xlsx,EAST POINT COMMUNITY CENTER,review,False,False,010430352
CULLMAN,BOLTE-WHITE GROVE CHURCH,65,396,461,-71.8004338394794,standard_xlsx,BOLTE WHITE GROVE CHURCH,exact_normalized,True,False,010430360
CULLMAN,ABSENTEE,193,1060,1253,-69.19393455706305,standard_xlsx,ABSENTEE,non_geographic,False,True,
CULLMAN,PROVISIONAL,4,9,13,-38.46153846153846,standard_xlsx,PROVISIONAL,non_geographic,False,True,
DALE,OZARK CIVIC CENTER,1994,3110,5104,-21.865203761755485,standard_xlsx,OZARK CIVIC CENTER,fuzzy_medium,True,False,010450101
DALE,CLAYHATCHEE COMM. HOUSE,68,354,422,-67.77251184834124,standard_xlsx,CLAYHATCHEE COMMUNITY HOUSE,fuzzy_medium,True,False,010450200
DALE,DALEVILLE CULTURAL & CONV.,679,1099,1778,-23.62204724409449,standard_xlsx,DALEVILLE CULTURAL AND CONV,fuzzy_medium,True,False,010450300
DALE,NEWTON CITY HALL,157,714,871,-63.94948335246843,standard_xlsx,NEWTON CITY HALL,fuzzy_medium,True,False,010450400
DALE,ARGUTA VOTING HOUSE,26,143,169,-69.23076923076923,standard_xlsx,ARGUTA VOTING HOUSE,fuzzy_medium,True,False,010450500
DALE,PINCKARD CITY HALL,153,826,979,-68.74361593462717,standard_xlsx,PINCKARD CITY HALL,review,False,False,010450600
DALE,ROCKY HD COMMUNITY HOUSE,53,538,591,-82.06429780033841,standard_xlsx,ROCKY HD COMMUNITY HOUSE,review,False,False,010450701
DALE,ROCKY HEAD FT RUCKER ELEM,53,176,229,-53.7117903930131,standard_xlsx,ROCKY HEAD FT RUCKER ELEMENTARY,review,False,False,010450701
DALE,MIDLAND CITY VOTING HALL,365,538,903,-19.15836101882613,standard_xlsx,MIDLAND CITY VOTING HALL,fuzzy_medium,True,False,010450801
DALE,GRIMES COMMUNITY CTR.,239,474,713,-32.9593267882188,standard_xlsx,GRIMES COMMUNITY CENTER,review,False,False,010450802
DALE,SYLVAN GROVE VOTING HALL,28,144,172,-67.44186046511628,standard_xlsx,SYLVAN GROVE VOTING HALL,fuzzy_medium,True,False,010450803
DALE,ECHO VOTING HALL,42,766,808,-89.60396039603961,standard_xlsx,ECHO VOTING HALL,fuzzy_medium,True,False,010450900
