model_run_id,war_outcome_id,state_code,cycle,chamber,district,lag_context_available,raw_gap,fitted_structural_expected_gap,war,war_party,bootstrap_draws,expected_gap_bootstrap_mean,expected_gap_se,expected_gap_p05,expected_gap_p95,war_p05,war_p95,war_interval_width,war_interval_excludes_zero,war_party_draw_agreement_share,war_party_stable_all_draws
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-34EE5783CB4445CF2EF9,AL,2018,lower,21,True,-9.821840857063249,-5.386893249877475,-4.434947607185774,R,400,-5.403621452500066,1.3658245776130435,-7.527868638293698,-2.826599808489123,-6.995241048574126,-2.293972218769551,4.701268829804575,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-0B11BB069581CB67A433,AL,2018,lower,27,True,-0.8329961802433274,12.790322387358632,-13.62331856760196,R,400,12.593741138248452,1.828111579774796,9.843732042123527,15.643316189032316,-16.476312369275643,-10.676728222366854,5.7995841469087885,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-4534A50A3F0C32B00D0C,AL,2018,lower,28,True,5.7580751277891675,0.9934177012306152,4.764657426558552,D,400,0.9864028512532037,1.1987066795872807,-0.8317855111566679,2.988279672496548,2.7697954552926194,6.589860638945836,3.8200651836532162,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-63B16F2F0D91F0512B10,AL,2018,lower,29,True,8.189223853845661,7.314850355066052,0.874373498779609,D,400,7.188657185397273,1.6992684966259677,4.382117251334724,9.99390880328998,-1.8046849494443187,3.8071066025109372,5.611791551955256,False,0.7325,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-CD34A37642F7D3251CD7,AL,2018,lower,30,True,2.3712209180790467,12.601584824022549,-10.230363905943502,R,400,12.409988996020925,1.801437315247551,9.706286488118762,15.431925128605805,-13.060704210526758,-7.335065570039715,5.725638640487043,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-EB1E9CDC394519857DB2,AL,2018,lower,32,True,8.76780183195456,5.610119759347353,3.157682072607208,D,400,5.561450868101278,1.3932570402543736,3.3844503956023195,7.8368469621226176,0.9309548698319432,5.383351436352241,4.452396566520298,True,0.985,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F64FC5C1463801ACAFA3,AL,2018,lower,33,True,-1.0904257275877924,-1.436888482556927,0.3464627549691346,D,400,-1.4134862462659896,1.0957099963820258,-3.10804062266025,0.46213987527274586,-1.5525656028605384,2.0176148950724575,3.570180497932996,False,0.6375,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-A2D88A443A08A5EA5804,AL,2018,lower,36,True,-3.7750421481304386,-0.5804874243372277,-3.194554723793211,R,400,-0.6479108238091068,1.1710765775189724,-2.4702168920631515,1.4493566989918536,-5.224398847122292,-1.304825256067287,3.919573591055005,True,0.9975,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-711FC1A2417B12059371,AL,2018,lower,37,True,-4.086500493421347,-0.4120628524804491,-3.6744376409408974,R,400,-0.3987313134903704,1.0925522761743114,-2.0557453156602516,1.5898988060682713,-5.676399299489619,-2.0307551777610957,3.645644121728523,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-83E6477F86FF9ACD255B,AL,2018,lower,38,True,-1.3926164530273368,4.331084000797184,-5.723700453824521,R,400,4.28497338870875,1.141127787753551,2.5695369357143587,6.183483968057697,-7.576100421085034,-3.9621533887416955,3.6139470323433383,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-A6E469FF7C193CB30C08,AL,2018,lower,40,True,-1.156329445946362,1.211675247113538,-2.3680046930599,R,400,1.143459736139387,1.1689524045450508,-0.5898705559498607,3.167041761393226,-4.323371207339588,-0.5664588899965013,3.7569123173430867,True,0.98,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-745E97831C752256E0D7,AL,2018,lower,41,True,-0.05611104784581755,2.0447220183508272,-2.100833066196645,R,400,1.9740715284983403,1.1992694347134547,0.15624171198149064,4.0112435239651205,-4.067354571810938,-0.2123527598273082,3.85500181198363,True,0.9675,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-45C77278A9EFF958B377,AL,2018,lower,43,True,1.535556861049315,0.8095277811915488,0.7260290798577663,D,400,0.7662123268607962,1.1206760855684088,-0.935147991756874,2.677143704730161,-1.1415868436808458,2.4707048528061892,3.612291696487035,False,0.7675,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-B8B4955F7DCEEC533930,AL,2018,lower,45,True,4.292418915850199,0.3534646585701808,3.938954257280018,D,400,0.4733679777384767,1.4887504248153018,-1.7848477695647118,3.066255972302788,1.2261629435474108,6.07726668541491,4.851103741867499,True,0.9875,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F5BE3F8F42DB66846F81,AL,2018,lower,46,True,5.163561654715917,1.046100147738156,4.117461506977761,D,400,1.3434874511672055,2.6368248029403762,-2.7656298551085805,5.884000669993242,-0.720439015277325,7.929191509824497,8.649630525101822,False,0.915,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-B869A8F443CC63FFCB70,AL,2018,lower,47,True,7.320309182645959,3.571579175842597,3.7487300068033615,D,400,3.75847214442811,2.0678139140556815,0.5391730627715421,7.315996334792094,0.004312847853864987,6.781136119874416,6.776823272020551,True,0.95,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-87099FC87DAE60980D27,AL,2018,lower,48,True,10.086054719559904,3.396118707722045,6.689936011837859,D,400,3.6417818248726506,2.513128067051813,-0.19330684891101105,7.989489967873245,2.0965647516866586,10.279361568470915,8.182796816784256,True,0.99,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F4AD795E4D6FC318967C,AL,2018,lower,51,True,-3.0795132660959794,12.630244159382556,-15.709757425478536,R,400,13.011886285944367,4.573558571633403,6.139785139566825,20.902638289947443,-23.982151556043423,-9.219298405662805,14.762853150380618,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-46BCD48A7B5449467D90,AL,2018,lower,61,True,20.44554172506697,9.74202488217725,10.70351684288972,D,400,9.779613555442108,1.8138674787330733,7.131025126117785,12.73521524663763,7.710326478429341,13.314516598949186,5.604190120519846,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-7EF86918AE651AED6EB1,AL,2018,lower,62,True,-8.52331858609103,-8.12365545637365,-0.3996631297173802,R,400,-6.622675985926849,2.0633440943134183,-8.222279694349904,-3.007661851374849,-5.515656734716181,-0.3010388917411255,5.214617842975056,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-4A3E708C6AA21EEABE58,AL,2018,lower,64,True,2.9523899931403506,3.618014004762596,-0.6656240116222456,R,400,3.5320773275378574,1.3101156984559108,1.552426196126481,5.626675827092601,-2.6742858339522506,1.3999637970138696,4.07424963096612,False,0.65,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-23A79CB5A361F02C8F88,AL,2018,lower,65,True,33.908142933710835,11.65115929856412,22.25698363514672,D,400,11.667413131969813,1.8465669356115544,9.057763988377783,14.66208944497049,19.246053488740344,24.850378945333052,5.604325456592708,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-2FE769CF51BA73B5BB67,AL,2018,lower,66,True,1.627416219658251,1.610952373029805,0.0164638466284459,D,400,1.6138429078337342,1.167325556010218,-0.09349056554683427,3.6729677788972097,-2.045551559238959,1.7209067852050852,3.766458344444044,False,0.5175,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-CDFDC4BB0B2FA0329897,AL,2018,lower,73,True,-1.9647567644443313,-1.8478143533096116,-0.1169424111347199,R,400,-1.901206167349652,1.1789375795126664,-3.6850586981134774,0.16653498186670646,-2.131291746311038,1.720301933669146,3.851593679980184,False,0.515,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-3B4C5F8A590A0BDA2FA6,AL,2018,lower,74,True,-15.564789480583181,-1.4683675071241995,-14.096421973458982,R,400,-1.1538339926266918,2.634928405958265,-5.465711316705588,3.284301960377619,-18.8490914409608,-10.099078163877593,8.750013277083209,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-7B563370438E976C13D7,AL,2018,lower,79,True,-15.509465010221131,-5.89676476195225,-9.61270024826888,R,400,-5.8929720689470795,1.4055959694776963,-8.100562995477178,-3.3374711429637047,-12.171993867257427,-7.408902014743953,4.763091852513474,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F411016AC53A31B1CD30,AL,2018,lower,80,True,-10.160829095461565,-1.6062835825160304,-8.554545512945534,R,400,-1.5801046176309403,1.099792019862579,-3.278282816413859,0.28765424044659615,-10.448483335908161,-6.882546279047706,3.565937056860455,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-A7C09831957E2EAAD300,AL,2018,lower,81,True,1.420879645087055,6.926661289870332,-5.505781644783276,R,400,6.8515932641544115,1.2324243067391798,5.0102189121839995,8.991666480777393,-7.570786835690338,-3.5893392670969444,3.981447568593394,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F6BB88E58921CE9EC58D,AL,2018,lower,83,True,10.155489914106127,0.8948960671288437,9.260593846977285,D,400,0.9352074221696001,1.3855834851192357,-1.223560790551416,3.199668324169153,6.955821589936974,11.379050704657542,4.423229114720568,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-907E6A4808D3A6AC7566,AL,2018,lower,85,True,18.590221274436207,5.32417521596621,13.266046058469996,D,400,5.248070672263963,1.4676160590639489,2.9703596619215444,7.925546977003392,10.664674297432814,15.619861612514661,4.955187315081847,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-0A5080D23485B861FD7C,AL,2018,lower,86,True,-7.834132298762015,1.0680661363851136,-8.902198435147127,R,400,1.002044829795631,1.1616982498257291,-0.7447568512040014,2.9982066551149855,-10.832338953877,-7.089375447558013,3.742963506318987,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-4E02708CA86AC2E1EB49,AL,2018,lower,88,True,-8.05048233556554,2.3309631606623515,-10.381445496227892,R,400,2.208334562695949,1.3437110050343921,0.08119036683721916,4.500715309023396,-12.551197644588935,-8.13167270240276,4.419524942186175,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-7B31388744DF347EB509,AL,2018,lower,89,True,2.6883597129888095,1.3531858325577255,1.3351738804310838,D,400,1.3218791287723033,1.1852293375127678,-0.43713338855475037,3.356200666742988,-0.6678409537541783,3.12549310154356,3.793334055297738,False,0.86,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-017CEF4BCC74680FB39A,AL,2018,lower,90,True,-8.8543092338005,-2.443221910971391,-6.4110873228291085,R,400,-2.3128233413225066,1.4298625055039356,-4.683729457233557,0.04425315659304529,-8.898562390393545,-4.170579776566942,4.727982613826603,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-6621C15BF3F70F91BD66,AL,2018,lower,94,True,10.742149718172776,2.6520928613786925,8.090056856794083,D,400,2.5750060895949547,1.2381166679934295,0.6741699536416409,4.643482376660975,6.098667341511801,10.067979764531135,3.9693124230193337,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-7F086FBC3FD2CA467230,AL,2018,lower,96,True,-1.0012624379767203,5.654069244715621,-6.655331682692341,R,400,5.5400951185330936,1.2258191491692865,3.6758982034726633,7.601944921834334,-8.603207359811055,-4.677160641449383,3.926046718361672,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-0D00F1CE0E41881692F5,AL,2018,lower,97,True,-3.5520936591947994,6.940103349925377,-10.492197009120176,R,400,6.822562830131809,1.4484403620856632,4.553603831308553,9.306435383860807,-12.858529043055606,-8.105697490503353,4.752831552552253,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-B084184B06D4BC784E29,AL,2018,lower,99,True,2.3726937496400424,2.704656080210636,-0.3319623305705934,R,400,2.5486633052893595,1.7882452580018138,-0.41207129548315924,5.689980172821623,-3.3172864231815806,2.7847650451232018,6.102051468304783,False,0.5125,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-0E43B54DD6EC3A535EA7,AL,2018,lower,104,True,-1.8117855205896944,-1.2165184226981394,-0.5952670978915551,R,400,-1.200365651106436,1.0881291832241538,-2.8498497070337847,0.6369860904260447,-2.448771611015739,1.0380641864440903,3.4868357974598294,False,0.7025,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F9A39A6C40DF3DBEA099,AL,2018,upper,1,True,0.8275005071452313,-2.0923571419699125,2.919857649115144,D,400,-2.1040012213438204,1.3472779745264087,-4.361771902342827,0.18988956838884238,0.6376109387563889,5.1892724094880585,4.55166147073167,True,0.98,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-ED31BE441CCE2639133E,AL,2018,upper,2,True,-0.8223882832215752,-0.6126707568852948,-0.2097175263362803,R,400,-0.6184545185672922,1.4566785696352549,-2.7530642159587133,1.8533404930314368,-2.675728776253012,1.9306759327371381,4.60640470899015,False,0.545,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-CB7259095BF149F8E110,AL,2018,upper,6,True,31.85287518218357,-2.2548974257413485,34.10777260792492,D,400,-2.238054870162173,1.2947295149002382,-4.414405165015234,-0.0025442023461926173,31.855419384529764,36.267280347198806,4.411860962669042,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-96859B874257F6EFAEFD,AL,2018,upper,7,True,-7.783625311266494,-0.836238966045621,-6.947386345220873,R,400,-0.837620223222194,1.4633788353028985,-2.9876477948097127,1.5958580751405032,-9.379483386406998,-4.795977516456782,4.583505869950216,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-949234EE482C18159BF4,AL,2018,upper,11,True,-0.74143135746165,1.9631542987066728,-2.7045856561683226,R,400,1.9281791976982539,1.3522606097551333,-0.13868306450002285,4.074023883408916,-4.815455240870566,-0.6027482929616271,4.212706947908939,True,0.975,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-9EBB2E20AE48EB66D1D2,AL,2018,upper,12,True,4.987025518744325,-2.153939404441965,7.14096492318629,D,400,-2.136123329302147,1.2887704548231131,-4.303144775431254,0.07355502666270361,4.913470492081621,9.290170294175578,4.376699802093957,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-0554FF4E81E4A03F8B0F,AL,2018,upper,13,True,-0.5009866074338447,5.022682884234006,-5.52366949166785,R,400,4.997609997645544,1.2885084625758119,2.929934743174868,7.110998116729157,-7.611984724163002,-3.430921350608713,4.18106337355429,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-D9FB40161B6BC9148A82,AL,2018,upper,14,True,-1.8378921045235046,-0.3234560550994593,-1.5144360494240452,R,400,-0.3461813752529981,1.312915518439847,-2.4343321512798086,1.8408174976563476,-3.678709602179852,0.596440046756304,4.275149648936156,False,0.8775,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F0E8B2655C5E1335C2CF,AL,2018,upper,16,True,3.30446745143907,-1.0785175947218135,4.382985046160884,D,400,-0.9006407705516165,1.6042068293347873,-3.387755255144963,1.7400391438023963,1.5644283076366736,6.692222706584033,5.127794398947359,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-7CF83CB28F4BB60E2D96,AL,2018,upper,21,True,16.861083118892992,4.021450870230646,12.839632248662346,D,400,4.120309908176893,1.6588820719540387,1.5338275763808218,6.91083871469222,9.950244404200772,15.32725554251217,5.377011138311397,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-D45DFD7A700027D75CF3,AL,2018,upper,25,True,-6.828704697028767,2.2719689445552644,-9.10067364158403,R,400,2.4230044065639817,1.6572327909588112,-0.24750852335259133,5.139715321841644,-11.968420018870411,-6.581196173676176,5.387223845194235,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-E816A10B926AF3A8085C,AL,2018,upper,26,True,21.382362582052387,6.886172979337952,14.496189602714434,D,400,6.755458328711631,1.6781413230562408,4.061429575130356,9.63392428644398,11.748438295608407,17.320933006922033,5.572494711313626,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-631FE2C01B1612080785,AL,2018,upper,27,True,-3.362851118661858,-4.961045085963561,1.598193967301703,D,400,-4.903701535700501,1.4246399554687388,-7.232055417151018,-2.54822270512739,-0.8146284135344684,3.8692042984891595,4.683832712023628,False,0.8575,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-2AA4A1DE95A3E08DC23D,AL,2018,upper,32,True,2.7064624270343813,7.471242258104077,-4.764779831069696,R,400,7.3731074302788056,1.4449637896269891,5.185387695824175,9.73693771969751,-7.030475292663128,-2.4789252687897934,4.551550023873335,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-A9C5AC9BEF4FCFA797AC,AL,2018,upper,35,True,-0.8995873762451012,3.4948253549578294,-4.39441273120293,R,400,3.4949687899811592,1.276001443131988,1.4415790621233768,5.647753548601107,-6.547340924846208,-2.341166438368478,4.20617448647773,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-5FA2E72EB01270FB901C,AL,2022,lower,3,True,6.362005973697347,3.716972480040509,2.645033493656838,D,400,3.732506578457729,1.2197774795093026,1.8021116052042914,5.750301558668366,0.6117044150289805,4.5598943684930555,3.948189953464075,True,0.9825,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-3F6F9542F4A80EB1AE26,AL,2022,lower,7,True,2.8350845416424733,2.4580362419085557,0.3770482997339179,D,400,2.5438058664410685,1.3036732884729887,0.39367756676487176,4.472789140384558,-1.6377045987420846,2.4414069748776015,4.079111573619686,False,0.5775,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-34DFE059642FAB82F56D,AL,2022,lower,10,True,5.050611753674995,0.3986996696006226,4.651912084074373,D,400,0.5293775575469257,1.8079986946785775,-2.314542434570062,3.3442470539546147,1.7063646997203805,7.365154188245057,5.658789488524677,True,0.995,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-76194F04138E2F1007F7,AL,2022,lower,12,True,12.275401235260972,-0.3836007957569162,12.659002031017888,D,400,-0.23282184035661352,1.5380822606533058,-2.671925128273137,2.1916323937642863,10.083768841496685,14.94732636353411,4.863557522037425,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-DEBEABF7CA914546DD78,AL,2022,lower,15,True,-8.8425713135777,0.7070221283917972,-9.549593441969495,R,400,0.8281072936924354,1.7115086954330387,-1.9609806655967035,3.4883597310502195,-12.33093104462792,-6.881590647980997,5.449340396646924,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-08BCBE3476CEF19A2758,AL,2022,lower,25,True,3.0723091745310604,2.7258845358646093,0.3464246386664511,D,400,2.768961711198614,1.3039947812313863,0.6778678608774463,4.851333059325406,-1.7790238847943458,2.3944413136536142,4.1734651984479605,False,0.58,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-74567E3DD4149F67A28C,AL,2022,lower,26,True,3.597296263749115,3.6722249149549935,-0.0749286512058784,R,400,3.740455144613706,1.2208590909838233,1.845692777993324,5.6438824259315785,-2.0465861621824635,1.751603485755791,3.7981896479382544,False,0.56,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-5974E67AB5A3CE6B419C,AL,2022,lower,27,True,0.28729233679783306,0.5804585016714794,-0.2931661648736463,R,400,0.686788142639157,1.2645817239729236,-1.371894706743258,2.68757092748196,-2.400278590684127,1.6591870435410911,4.0594656342252184,False,0.6225,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-B0957A5FA19595DBAC4B,AL,2022,lower,32,True,11.379147909889332,4.094411099213862,7.284736810675469,D,400,4.15877846424247,1.5348170195146729,1.651146734846105,6.4985216021134,4.880626307775931,9.728001175043227,4.847374867267296,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-09BBC10FD51A981810AD,AL,2022,lower,33,True,-3.0673391126213616,1.276562090244021,-4.343901202865382,R,400,1.3119195642832095,1.1745205433698875,-0.588127844747431,3.2575990728862143,-6.324938185507576,-2.4792112678739304,3.8457269176336455,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-946E9F8EF55BF4A51B7A,AL,2022,lower,40,True,2.239014849425118,3.0260848114853767,-0.7870699620602588,R,400,3.1010691207783934,1.2344671646095684,1.128037977492367,4.997219317030338,-2.7582044676052204,1.1109768719327509,3.8691813395379713,False,0.755,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-EA0EFE4693A5A2544703,AL,2022,lower,41,True,-1.3560833683268285,0.5799151802848195,-1.935998548611648,R,400,0.6527022397481715,1.188794447646087,-1.2402245146192246,2.4565260706800953,-3.812609439006924,-0.11585885370760396,3.69675058529932,True,0.965,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-AC99BAE0BAA606CFD302,AL,2022,lower,43,True,0.7159257183472505,2.665537500050645,-1.9496117817033944,R,400,2.6596609563992484,1.2543151768922927,0.588917415034112,4.754126243684037,-4.038200525336786,0.1270083033131385,4.1652088286499245,False,0.9375,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-94E0E64E87B94608A791,AL,2022,lower,47,True,-49.96445652280546,-12.510890611256052,-37.45356591154941,R,400,-11.879204363789075,6.962335513116341,-22.988837595122064,-1.2642363808364625,-48.700220141969,-26.9756189276834,21.7246012142856,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F572D08C447078FCD7E3,AL,2022,lower,57,True,1.0069132038873683,-5.792569323421271,6.799482527308639,D,400,-5.41720408646842,4.21000763339415,-11.931758771617348,1.0636565070830328,-0.05674330319566456,12.938671975504716,12.995415278700381,False,0.945,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-CB24F1CA71632A0BCAE5,AL,2022,lower,62,True,-3.267183698385722,3.1222099145013464,-6.389393612887068,R,400,3.167097353529479,1.2119100207642712,1.383720196871403,5.113960498719939,-8.38114419710566,-4.650903895257125,3.7302403018485357,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-CDF73EF42DAD56E3B059,AL,2022,lower,63,True,-5.647708531614931,0.2535163990859057,-5.901224930700837,R,400,0.31724423472578434,1.286645904175435,-1.7863052137715123,2.3938768563066604,-8.041585387921591,-3.8614033178434193,4.180182070078172,True,1.0,True
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-95901F0397B642C51AE0,AL,2022,lower,65,True,-10.14116578840813,-4.866486001670668,-5.274679786737463,R,400,-4.5988386610889025,2.8451242962002987,-9.072979014312779,-0.23202160602796895,-9.909144182380162,-1.0681867740953521,8.84095740828481,True,0.9825,False
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-A0BA73AB003DCFAF2A89,AL,2022,lower,68,True,-4.814802560619858,-0.5864994177891056,-4.228303142830753,R,400,-0.3407380771783501,3.0257747580451695,-5.29302005180854,4.127431797870135,-8.942234358489994,0.4782174911886816,9.420451849678676,False,0.9325,False
