model_run_id,cycle,n,headline_war_mae,cross_fitted_residual_mae,mean_difference,mae_difference,max_abs_difference,pearson_correlation,sign_agreement_share
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,all,3660,5.242402103967367,6.246229785501814,-0.04558467031691704,2.39886397556716,18.365471288435938,0.9263724782813609,0.8453551912568306
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,2018,1025,6.421750362963194,6.531977442998477,-0.02013283164502156,0.5142145113491743,6.0669241093503175,0.997125156484741,0.9717073170731707
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,2019,144,13.664893992292374,14.590665406563964,-0.2517485807350317,2.9301707981024747,10.69956538415735,0.983071042056478,0.9166666666666666
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,2020,870,4.648108602503698,5.477048216229814,-0.01074918338571957,2.497947549305817,10.937512972906584,0.9050525088123827,0.8471264367816091
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,2022,761,3.142123174626095,4.538207160538111,0.01893473789103647,2.920620091861746,11.839578427496868,0.7880947869339664,0.7634691195795007
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,2023,90,16.319731679314483,18.787635370675318,6.121294033932982,6.534088430779885,18.365471288435938,0.9777954494616189,0.8444444444444444
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,2024,770,3.549826977124948,5.396589008659443,-0.8648389017420723,3.6973421622637743,15.15524465126334,0.7726330734997557,0.7428571428571429
