model_run_id,war_outcome_id,state_code,cycle,chamber,district,lag_context_available,lag_context_status,raw_gap,war,war_party,headline_expected_gap,headline_zero_fill_lag_component,lag_available_fit_rows,expected_gap_no_lag_spec,war_no_lag_spec,diff_no_lag_spec,war_party_no_lag_spec,sign_change_no_lag_spec,expected_gap_lag_available_fit,war_lag_available_fit,diff_lag_available_fit,war_party_lag_available_fit,sign_change_lag_available_fit,expected_gap_missing_excluded_fit,war_missing_excluded_fit,diff_missing_excluded_fit,war_party_missing_excluded_fit,sign_change_missing_excluded_fit
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-34EE5783CB4445CF2EF9,AL,2018,lower,21,True,validated_prior_with_nonpresidential_current_ticket,-9.821840857063249,-4.434947607185774,R,-5.386893249877475,-3.130663534506049,347,-5.6949182969289325,-4.126922560134316,0.3080250470514576,R,0.0,-2.282553809415237,-7.539287047648012,-3.1043394404622378,R,0.0,-2.282553809415237,-7.539287047648012,-3.1043394404622378,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-0B11BB069581CB67A433,AL,2018,lower,27,True,validated_prior_with_nonpresidential_current_ticket,-0.8329961802433274,-13.62331856760196,R,12.790322387358632,-9.116844330771766,347,16.511820140773583,-17.34481632101691,-3.721497753414951,R,0.0,3.145872259926553,-3.9788684401698804,9.64445012743208,R,0.0,3.145872259926553,-3.9788684401698804,9.64445012743208,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-4534A50A3F0C32B00D0C,AL,2018,lower,28,True,validated_prior_with_nonpresidential_current_ticket,5.7580751277891675,4.764657426558552,D,0.9934177012306152,-2.624148070136892,347,0.2381425667378566,5.519932561051311,0.7552751344927593,D,0.0,2.3551196191631174,3.40295550862605,-1.3617019179325016,D,0.0,2.3551196191631174,3.40295550862605,-1.3617019179325016,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-63B16F2F0D91F0512B10,AL,2018,lower,29,True,validated_prior_with_nonpresidential_current_ticket,8.189223853845661,0.874373498779609,D,7.314850355066052,-8.867531841597973,347,10.653003905601347,-2.463780051755686,-3.338153550535295,R,1.0,0.3923776830631225,7.796846170782539,6.92247267200293,D,0.0,0.3923776830631225,7.796846170782539,6.92247267200293,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-CD34A37642F7D3251CD7,AL,2018,lower,30,True,validated_prior_with_nonpresidential_current_ticket,2.3712209180790467,-10.230363905943502,R,12.601584824022549,-9.023428691392755,347,16.25402316848575,-13.882802250406705,-3.652438344463203,R,0.0,3.170603024645523,-0.7993821065664761,9.430981799377026,R,0.0,3.170603024645523,-0.7993821065664761,9.430981799377026,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-EB1E9CDC394519857DB2,AL,2018,lower,32,True,validated_prior_with_nonpresidential_current_ticket,8.76780183195456,3.157682072607208,D,5.610119759347353,2.0344566425323745,347,1.6028468657866335,7.164954966167928,4.007272893560719,D,0.0,5.366749197112146,3.401052634842415,0.24337056223520692,D,0.0,5.366749197112146,3.401052634842415,0.24337056223520692,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F64FC5C1463801ACAFA3,AL,2018,lower,33,True,validated_prior_with_nonpresidential_current_ticket,-1.0904257275877924,0.3464627549691346,D,-1.436888482556927,-4.662991130945397,347,-0.9921852304422184,-0.09824049714557404,-0.4447032521147086,R,1.0,-0.02639381354515402,-1.0640319140426384,-1.410494669011773,R,1.0,-0.02639381354515402,-1.0640319140426384,-1.410494669011773,R,1.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-A2D88A443A08A5EA5804,AL,2018,lower,36,True,validated_prior_with_nonpresidential_current_ticket,-3.7750421481304386,-3.194554723793211,R,-0.5804874243372277,-6.574186649992307,347,1.4539888885396726,-5.229031036670111,-2.0344763128769006,R,0.0,-1.4566008655902538,-2.318441282540185,0.8761134412530258,R,0.0,-1.4566008655902538,-2.318441282540185,0.8761134412530258,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-711FC1A2417B12059371,AL,2018,lower,37,True,validated_prior_with_nonpresidential_current_ticket,-4.086500493421347,-3.6744376409408974,R,-0.4120628524804491,-5.203222074727596,347,0.3871293551618289,-4.473629848583176,-0.7991922076422786,R,0.0,0.1651621457757182,-4.2516626391970656,-0.5772249982561681,R,0.0,0.1651621457757182,-4.2516626391970656,-0.5772249982561681,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-83E6477F86FF9ACD255B,AL,2018,lower,38,True,validated_prior_with_nonpresidential_current_ticket,-1.3926164530273368,-5.723700453824521,R,4.331084000797184,-5.14712992433753,347,5.309873751062947,-6.702490204090283,-0.9787897502657623,R,0.0,2.8531597229454375,-4.245776175972774,1.4779242778517467,R,0.0,2.8531597229454375,-4.245776175972774,1.4779242778517467,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-A6E469FF7C193CB30C08,AL,2018,lower,40,True,validated_prior_with_nonpresidential_current_ticket,-1.156329445946362,-2.3680046930599,R,1.211675247113538,-7.026644373872573,347,3.458772565431215,-4.6151020113775765,-2.2470973183176763,R,0.0,-0.7957760626246693,-0.36055338332169273,2.007451309738207,R,0.0,-0.7957760626246693,-0.36055338332169273,2.007451309738207,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-745E97831C752256E0D7,AL,2018,lower,41,True,validated_prior_with_nonpresidential_current_ticket,-0.05611104784581755,-2.100833066196645,R,2.0447220183508272,-7.239284850699764,347,4.397815523704777,-4.4539265715505945,-2.3530935053539497,R,0.0,-0.528263421945141,0.4721523740993234,2.572985440295968,D,1.0,-0.528263421945141,0.4721523740993234,2.572985440295968,D,1.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-45C77278A9EFF958B377,AL,2018,lower,43,True,validated_prior_with_nonpresidential_current_ticket,1.535556861049315,0.7260290798577663,D,0.8095277811915488,-6.519189445429193,347,2.644445162319118,-1.1088883012698028,-1.834917381127569,R,1.0,-0.46719973890864896,2.002756599957964,1.2767275201001977,D,0.0,-0.46719973890864896,2.002756599957964,1.2767275201001977,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-B8B4955F7DCEEC533930,AL,2018,lower,45,True,validated_prior_with_nonpresidential_current_ticket,4.292418915850199,3.938954257280018,D,0.3534646585701808,-3.527706715053405,347,-0.41623934324496203,4.708658259095161,0.7697040018151431,D,0.0,2.5103364602053517,1.7820824556448471,-2.156871801635171,D,0.0,2.5103364602053517,1.7820824556448471,-2.156871801635171,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F5BE3F8F42DB66846F81,AL,2018,lower,46,True,validated_prior_with_nonpresidential_current_ticket,5.163561654715917,4.117461506977761,D,1.046100147738156,-0.401850721345184,347,-2.5437851349526457,7.707346789668563,3.589885282690802,D,0.0,6.1975817361948975,-1.0340200814789808,-5.1514815884567415,R,1.0,6.1975817361948975,-1.0340200814789808,-5.1514815884567415,R,1.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-B869A8F443CC63FFCB70,AL,2018,lower,47,True,validated_prior_with_nonpresidential_current_ticket,7.320309182645959,3.7487300068033615,D,3.571579175842597,0.0615899730954327,347,0.14784230781240681,7.172466874833552,3.4237368680301907,D,0.0,7.068852055257765,0.2514571273881936,-3.497272879415168,D,0.0,7.068852055257765,0.2514571273881936,-3.497272879415168,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-87099FC87DAE60980D27,AL,2018,lower,48,True,validated_prior_with_nonpresidential_current_ticket,10.086054719559904,6.689936011837859,D,3.396118707722045,-2.242098454929746,347,1.138040665169448,8.948014054390455,2.2580780425525964,D,0.0,6.083714017224992,4.002340702334912,-2.687595309502947,D,0.0,6.083714017224992,4.002340702334912,-2.687595309502947,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F4AD795E4D6FC318967C,AL,2018,lower,51,True,validated_prior_with_nonpresidential_current_ticket,-3.0795132660959794,-15.709757425478536,R,12.630244159382556,-1.7872358453137434,347,9.044207863715641,-12.12372112981162,3.586036295666915,R,0.0,12.193401729859305,-15.272914995955285,0.43684242952325114,R,0.0,12.193401729859305,-15.272914995955285,0.43684242952325114,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-46BCD48A7B5449467D90,AL,2018,lower,61,True,validated_prior_with_nonpresidential_current_ticket,20.44554172506697,10.70351684288972,D,9.74202488217725,-5.074533373911313,347,10.075060096766462,10.370481628300508,-0.33303521458921104,D,0.0,6.509080670465489,13.93646105460148,3.232944211711761,D,0.0,6.509080670465489,13.93646105460148,3.232944211711761,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-7EF86918AE651AED6EB1,AL,2018,lower,62,True,validated_prior_with_nonpresidential_current_ticket,-8.52331858609103,-0.3996631297173802,R,-8.12365545637365,-4.598147191798912,347,-7.963652852496635,-0.5596657335943949,-0.16000260387701465,R,0.0,-7.2462083917174365,-1.2771101943735932,-0.8774470646562129,R,0.0,-7.2462083917174365,-1.2771101943735932,-0.8774470646562129,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-4A3E708C6AA21EEABE58,AL,2018,lower,64,True,validated_prior_with_nonpresidential_current_ticket,2.9523899931403506,-0.6656240116222456,R,3.618014004762596,-7.765051629539483,347,6.291023200875282,-3.338633207734931,-2.6730091961126856,R,0.0,-0.22884799185202476,3.181237984992375,3.8468619966146207,D,1.0,-0.22884799185202476,3.181237984992375,3.8468619966146207,D,1.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-23A79CB5A361F02C8F88,AL,2018,lower,65,True,validated_prior_with_nonpresidential_current_ticket,33.908142933710835,22.25698363514672,D,11.65115929856412,-3.7290219649587897,347,11.30724057700269,22.600902356708147,0.3439187215614261,D,0.0,8.862764114948032,25.045378818762803,2.788395183616082,D,0.0,8.862764114948032,25.045378818762803,2.788395183616082,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-2FE769CF51BA73B5BB67,AL,2018,lower,66,True,validated_prior_with_nonpresidential_current_ticket,1.627416219658251,0.0164638466284459,D,1.610952373029805,-5.932409347148264,347,2.836384286586085,-1.208968066927834,-1.22543191355628,R,1.0,0.7265562715085048,0.9008599481497461,0.8843961015213002,D,0.0,0.7265562715085048,0.9008599481497461,0.8843961015213002,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-CDFDC4BB0B2FA0329897,AL,2018,lower,73,True,validated_prior_with_nonpresidential_current_ticket,-1.9647567644443313,-0.1169424111347199,R,-1.8478143533096116,-5.935743046104112,347,-0.23403014505104314,-1.7307266193932882,-1.6137842082585683,R,0.0,-1.6634149644551135,-0.30134179998921784,-0.18439938885449794,R,0.0,-1.6634149644551135,-0.30134179998921784,-0.18439938885449794,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-3B4C5F8A590A0BDA2FA6,AL,2018,lower,74,True,validated_prior_with_nonpresidential_current_ticket,-15.564789480583181,-14.096421973458982,R,-1.4683675071241995,2.23894594795711,347,-6.877832521273316,-8.686956959309866,5.4094650141491165,R,0.0,5.591205988778348,-21.155995469361528,-7.059573495902546,R,0.0,5.591205988778348,-21.155995469361528,-7.059573495902546,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-7B563370438E976C13D7,AL,2018,lower,79,True,validated_prior_with_nonpresidential_current_ticket,-15.509465010221131,-9.61270024826888,R,-5.89676476195225,-1.3695091313281074,347,-7.52236380381035,-7.987101206410781,1.6255990418580986,R,0.0,-2.070516295791845,-13.438948714429287,-3.8262484661604077,R,0.0,-2.070516295791845,-13.438948714429287,-3.8262484661604077,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F411016AC53A31B1CD30,AL,2018,lower,80,True,validated_prior_with_nonpresidential_current_ticket,-10.160829095461565,-8.554545512945534,R,-1.6062835825160304,-4.544377688660101,347,-1.2447223415627815,-8.916106753898784,-0.36156124095325026,R,0.0,-0.036532048858002764,-10.124297046603562,-1.569751533658028,R,0.0,-0.036532048858002764,-10.124297046603562,-1.569751533658028,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-A7C09831957E2EAAD300,AL,2018,lower,81,True,validated_prior_with_nonpresidential_current_ticket,1.420879645087055,-5.505781644783276,R,6.926661289870332,-6.343846493544636,347,8.685900919277508,-7.2650212741904525,-1.7592396294071762,R,0.0,3.2732470277895223,-1.8523673827024671,3.653414262080809,R,0.0,3.2732470277895223,-1.8523673827024671,3.653414262080809,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F6BB88E58921CE9EC58D,AL,2018,lower,83,True,validated_prior_with_nonpresidential_current_ticket,10.155489914106127,9.260593846977285,D,0.8948960671288437,2.344704575394161,347,-3.641871865165957,13.797361779272084,4.536767932294799,D,0.0,3.25829862576905,6.897191288337077,-2.3634025586402077,D,0.0,3.25829862576905,6.897191288337077,-2.3634025586402077,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-907E6A4808D3A6AC7566,AL,2018,lower,85,True,validated_prior_with_nonpresidential_current_ticket,18.590221274436207,13.266046058469996,D,5.32417521596621,-2.177878141095267,347,4.514578419361138,14.075642855075069,0.8095967966050726,D,0.0,4.704404062270617,13.88581721216559,0.6197711536955932,D,0.0,4.704404062270617,13.88581721216559,0.6197711536955932,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-0A5080D23485B861FD7C,AL,2018,lower,86,True,validated_prior_with_nonpresidential_current_ticket,-7.834132298762015,-8.902198435147127,R,1.0680661363851136,-6.958595804510769,347,3.2690676304873865,-11.103199929249401,-2.2010014941022735,R,0.0,-0.8076512136379341,-7.026481085124081,1.8757173500230468,R,0.0,-0.8076512136379341,-7.026481085124081,1.8757173500230468,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-4E02708CA86AC2E1EB49,AL,2018,lower,88,True,validated_prior_with_nonpresidential_current_ticket,-8.05048233556554,-10.381445496227892,R,2.3309631606623515,-5.842000525496129,347,4.1611634182775035,-12.211645753843044,-1.830200257615152,R,0.0,0.6231420109042491,-8.67362434646979,1.707821149758102,R,0.0,0.6231420109042491,-8.67362434646979,1.707821149758102,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-7B31388744DF347EB509,AL,2018,lower,89,True,validated_prior_with_nonpresidential_current_ticket,2.6883597129888095,1.3351738804310838,D,1.3531858325577255,-3.483264200758252,347,1.2706725041305482,1.4176872088582613,0.08251332842717751,D,0.0,2.019833067313371,0.6685266456754384,-0.6666472347556454,D,0.0,2.019833067313371,0.6685266456754384,-0.6666472347556454,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-017CEF4BCC74680FB39A,AL,2018,lower,90,True,validated_prior_with_nonpresidential_current_ticket,-8.8543092338005,-6.4110873228291085,R,-2.443221910971391,-1.955890870732304,347,-4.2074441678155825,-4.646865065984917,1.7642222568441914,R,0.0,1.6624172304105913,-10.516726464211091,-4.105639141381983,R,0.0,1.6624172304105913,-10.516726464211091,-4.105639141381983,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-6621C15BF3F70F91BD66,AL,2018,lower,94,True,validated_prior_with_nonpresidential_current_ticket,10.742149718172776,8.090056856794083,D,2.6520928613786925,-7.458343982880448,347,5.141961115002592,5.600188603170184,-2.489868253623899,D,0.0,-0.4230420802770404,11.165191798449817,3.075134941655733,D,0.0,-0.4230420802770404,11.165191798449817,3.075134941655733,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-7F086FBC3FD2CA467230,AL,2018,lower,96,True,validated_prior_with_nonpresidential_current_ticket,-1.0012624379767203,-6.655331682692341,R,5.654069244715621,-6.701581634621593,347,7.8670277006637095,-8.868290138640429,-2.2129584559480877,R,0.0,2.0425036134068497,-3.04376605138357,3.611565631308771,R,0.0,2.0425036134068497,-3.04376605138357,3.611565631308771,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-0D00F1CE0E41881692F5,AL,2018,lower,97,True,validated_prior_with_nonpresidential_current_ticket,-3.5520936591947994,-10.492197009120176,R,6.940103349925377,3.853284580737924,347,1.6820987535754233,-5.234192412770223,5.258004596349953,R,0.0,4.561657177872212,-8.113750837067013,2.378446172053163,R,0.0,4.561657177872212,-8.113750837067013,2.378446172053163,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-B084184B06D4BC784E29,AL,2018,lower,99,True,validated_prior_with_nonpresidential_current_ticket,2.3726937496400424,-0.3319623305705934,R,2.704656080210636,4.358925761082595,347,-2.923851650481439,5.296545400121481,5.628507730692074,D,1.0,0.19206769167481053,2.180626057965232,2.5125883885358253,D,1.0,0.19206769167481053,2.180626057965232,2.5125883885358253,D,1.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-0E43B54DD6EC3A535EA7,AL,2018,lower,104,True,validated_prior_with_nonpresidential_current_ticket,-1.8117855205896944,-0.5952670978915551,R,-1.2165184226981394,-4.880228171971622,347,-0.6076662770252123,-1.2041192435644823,-0.6088521456729272,R,0.0,-0.0833817333149276,-1.7284037872747668,-1.1331366893832118,R,0.0,-0.0833817333149276,-1.7284037872747668,-1.1331366893832118,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F9A39A6C40DF3DBEA099,AL,2018,upper,1,True,validated_prior_with_nonpresidential_current_ticket,0.8275005071452313,2.919857649115144,D,-2.0923571419699125,-5.850847977832516,347,-0.4321994503046317,1.2596999574498629,-1.660157691665281,D,0.0,-0.7416031296957872,1.5691036368410185,-1.3507540122741253,D,0.0,-0.7416031296957872,1.5691036368410185,-1.3507540122741253,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-ED31BE441CCE2639133E,AL,2018,upper,2,True,validated_prior_with_nonpresidential_current_ticket,-0.8223882832215752,-0.2097175263362803,R,-0.6126707568852948,-2.1163325147444096,347,-1.4330669680173407,0.6106786847957655,0.8203962111320457,D,1.0,1.9867439039506192,-2.809132187172194,-2.599414660835914,R,0.0,1.9867439039506192,-2.809132187172194,-2.599414660835914,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-CB7259095BF149F8E110,AL,2018,upper,6,True,validated_prior_with_nonpresidential_current_ticket,31.85287518218357,34.10777260792492,D,-2.2548974257413485,-5.265382454521527,347,-1.0903451969868665,32.943220379170434,-1.1645522287544878,D,0.0,-0.25293971588562236,32.10581489806919,-2.0019577098557306,D,0.0,-0.25293971588562236,32.10581489806919,-2.0019577098557306,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-96859B874257F6EFAEFD,AL,2018,upper,7,True,validated_prior_with_nonpresidential_current_ticket,-7.783625311266494,-6.947386345220873,R,-0.836238966045621,-1.4283860319362425,347,-2.1601063160052405,-5.623518995261254,1.3238673499596194,R,0.0,1.9910189783965893,-9.774644289663083,-2.82725794444221,R,0.0,1.9910189783965893,-9.774644289663083,-2.82725794444221,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-949234EE482C18159BF4,AL,2018,upper,11,True,validated_prior_with_nonpresidential_current_ticket,-0.74143135746165,-2.7045856561683226,R,1.9631542987066728,-7.28739693341665,347,4.465505876777548,-5.206937234239198,-2.502351578070875,R,0.0,0.33794819452725,-1.0793795519889,1.6252061041794226,R,0.0,0.33794819452725,-1.0793795519889,1.6252061041794226,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-9EBB2E20AE48EB66D1D2,AL,2018,upper,12,True,validated_prior_with_nonpresidential_current_ticket,4.987025518744325,7.14096492318629,D,-2.153939404441965,-5.285112447836125,347,-0.9843396336186664,5.971365152362991,-1.1695997708232992,D,0.0,-0.1961471194252955,5.18317263816962,-1.9577922850166702,D,0.0,-0.1961471194252955,5.18317263816962,-1.9577922850166702,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-0554FF4E81E4A03F8B0F,AL,2018,upper,13,True,validated_prior_with_nonpresidential_current_ticket,-0.5009866074338447,-5.52366949166785,R,5.022682884234006,-5.712510833365671,347,6.517611735631894,-7.018598343065738,-1.494928851397888,R,0.0,3.7281358651185625,-4.229122472552407,1.2945470191154431,R,0.0,3.7281358651185625,-4.229122472552407,1.2945470191154431,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-D9FB40161B6BC9148A82,AL,2018,upper,14,True,validated_prior_with_nonpresidential_current_ticket,-1.8378921045235046,-1.5144360494240452,R,-0.3234560550994593,-6.573919432384986,347,1.7775690952270766,-3.6154611997505812,-2.101025150326536,R,0.0,-0.28872561731969126,-1.5491664872038133,-0.03473043777976814,R,0.0,-0.28872561731969126,-1.5491664872038133,-0.03473043777976814,R,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-F0E8B2655C5E1335C2CF,AL,2018,upper,16,True,validated_prior_with_nonpresidential_current_ticket,3.30446745143907,4.382985046160884,D,-1.0785175947218135,-2.654439555035258,347,-2.344351477355757,5.648818928794827,1.2658338826339435,D,0.0,3.2986755252675852,0.005791926171484718,-4.377193119989399,D,0.0,3.2986755252675852,0.005791926171484718,-4.377193119989399,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-7CF83CB28F4BB60E2D96,AL,2018,upper,21,True,validated_prior_with_nonpresidential_current_ticket,16.861083118892992,12.839632248662346,D,4.021450870230646,-5.514296418293235,347,4.722308016508122,12.13877510238487,-0.7008571462774764,D,0.0,3.6964633969814207,13.16461972191157,0.32498747324922483,D,0.0,3.6964633969814207,13.16461972191157,0.32498747324922483,D,0.0
WAR-POST2016-V3-4AF79A70EAA8F39EBD49,WAROUT-D45DFD7A700027D75CF3,AL,2018,upper,25,True,validated_prior_with_nonpresidential_current_ticket,-6.828704697028767,-9.10067364158403,R,2.2719689445552644,-0.8968390354467872,347,-0.05909892455957677,-6.76960577246919,2.3310678691148405,R,0.0,6.0955491710922445,-12.924253868121012,-3.823580226536981,R,0.0,6.0955491710922445,-12.924253868121012,-3.823580226536981,R,0.0
