incumbent,candidate_cycles,raw_mean,raw_median,residual_cmo_mean,residual_cmo_median
0,458,9.726437653714704,6.02686939915046,-0.23372317969561704,-0.7187084055677069
1,51,21.6731407278469,20.52897968432566,-2.0736210089014375,-4.411698198951948
