acs_vintage,block_group_geoid,tract_geoid,method,white_nh_college,white_nh_noncollege,black_college,black_noncollege,other_college,other_noncollege,block_group_education_total_college,block_group_education_total_noncollege,modeled_adult25_total,constraint_error
2022,010010205011,01001020501,tract_joint_controls_bg_marginals_ipf,493.49181102551495,359.81818692340204,156.79126287811405,201.2012779335702,13.716926096370997,71.98053514302772,664.0,633.0,1297.0000000000002,2.2737367544323206e-13
2022,010010205012,01001020501,tract_joint_controls_bg_marginals_ipf,500.50818897448505,1088.181813076598,0.20873712188593352,0.7987220664298081,4.2830739036290035,67.01946485697228,505.0,1156.0,1660.9999999999998,-2.2737367544323206e-13
2022,010010205021,01001020502,tract_joint_controls_bg_marginals_ipf,433.38903685636205,209.72791333319321,68.04370543934102,30.04908219292334,200.5672577042969,24.223004473883417,702.0,264.0,966.0,0.0
2022,010010205022,01001020502,tract_joint_controls_bg_marginals_ipf,156.61096314363792,388.2720866668068,3.9562945606589808,8.950917807076657,198.43274229570306,122.77699552611656,359.0,520.0,879.0,0.0
2022,010010205031,01001020503,tract_joint_controls_bg_marginals_ipf,65.77832083435871,164.373173068137,199.2216791655053,98.62682693171384,1.359731237798092e-10,1.4914155666858502e-10,265.0,263.0,528.0,0.0
2022,010010205032,01001020503,tract_joint_controls_bg_marginals_ipf,257.2443753241781,511.88642990302975,61.8434487635573,24.379889788616023,40.91217591226453,35.73368030835427,360.0,572.0,931.9999999999999,-1.1368683772161603e-13
2022,010010205033,01001020503,tract_joint_controls_bg_marginals_ipf,420.9773038414631,324.7403970288333,71.93487207093737,10.993283279670132,45.087824087599486,15.266319691496587,538.0,351.0,888.9999999999999,-1.1368683772161603e-13
2022,010010206001,01001020600,tract_joint_controls_bg_marginals_ipf,23.94825224002993,263.5507485571768,4.674135045887722,168.29790494478928,2.3776127140823458,60.15134649803393,31.0,492.0,523.0000000000001,1.1368683772161603e-13
2022,010010206002,01001020600,tract_joint_controls_bg_marginals_ipf,97.50028043692227,338.0465170523428,5.4597962805070376e-11,6.193470347289944e-10,1.4997195630231326,11.95348294703784,99.0,350.0,448.99999999999994,-5.684341886080802e-14
2022,010010206003,01001020600,tract_joint_controls_bg_marginals_ipf,436.5514673230478,793.4027343904804,23.32586495405768,138.70209505459138,19.122667722894523,79.89517055492821,479.0,1012.0,1490.9999999999998,-2.2737367544323206e-13
2022,010010207001,01001020700,tract_joint_controls_bg_marginals_ipf,120.1734050348785,506.06150070460905,16.995823407395527,16.85711525185684,12.830771557725976,66.08138404353417,150.0,589.0,739.0,0.0
2022,010010207002,01001020700,tract_joint_controls_bg_marginals_ipf,37.058265045895276,406.2455026668535,14.911636993176915,38.50125796999226,7.030097960927811,94.25323936315425,59.0,539.0,598.0,0.0
2022,010010207003,01001020700,tract_joint_controls_bg_marginals_ipf,92.76832991922622,402.6929966285374,203.09253959942757,207.6416267781509,3.1391304813462138,16.665376593311585,299.0,627.0,926.0,0.0
2022,010010208011,01001020801,tract_joint_controls_bg_marginals_ipf,142.18596079161463,530.9109369263725,20.81403920804731,174.08906307343946,3.380773151336387e-10,1.8796935447865385e-10,163.0,705.0,868.0,0.0
2022,010010208012,01001020801,tract_joint_controls_bg_marginals_ipf,286.31096168832437,354.39848262586685,1.8619860533141596e-10,5.162742522457073e-10,8.689038311489426,1.6015173736168715,295.0,356.0,650.9999999999999,-1.1368683772161603e-13
2022,010010208013,01001020801,tract_joint_controls_bg_marginals_ipf,207.503077520061,384.6905804477605,14.185960791766497,58.910936926044265,12.310961688172497,3.398482626195159,234.0,447.0,681.0,0.0
2022,010010208031,01001020803,tract_joint_controls_bg_marginals_ipf,402.0042020243979,670.1442513699318,2.415935851879143,17.75860517090736,16.57986212372292,3.097143459160879,421.0,691.0,1112.0,0.0
2022,010010208032,01001020803,tract_joint_controls_bg_marginals_ipf,0.0,246.31304407243647,0.0,22.686955927483627,0.0,7.993251890881424e-11,0.0,269.0,269.0,0.0
2022,010010208033,01001020803,tract_joint_controls_bg_marginals_ipf,98.84783794175647,369.44832349538945,14.68368714123051,241.99555966235107,51.468474917013026,21.556116842259456,165.0,633.0,798.0,0.0
2022,010010208034,01001020803,tract_joint_controls_bg_marginals_ipf,185.14796003384558,929.0943810622423,5.900377006890346,130.55887923925795,5.9516629592640555,3.3467396984997326,197.0,1063.0,1259.9999999999998,-2.2737367544323206e-13
2022,010010208041,01001020804,tract_joint_controls_bg_marginals_ipf,334.58610725120235,251.8699842515317,75.52792565562241,105.84510371992107,168.88596709317525,59.284912028547225,579.0,417.0,996.0,0.0
2022,010010208042,01001020804,tract_joint_controls_bg_marginals_ipf,1119.4138927487977,870.1300157484684,180.4720743443776,261.1548962800789,46.114032906824754,16.715087971452782,1346.0,1148.0,2494.0,0.0
2022,010010208051,01001020805,tract_joint_controls_bg_marginals_ipf,235.00000000019696,322.00000000119945,47.99999999980303,99.99999999880056,0.0,0.0,283.0,422.0,705.0,0.0
2022,010010208052,01001020805,tract_joint_controls_bg_marginals_ipf,199.99999999980304,800.9999999988006,1.9697147803296517e-10,1.1994347233151058e-09,0.0,0.0,200.0,801.0,1001.0000000000001,1.1368683772161603e-13
2022,010010209011,01001020901,tract_joint_controls_bg_marginals_ipf,277.64647952186186,670.5338274546853,91.36654097167978,73.76483615094834,7.986979506458346,79.70133639436645,377.0,824.0,1201.0,0.0
2022,010010209012,01001020901,tract_joint_controls_bg_marginals_ipf,186.35352047813814,880.4661725453147,47.63345902832022,75.23516384905166,2.0130204935416542,39.29866360563354,236.0,995.0,1230.9999999999998,-2.2737367544323206e-13
2022,010010209021,01001020902,tract_joint_controls_bg_marginals_ipf,40.87374323014356,547.8564051576367,8.126256769856436,196.78343275125937,0.0,38.360162091103966,49.0,783.0,832.0,0.0
2022,010010209022,01001020902,tract_joint_controls_bg_marginals_ipf,326.1262567698564,709.1435948423634,17.873743230143564,70.21656724874062,0.0,224.63983790889603,344.0,1004.0,1348.0,0.0
2022,010010210001,01001021000,tract_joint_controls_bg_marginals_ipf,5.622467310739357,254.69729558737694,4.377532689260644,107.30270441077865,0.0,1.8444051093169184e-09,10.0,362.0,372.0,0.0
2022,010010210002,01001021000,tract_joint_controls_bg_marginals_ipf,28.00137820129961,457.16410378749475,20.998621798700395,185.5100242962548,0.0,2.325871916250461,49.0,645.0,693.9999999999999,-1.1368683772161603e-13
2022,010010210003,01001021000,tract_joint_controls_bg_marginals_ipf,152.37615448796103,726.1386006251283,1.6238455120389614,4.187271292966536,0.0,38.67412808190513,154.0,769.0,923.0,0.0
2022,010010211001,01001021100,tract_joint_controls_bg_marginals_ipf,34.11626600633149,195.1665414760624,13.187713102469626,372.62850737767224,5.696020891198886,13.204951146265334,53.0,581.0,634.0,0.0
2022,010010211002,01001021100,tract_joint_controls_bg_marginals_ipf,78.96894410093326,365.16040389713606,4.396136206021941,100.4063545971808,6.6349196930448056,12.43324150568316,90.0,478.0,568.0000000000001,1.1368683772161603e-13
2022,010010211003,01001021100,tract_joint_controls_bg_marginals_ipf,23.28202805161217,323.73295983900334,7.151609539587228,491.1708868862223,3.5663624088006025,20.09615327477435,34.0,835.0,869.0,0.0
2022,010010211004,01001021100,tract_joint_controls_bg_marginals_ipf,76.63276184112308,225.94009478779824,23.264541151921204,338.79425113892466,11.102697006955704,13.265654073277164,111.0,578.0,689.0,0.0
2022,010030101001,01003010100,tract_joint_controls_bg_marginals_ipf,42.24174543398242,241.62295175612252,14.020398078211981,167.00257871143106,6.7378564878055975,21.374469532446415,63.0,430.0,493.0,0.0
2022,010030101002,01003010100,tract_joint_controls_bg_marginals_ipf,187.60507752489687,780.1846678099545,31.41005572416864,272.01198007421067,5.984866750934479,13.803352115834862,225.0,1066.0,1291.0,0.0
2022,010030101003,01003010100,tract_joint_controls_bg_marginals_ipf,35.1531770411207,770.192380433923,0.5695461976193823,25.985441214358296,3.277276761259923,39.822178351718726,39.0,836.0,875.0,0.0
2022,010030102001,01003010200,tract_joint_controls_bg_marginals_ipf,89.83847636639585,766.1888210100177,9.016882268431205,65.92256344047183,9.144641365172939,6.888615549510553,108.0,839.0,947.0,0.0
2022,010030102002,01003010200,tract_joint_controls_bg_marginals_ipf,87.16152363360415,938.8111789899824,0.9831177315687952,9.077436559528163,35.85535863482706,34.111384450489446,124.0,982.0,1106.0000000000002,2.2737367544323206e-13
2022,010030103001,01003010300,tract_joint_controls_bg_marginals_ipf,98.24820501221159,313.18033912065295,57.09106397871649,196.8883126860108,14.66073100907191,104.93134819333623,170.0,615.0,785.0,0.0
2022,010030103002,01003010300,tract_joint_controls_bg_marginals_ipf,740.4338131363463,757.676357731422,19.289783520582965,21.355354308625675,28.27640334307072,64.96828795995236,788.0,844.0,1632.0,0.0
2022,010030103003,01003010300,tract_joint_controls_bg_marginals_ipf,250.85704641504634,872.4330386341194,42.14295358490356,158.56696136548925,5.0102420473823377e-11,3.9124091724925295e-10,293.0,1031.0,1324.0,0.0
2022,010030103004,01003010300,tract_joint_controls_bg_marginals_ipf,49.99999999980824,165.99999999909707,1.3633400178765615e-10,4.896933442026229e-10,5.5432443914721845e-11,4.1322051236486614e-10,50.0,166.0,216.0,0.0
2022,010030103005,01003010300,tract_joint_controls_bg_marginals_ipf,129.4609354365875,1014.7102645147086,42.47619891566067,360.1893716393845,5.062865647751842,89.10036384590693,177.0,1464.0,1641.0,0.0
2022,010030104001,01003010400,tract_joint_controls_bg_marginals_ipf,204.90435694083232,666.2869463324514,0.0,8.922522954744663e-10,0.0956430591676797,9.713053666656325,205.0,676.0,880.9999999999999,-1.1368683772161603e-13
2022,010030104002,01003010400,tract_joint_controls_bg_marginals_ipf,159.68480675532638,1270.6682719154603,0.0,1.2887718357088897e-09,0.31519324467363213,78.33172808325085,160.0,1349.0,1509.0,0.0
2022,010030104003,01003010400,tract_joint_controls_bg_marginals_ipf,325.41083630384134,1131.044781752088,0.0,318.999999997819,0.5891636961586882,63.955218250092834,326.0,1514.0,1840.0,0.0
2022,010030105001,01003010500,tract_joint_controls_bg_marginals_ipf,44.8497332476081,545.7948317163747,4.525575722238184,245.8581154207005,18.624691030153716,110.34705286292476,68.0,902.0,970.0,0.0
2022,010030105002,01003010500,tract_joint_controls_bg_marginals_ipf,47.83501146810096,732.6093084065042,0.7695860053453705,52.61685299200193,4.3954025265536725,32.77383860149392,53.0,818.0,870.9999999999999,-1.1368683772161603e-13
2022,010030105003,01003010500,tract_joint_controls_bg_marginals_ipf,378.86309607420935,955.1497185851543,5.628543679145242e-11,6.334704291993143e-10,3.1369039257343525,3.8502814142122337,382.0,959.0,1341.0000000000002,2.2737367544323206e-13
2022,010030105004,01003010500,tract_joint_controls_bg_marginals_ipf,74.45215921008158,539.4461412919668,5.70483827236016,184.52503158666408,2.843002517558263,10.028827121369108,83.0,734.0,817.0,0.0
2022,010030106001,01003010600,tract_joint_controls_bg_marginals_ipf,162.84094586099874,136.92375933499014,23.159054139001267,713.4121706301244,0.0,74.66407003488553,186.0,925.0,1111.0,0.0
2022,010030106002,01003010600,tract_joint_controls_bg_marginals_ipf,7.336134889217396,31.78552754853444,1.663865110782604,264.1099292400684,0.0,6.104543211397155,9.0,302.0,310.99999999999994,-5.684341886080802e-14
2022,010030106003,01003010600,tract_joint_controls_bg_marginals_ipf,40.82291924978387,525.2907131164754,0.17708075021612715,83.47790012980727,0.0,20.231386753717317,41.0,629.0,670.0,0.0
2022,010030107041,01003010704,tract_joint_controls_bg_marginals_ipf,741.030965960191,930.1197742566561,19.591364542759614,21.857093326659644,37.377669497049396,65.02313241668419,798.0,1017.0,1815.0,0.0
2022,010030107042,01003010704,tract_joint_controls_bg_marginals_ipf,614.969034039809,778.8802257433439,77.40863545724038,87.14290667334035,25.6223305029506,44.97686758331581,718.0,911.0,1628.9999999999998,-2.2737367544323206e-13
2022,010030107061,01003010706,tract_joint_controls_bg_marginals_ipf,448.96190863974766,1047.361845033977,4.802249305561171e-11,5.745537107949236e-10,17.038091360204277,7.638154965448339,466.0,1055.0,1521.0,0.0
2022,010030107062,01003010706,tract_joint_controls_bg_marginals_ipf,462.0380913602523,544.638154966023,21.999999999951978,132.99999999942546,111.96190863979571,25.36184503455166,596.0,703.0,1299.0,0.0
2022,010030107071,01003010707,tract_joint_controls_bg_marginals_ipf,443.9907856389984,233.38480599672374,4.649348603388012,1.579483185117207,65.35986575761358,96.03571081815909,514.0,331.0,845.0,0.0
2022,010030107072,01003010707,tract_joint_controls_bg_marginals_ipf,588.5291663183518,554.6925524506513,86.3653553950914,52.60756296186285,18.105478286556693,47.69988458748584,693.0,655.0,1348.0,0.0
2022,010030107073,01003010707,tract_joint_controls_bg_marginals_ipf,841.4800480426496,611.922641552625,5.985296001520581,2.812953853019959,36.53465595582974,74.26440459435509,884.0,689.0,1573.0,0.0
2022,010030107081,01003010708,tract_joint_controls_bg_marginals_ipf,311.19247155623486,373.6780520344704,51.08599165470809,69.2462667713737,15.721536789057026,56.0756811941559,378.0,499.0,877.0,0.0
2022,010030107082,01003010708,tract_joint_controls_bg_marginals_ipf,765.110103854596,1099.6890842509135,88.7543807076777,143.99977151318225,25.13551543772634,107.31114423590438,879.0,1351.0,2230.0000000000005,4.547473508864641e-13
2022,010030107083,01003010708,tract_joint_controls_bg_marginals_ipf,322.6114378982112,481.45406585303914,125.81754921686526,211.95435635410303,14.571012884923551,64.59157779285785,463.0,758.0,1221.0,0.0
2022,010030107084,01003010708,tract_joint_controls_bg_marginals_ipf,734.085986690958,1269.178797861577,80.34207842074899,156.79960536134098,8.571934888293093,44.021596777081875,823.0,1470.0,2293.0,0.0
2022,010030107091,01003010709,tract_joint_controls_bg_marginals_ipf,1517.0303388742018,925.0272499748544,27.26518650744996,65.79562361095824,28.704474618348264,20.17712641418735,1573.0,1011.0,2584.0,0.0
2022,010030107092,01003010709,tract_joint_controls_bg_marginals_ipf,258.9098534125959,278.2931266455471,84.09014658723575,357.7068733542443,1.6831650588327526e-10,2.0855954013329317e-10,343.0,636.0,979.0,0.0
2022,010030107093,01003010709,tract_joint_controls_bg_marginals_ipf,1439.0598077132022,1513.6796233795983,5.644666905314291,23.49750303479744,228.2955253814834,276.8228735856041,1673.0,1814.0,3486.9999999999995,-4.547473508864641e-13
2022,010030107101,01003010710,tract_joint_controls_bg_marginals_ipf,404.9999032567723,491.51091989358173,3.5503641900178074e-10,1.249852868670958e-10,19.000096742872504,27.489080106293216,424.0,519.0,942.9999999999998,-2.2737367544323206e-13
2022,010030107102,01003010710,tract_joint_controls_bg_marginals_ipf,790.0978860934231,1056.775691555936,128.92035314343843,50.01855450717979,102.98176076313831,164.20575393688432,1022.0,1271.0,2293.0,0.0
2022,010030107103,01003010710,tract_joint_controls_bg_marginals_ipf,93.90221064980426,459.7133885504822,83.07964685620652,117.98144549269524,11.018142493989192,64.30516595682248,188.0,642.0,829.9999999999999,-1.1368683772161603e-13
2022,010030107111,01003010711,tract_joint_controls_bg_marginals_ipf,115.62607381266261,634.6796568444399,99.99999999965154,633.9999999993919,27.373926187685868,78.3203431561682,243.0,1347.0,1590.0,0.0
2022,010030107112,01003010711,tract_joint_controls_bg_marginals_ipf,487.37392618733736,736.3203431555601,3.484624315615691e-10,6.080662926077298e-10,65.62607381231413,51.67965684383179,553.0,788.0,1340.9999999999998,-2.2737367544323206e-13
2022,010030108001,01003010800,tract_joint_controls_bg_marginals_ipf,350.2560407341037,756.7082849224122,22.8421487628307,637.6337062080644,22.90181050306563,40.658008869523364,396.0,1435.0,1831.0,0.0
2022,010030108002,01003010800,tract_joint_controls_bg_marginals_ipf,1252.6013262249312,453.8977214047031,4.2144349482772165,19.73221987212488,38.18423882679175,11.37005872317209,1295.0,485.0,1780.0000000000002,2.2737367544323206e-13
2022,010030108003,01003010800,tract_joint_controls_bg_marginals_ipf,564.1426330409653,923.3939936728848,18.94341628889208,400.6340739198106,92.91395067014263,124.97193240730455,676.0,1449.0,2125.0,0.0
2022,010030109031,01003010903,tract_joint_controls_bg_marginals_ipf,154.5035851936125,334.27065031367243,96.13316754969914,559.3564444371216,8.363247256688368,12.372905249205983,259.0,906.0,1165.0,0.0
2022,010030109032,01003010903,tract_joint_controls_bg_marginals_ipf,421.04931994465596,1222.6337549535403,25.62341030570869,200.10412960992448,27.32726974963529,54.262115436535055,474.0,1477.0,1950.9999999999998,-2.2737367544323206e-13
2022,010030109033,01003010903,tract_joint_controls_bg_marginals_ipf,318.4470948617315,1008.0955947327872,34.243422144592195,291.5394259529538,71.30948299367634,154.36497931425896,424.0,1454.0,1877.9999999999998,-2.2737367544323206e-13
2022,010030109041,01003010904,tract_joint_controls_bg_marginals_ipf,746.2631363098511,1130.2284066087923,0.0,4.911826620026763e-10,10.736863690148923,86.77159339071659,757.0,1217.0,1974.0000000000002,2.2737367544323206e-13
2022,010030109042,01003010904,tract_joint_controls_bg_marginals_ipf,333.65765066400087,1062.2535057830014,0.0,5.50011734630706e-10,6.34234933599912,107.74649421644857,340.0,1170.0,1510.0,0.0
2022,010030109043,01003010904,tract_joint_controls_bg_marginals_ipf,375.07921302614807,1067.5180876082063,0.0,64.9999999989588,8.920786973851957,135.48191239283486,384.0,1268.0,1652.0,0.0
2022,010030109061,01003010906,tract_joint_controls_bg_marginals_ipf,151.00531765436017,1079.7813848833262,0.0,113.33189009840451,12.99468234563982,155.88672501826926,164.0,1349.0,1513.0,0.0
2022,010030109062,01003010906,tract_joint_controls_bg_marginals_ipf,183.45341838612336,736.991399030294,0.0,153.66810990060546,9.546581613876647,64.34049106910052,193.0,955.0,1148.0000000000002,2.2737367544323206e-13
2022,010030109063,01003010906,tract_joint_controls_bg_marginals_ipf,103.54126395951647,471.2272160863797,0.0,9.9003130867825e-10,2.458736040483532,18.77278391263022,106.0,490.0,596.0,0.0
2022,010030109071,01003010907,tract_joint_controls_bg_marginals_ipf,409.97891488424517,1166.9659842871602,0.0,25.13290239551886,24.0210851157548,111.90111331732112,434.0,1304.0,1738.0,0.0
2022,010030109072,01003010907,tract_joint_controls_bg_marginals_ipf,343.0210851157548,1069.0340157128398,0.0,0.8670976044811375,11.978914884245203,61.09888668267888,355.0,1131.0,1486.0,0.0
2022,010030109081,01003010908,tract_joint_controls_bg_marginals_ipf,60.19454643162754,1044.376810525523,90.99999999948798,313.99999999958925,0.8054535688844741,79.62318947488781,152.0,1438.0,1590.0,0.0
2022,010030109082,01003010908,tract_joint_controls_bg_marginals_ipf,335.80545356837246,1354.623189474477,5.120133006262482e-10,4.107713883296993e-10,6.194546431115526,142.37681052511218,342.0,1497.0,1839.0,0.0
2022,010030110001,01003011000,tract_joint_controls_bg_marginals_ipf,261.53174952376025,853.8243644156996,83.99384168262222,98.79058079606344,6.474408793617518,68.38505478823694,352.0,1021.0,1373.0,0.0
2022,010030110002,01003011000,tract_joint_controls_bg_marginals_ipf,315.46825047623975,1363.1756355843004,74.00615831737778,115.20941920393655,37.52559120638248,524.614945211763,427.0,2003.0,2430.0,0.0
2022,010030111021,01003011102,tract_joint_controls_bg_marginals_ipf,1089.8009979541305,786.1202830573652,0.0,2.010311712513629,40.19900204586941,3.86940523012112,1130.0,792.0,1922.0,0.0
2022,010030111022,01003011102,tract_joint_controls_bg_marginals_ipf,636.1990020458694,896.8797169426348,0.0,69.98968828748637,170.8009979541306,32.13059476987888,807.0,999.0,1806.0,0.0
2022,010030111031,01003011103,tract_joint_controls_bg_marginals_ipf,1086.0,1482.0,0.0,101.0,66.0,83.0,1152.0,1666.0,2818.0,0.0
2022,010030111041,01003011104,tract_joint_controls_bg_marginals_ipf,271.2539233469596,568.4044495799743,0.0,205.10541774286486,5.746076653040407,34.49013267716081,277.0,808.0,1085.0,0.0
2022,010030111042,01003011104,tract_joint_controls_bg_marginals_ipf,992.6672257942099,1040.6560116509156,0.0,22.338825628157732,2.3327742057901064,7.005162720926559,995.0,1070.0,2064.9999999999995,-4.547473508864641e-13
2022,010030111043,01003011104,tract_joint_controls_bg_marginals_ipf,711.0788508588305,1088.93953876911,0.0,107.55575662897739,40.92114914116949,179.50470460191264,752.0,1376.0,2127.9999999999995,-4.547473508864641e-13
2022,010030112011,01003011201,tract_joint_controls_bg_marginals_ipf,1079.2895303221173,776.3988009542155,0.0,7.291202261410965e-10,76.71046967788261,75.60119904505541,1156.0,852.0,2008.0000000000002,2.2737367544323206e-13
2022,010030112012,01003011201,tract_joint_controls_bg_marginals_ipf,721.7104696778827,725.6011990457845,0.0,7.99999999927088,0.28953032211739,0.3988009549445854,722.0,734.0,1455.9999999999998,-2.2737367544323206e-13
2022,010030112021,01003011202,tract_joint_controls_bg_marginals_ipf,397.249265051438,350.75415402507946,60.3704767985373,243.09740292382773,75.38025815002472,106.14844305109281,533.0,700.0,1233.0,0.0
2022,010030112022,01003011202,tract_joint_controls_bg_marginals_ipf,895.923825062812,332.62171801963393,22.076174936850567,37.37828198016628,3.3747773464181916e-10,1.998209084470315e-10,918.0,370.0,1288.0,0.0
2022,010030112023,01003011202,tract_joint_controls_bg_marginals_ipf,983.9398977409741,558.3784787645338,28.060102258745058,72.62152123521193,2.8090781648744636e-10,2.5423785242852094e-10,1012.0,631.0,1642.9999999999998,-2.2737367544323206e-13
2022,010030112024,01003011202,tract_joint_controls_bg_marginals_ipf,319.887012144776,324.2456491907528,1.4932460058670836,6.902793860794088,3.6197418493569047,5.851556948453136,325.0,337.0,662.0,0.0
2022,010030113001,01003011300,tract_joint_controls_bg_marginals_ipf,657.0,235.16848628402246,0.0,172.99999999418299,0.0,32.83151372179455,657.0,441.0,1098.0,0.0
2022,010030113002,01003011300,tract_joint_controls_bg_marginals_ipf,287.0,496.63106775263765,0.0,2.2771391651808272e-09,0.0,17.36893224508517,287.0,514.0,800.9999999999999,-1.1368683772161603e-13
2022,010030113003,01003011300,tract_joint_controls_bg_marginals_ipf,253.0,707.2004459649031,0.0,2.365914236413265e-09,0.0,91.79955403273097,253.0,799.0,1052.0,0.0
2022,010030113004,01003011300,tract_joint_controls_bg_marginals_ipf,886.0,452.99999999843675,0.0,1.1739502624132485e-09,0.0,3.893188298022312e-10,886.0,453.0,1339.0,0.0
2022,010030114091,01003011409,tract_joint_controls_bg_marginals_ipf,213.99999999998147,1252.6903541781448,1.851836696769746e-11,4.3581208899386793e-10,0.0,1.3096458214192106,214.0,1254.0,1467.9999999999998,-2.2737367544323206e-13
2022,010030114092,01003011409,tract_joint_controls_bg_marginals_ipf,427.28675023012534,668.598310451331,42.71324976987464,268.7045937256594,0.0,32.69709582300954,470.0,970.0,1439.9999999999998,-2.2737367544323206e-13
2022,010030114093,01003011409,tract_joint_controls_bg_marginals_ipf,76.71324976989317,884.7113353705239,0.2867502301068375,13.295406273904822,0.0,292.99325835557124,77.0,1191.0,1268.0,0.0
2022,010030114101,01003011410,tract_joint_controls_bg_marginals_ipf,539.3495805912133,1069.6894469257031,0.0,9.165375704659508e-10,36.650419408786696,471.31055307338033,576.0,1541.0,2117.0,0.0
2022,010030114102,01003011410,tract_joint_controls_bg_marginals_ipf,271.9661804249131,437.7246123804119,0.0,62.99999999714757,9.033819575086929,94.27538762244062,281.0,595.0,876.0,0.0
2022,010030114103,01003011410,tract_joint_controls_bg_marginals_ipf,538.2320579954932,604.8319909254184,0.0,9.53996807713711e-10,2.767942004506795,20.168009073627687,541.0,625.0,1166.0,0.0
2022,010030114104,01003011410,tract_joint_controls_bg_marginals_ipf,782.4521809883804,1195.7539497684668,0.0,9.818983848879944e-10,2.5478190116195814,25.24605023055145,785.0,1221.0,2006.0,0.0
2022,010030114111,01003011411,tract_joint_controls_bg_marginals_ipf,497.9173683369972,1534.1146932214858,0.0,0.0,1.082631663002819,44.88530677851421,499.0,1579.0,2078.0,0.0
2022,010030114112,01003011411,tract_joint_controls_bg_marginals_ipf,523.0826316630029,1444.8853067785142,0.0,0.0,6.917368336997181,257.11469322148577,530.0,1702.0,2232.0,0.0
2022,010030114121,01003011412,tract_joint_controls_bg_marginals_ipf,393.0,957.7421409142094,0.0,8.400990804652156e-10,0.0,90.25785908495043,393.0,1048.0,1441.0,0.0
2022,010030114122,01003011412,tract_joint_controls_bg_marginals_ipf,552.0,437.25785908579064,0.0,177.9999999991599,0.0,46.74214091504956,552.0,662.0,1214.0,0.0
2022,010030114131,01003011413,tract_joint_controls_bg_marginals_ipf,379.0,510.3568585927662,0.0,0.0,0.0,199.64314140723386,379.0,710.0,1089.0,0.0
2022,010030114132,01003011413,tract_joint_controls_bg_marginals_ipf,316.0,1035.9355482857025,0.0,0.0,0.0,34.0644517142975,316.0,1070.0,1386.0,0.0
2022,010030114133,01003011413,tract_joint_controls_bg_marginals_ipf,508.0,358.7075931215313,0.0,0.0,0.0,18.29240687846866,508.0,377.0,885.0,0.0
2022,010030114141,01003011414,tract_joint_controls_bg_marginals_ipf,694.3757088680547,526.3482557836949,0.0,8.999999998692061,62.62429113194529,57.651744217613135,757.0,593.0,1350.0000000000002,2.2737367544323206e-13
2022,010030114142,01003011414,tract_joint_controls_bg_marginals_ipf,409.6242911319453,946.6517442163051,0.0,1.3079385203048359e-09,14.375708868054714,40.348255782386865,424.0,987.0,1410.9999999999998,-2.2737367544323206e-13
2022,010030114151,01003011415,tract_joint_controls_bg_marginals_ipf,984.0,591.0,0.0,0.0,0.0,17.0,984.0,608.0,1592.0,0.0
2022,010030114161,01003011416,tract_joint_controls_bg_marginals_ipf,763.0,629.0,0.0,0.0,43.0,35.0,806.0,664.0,1470.0,0.0
