model_run_id,war_outcome_id,state_code,cycle,chamber,district,lag_context_available,lag_context_status,raw_gap,war,war_party,headline_expected_gap,headline_zero_fill_lag_component,lag_available_fit_rows,expected_gap_no_lag_spec,war_no_lag_spec,diff_no_lag_spec,war_party_no_lag_spec,sign_change_no_lag_spec,expected_gap_lag_available_fit,war_lag_available_fit,diff_lag_available_fit,war_party_lag_available_fit,sign_change_lag_available_fit,expected_gap_missing_excluded_fit,war_missing_excluded_fit,diff_missing_excluded_fit,war_party_missing_excluded_fit,sign_change_missing_excluded_fit
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-34EE5783CB4445CF2EF9,AL,2018,lower,21,True,validated_prior_with_nonpresidential_current_ticket,-9.562550679279385,-4.300818926164102,R,-5.261731753115282,-3.0599300374908704,347,-5.650177326863279,-3.9123733524161057,0.3884455737479966,R,0.0,-2.199554579712503,-7.362996099566882,-3.0621771734027794,R,0.0,-2.199554579712503,-7.362996099566882,-3.0621771734027794,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-0B11BB069581CB67A433,AL,2018,lower,27,True,validated_prior_with_nonpresidential_current_ticket,-0.8467285837929239,-13.62723270427506,R,12.780504120482137,-9.126044006133082,347,16.49284059919905,-17.339569182991973,-3.712336478716912,R,0.0,3.134741417475344,-3.981470001268268,9.645762703006792,R,0.0,3.134741417475344,-3.981470001268268,9.645762703006792,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-4534A50A3F0C32B00D0C,AL,2018,lower,28,True,validated_prior_with_nonpresidential_current_ticket,5.991396431735984,4.934438639702563,D,1.0569577920334208,-2.611499475951753,347,0.2786493723409037,5.71274705939508,0.7783084196925172,D,0.0,2.388278818995105,3.6031176127408786,-1.3313210269616844,D,0.0,2.388278818995105,3.6031176127408786,-1.3313210269616844,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-63B16F2F0D91F0512B10,AL,2018,lower,29,True,validated_prior_with_nonpresidential_current_ticket,7.997647921912574,0.7708505478859147,D,7.226797374026659,-8.8726284140085,347,10.560461435725434,-2.562813513812861,-3.3336640616987756,R,1.0,0.34899556959479194,7.648652352317781,6.877801804431867,D,0.0,0.34899556959479194,7.648652352317781,6.877801804431867,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-CD34A37642F7D3251CD7,AL,2018,lower,30,True,validated_prior_with_nonpresidential_current_ticket,2.5897937007365215,-10.101127259613785,R,12.690920960350304,-9.043906013144252,347,16.33607824554051,-13.746284544803988,-3.645157285190203,R,0.0,3.1973257424663153,-0.6075320417297938,9.49359521788399,R,0.0,3.1973257424663153,-0.6075320417297938,9.49359521788399,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-EB1E9CDC394519857DB2,AL,2018,lower,32,True,validated_prior_with_nonpresidential_current_ticket,8.493430229478474,2.8689333027641157,D,5.624496926714358,2.069981436427022,347,1.5941080147949627,6.899322214683511,4.030388911919395,D,0.0,5.317003030453984,3.1764271990244897,0.30749389626037393,D,0.0,5.317003030453984,3.1764271990244897,0.30749389626037393,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-F64FC5C1463801ACAFA3,AL,2018,lower,33,True,validated_prior_with_nonpresidential_current_ticket,-1.3237945586840354,0.1714712809653922,D,-1.4952658396494276,-4.647957105492019,347,-1.0619711294028755,-0.26182342928115987,-0.4332947102465521,R,1.0,-0.0799911014280803,-1.243803457255955,-1.4152747382213473,R,1.0,-0.0799911014280803,-1.243803457255955,-1.4152747382213473,R,1.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-A2D88A443A08A5EA5804,AL,2018,lower,36,True,validated_prior_with_nonpresidential_current_ticket,-3.7645623343821413,-3.239544871168023,R,-0.5250174632141182,-6.523493948902527,347,1.4503103530374473,-5.2148726874195885,-1.9753278162515655,R,0.0,-1.431452500966747,-2.3331098334153944,0.9064350377526287,R,0.0,-1.431452500966747,-2.3331098334153944,0.9064350377526287,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-711FC1A2417B12059371,AL,2018,lower,37,True,validated_prior_with_nonpresidential_current_ticket,-3.7875439454154574,-3.4608916839171355,R,-0.326652261498322,-5.219329679024695,347,0.47003378983400224,-4.25757773524946,-0.7966860513323244,R,0.0,0.19679279193036048,-3.984336737345818,-0.5234450534286825,R,0.0,0.19679279193036048,-3.984336737345818,-0.5234450534286825,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-83E6477F86FF9ACD255B,AL,2018,lower,38,True,validated_prior_with_nonpresidential_current_ticket,-1.8587854581822612,-6.05930582145672,R,4.2005203632744585,-5.1220906145078136,347,5.165132358649037,-7.023917816831299,-0.9646119953745789,R,0.0,2.7601072505959543,-4.6188927087782155,1.4404131126785042,R,0.0,2.7601072505959543,-4.6188927087782155,1.4404131126785042,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-A6E469FF7C193CB30C08,AL,2018,lower,40,True,validated_prior_with_nonpresidential_current_ticket,-1.0668846422597653,-2.3393712412265737,R,1.2724865989668082,-7.002389616195997,347,3.4816019303207804,-4.548486572580545,-2.2091153313539715,R,0.0,-0.7718136803000507,-0.2950709619597146,2.044300279266859,R,0.0,-0.7718136803000507,-0.2950709619597146,2.044300279266859,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-745E97831C752256E0D7,AL,2018,lower,41,True,validated_prior_with_nonpresidential_current_ticket,-0.05973703831188715,-2.125094188875726,R,2.065357150563839,-7.22009438053348,347,4.388273504198377,-4.448010542510264,-2.3229163536345383,R,0.0,-0.5254424737224983,0.46570543541061116,2.590799624286337,D,1.0,-0.5254424737224983,0.46570543541061116,2.590799624286337,D,1.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-45C77278A9EFF958B377,AL,2018,lower,43,True,validated_prior_with_nonpresidential_current_ticket,1.1887926694140702,0.472677994544935,D,0.7161146748691353,-6.485831400286216,347,2.522153053765207,-1.3333603843511366,-1.8060383788960714,R,1.0,-0.525212530202157,1.7140051996162273,1.2413272050712925,D,0.0,-0.525212530202157,1.7140051996162273,1.2413272050712925,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-B8B4955F7DCEEC533930,AL,2018,lower,45,True,validated_prior_with_nonpresidential_current_ticket,4.106723972117969,3.885414418895537,D,0.2213095532224318,-3.5998361711319364,347,-0.47507887276242644,4.581802844880396,0.6963884259848587,D,0.0,2.4016397235993114,1.7050842485186575,-2.1803301703768794,D,0.0,2.4016397235993114,1.7050842485186575,-2.1803301703768794,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-F5BE3F8F42DB66846F81,AL,2018,lower,46,True,validated_prior_with_nonpresidential_current_ticket,5.235628563051936,4.375721766201199,D,0.8599067968507367,-0.607807620056933,347,-2.530489396477835,7.766117959529771,3.390396193328572,D,0.0,6.037958792229535,-0.8023302291775991,-5.178051995378798,R,1.0,6.037958792229535,-0.8023302291775991,-5.178051995378798,R,1.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-B869A8F443CC63FFCB70,AL,2018,lower,47,True,validated_prior_with_nonpresidential_current_ticket,2.619261612392604,-0.0005788951275627,R,2.6198405075201667,0.1404595949903395,347,-0.7099875075168571,3.329249119909461,3.3298280150370236,D,1.0,6.161912024562226,-3.542650412169622,-3.5420715170420594,R,0.0,6.161912024562226,-3.542650412169622,-3.5420715170420594,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-87099FC87DAE60980D27,AL,2018,lower,48,True,validated_prior_with_nonpresidential_current_ticket,10.702837476663937,7.318160962713022,D,3.3846765139509154,-2.4706354157878305,347,1.323136957745454,9.379700518918483,2.061539556205461,D,0.0,6.020907140414994,4.681930336248944,-2.6362306264640782,D,0.0,6.020907140414994,4.681930336248944,-2.6362306264640782,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-F4AD795E4D6FC318967C,AL,2018,lower,51,True,validated_prior_with_nonpresidential_current_ticket,-2.976845659674183,-15.247706654197938,R,12.270860994523757,-2.199385711001508,347,9.076841771986143,-12.053687431660325,3.1940192225376123,R,0.0,11.901413463141402,-14.878259122815585,0.3694475313823524,R,0.0,11.901413463141402,-14.878259122815585,0.3694475313823524,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-46BCD48A7B5449467D90,AL,2018,lower,61,True,validated_prior_with_nonpresidential_current_ticket,20.210540301258998,10.670849893036014,D,9.539690408222985,-5.183972246527706,347,9.979266835339129,10.23127346591987,-0.439576427116144,D,0.0,6.368133864504568,13.84240643675443,3.1715565437184168,D,0.0,6.368133864504568,13.84240643675443,3.1715565437184168,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-7EF86918AE651AED6EB1,AL,2018,lower,62,True,validated_prior_with_nonpresidential_current_ticket,-8.52331858609103,-0.4034324421536936,R,-8.119886143937336,-4.55059923320193,347,-7.963980462879302,-0.5593381232117274,-0.15590568105803376,R,0.0,-7.243311091721377,-1.2800074943696522,-0.8765750522159586,R,0.0,-7.243311091721377,-1.2800074943696522,-0.8765750522159586,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-4A3E708C6AA21EEABE58,AL,2018,lower,64,True,validated_prior_with_nonpresidential_current_ticket,2.5862819316706336,-0.9072148194444152,R,3.4934967511150488,-7.740098599049596,347,6.143322593276263,-3.5570406616056296,-2.6498258421612144,R,0.0,-0.29174084588711713,2.8780227775577507,3.785237597002166,D,1.0,-0.29174084588711713,2.8780227775577507,3.785237597002166,D,1.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-23A79CB5A361F02C8F88,AL,2018,lower,65,True,validated_prior_with_nonpresidential_current_ticket,33.908142933710835,22.36110104945657,D,11.547041884254265,-3.83005965448616,347,11.295243608068322,22.612899325642513,0.2517982761859443,D,0.0,8.768307349755123,25.139835583955712,2.7787345344991436,D,0.0,8.768307349755123,25.139835583955712,2.7787345344991436,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-2FE769CF51BA73B5BB67,AL,2018,lower,66,True,validated_prior_with_nonpresidential_current_ticket,1.478348070070453,-0.0632000380265691,R,1.541548108097022,-5.947962072383234,347,2.778962965226485,-1.300614895156032,-1.2374148571294628,R,0.0,0.6718658305031595,0.8064822395672935,0.8696822775938626,D,1.0,0.6718658305031595,0.8064822395672935,0.8696822775938626,D,1.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-CDFDC4BB0B2FA0329897,AL,2018,lower,73,True,validated_prior_with_nonpresidential_current_ticket,-2.615904756718564,-0.6445711905107707,R,-1.971333566207793,-5.847436887574711,347,-0.42673049648593087,-2.189174260232633,-1.5446030697218625,R,0.0,-1.745089983591336,-0.8708147731272278,-0.22624358261645705,R,0.0,-1.745089983591336,-0.8708147731272278,-0.22624358261645705,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-3B4C5F8A590A0BDA2FA6,AL,2018,lower,74,True,validated_prior_with_nonpresidential_current_ticket,-15.564789480583181,-13.915473446039558,R,-1.6493160345436242,2.059350287166249,347,-6.8778005578556645,-8.686988922727517,5.228484523312041,R,0.0,5.434334230803349,-20.99912371138653,-7.083650265346973,R,0.0,5.434334230803349,-20.99912371138653,-7.083650265346973,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-7B563370438E976C13D7,AL,2018,lower,79,True,validated_prior_with_nonpresidential_current_ticket,-14.52713398612345,-8.818061392909733,R,-5.709072593213716,-1.3370617461154923,347,-7.4002988255739375,-7.126835160549513,1.6912262323602203,R,0.0,-1.871308877584997,-12.655825108538453,-3.8377637156287197,R,0.0,-1.871308877584997,-12.655825108538453,-3.8377637156287197,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-F411016AC53A31B1CD30,AL,2018,lower,80,True,validated_prior_with_nonpresidential_current_ticket,-10.166433981790426,-8.563263751638381,R,-1.603170230152045,-4.539208419417751,347,-1.2517023667047467,-8.91473161508568,-0.35146786344729897,R,0.0,-0.052078776314554265,-10.114355205475873,-1.5510914538374916,R,0.0,-0.052078776314554265,-10.114355205475873,-1.5510914538374916,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-A7C09831957E2EAAD300,AL,2018,lower,81,True,validated_prior_with_nonpresidential_current_ticket,1.4058022739575051,-5.504654486902686,R,6.910456760860191,-6.354651303874201,347,8.670191624262708,-7.264389350305203,-1.7597348634025174,R,0.0,3.2484321178106805,-1.8426298438531754,3.6620246430495103,R,0.0,3.2484321178106805,-1.8426298438531754,3.6620246430495103,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-F6BB88E58921CE9EC58D,AL,2018,lower,83,True,validated_prior_with_nonpresidential_current_ticket,10.437522564546828,9.537922418716738,D,0.8996001458300906,2.3292245696550573,347,-3.6277572276452594,14.065279792192088,4.5273573734753505,D,0.0,3.282879510489084,7.154643054057744,-2.3832793646589936,D,0.0,3.282879510489084,7.154643054057744,-2.3832793646589936,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-907E6A4808D3A6AC7566,AL,2018,lower,85,True,validated_prior_with_nonpresidential_current_ticket,18.736625788421073,13.352629407263166,D,5.383996381157906,-2.142952943887624,347,4.532790972920997,14.203834815500075,0.8512054082369094,D,0.0,4.73496375373803,14.001662034683044,0.6490326274198779,D,0.0,4.73496375373803,14.001662034683044,0.6490326274198779,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-0A5080D23485B861FD7C,AL,2018,lower,86,True,validated_prior_with_nonpresidential_current_ticket,-8.14780867208814,-9.14193497798836,R,0.9941263059002226,-6.915603723885074,347,3.1546936649885056,-11.302502337076644,-2.160567359088285,R,0.0,-0.8509224218116185,-7.296886250276521,1.8450487277118386,R,0.0,-0.8509224218116185,-7.296886250276521,1.8450487277118386,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-4E02708CA86AC2E1EB49,AL,2018,lower,88,True,validated_prior_with_nonpresidential_current_ticket,-8.164010968960284,-10.541505276160414,R,2.3774943072001298,-5.757927639050391,347,4.121924692595211,-12.285935661555495,-1.7444303853950807,R,0.0,0.643808472587047,-8.80781944154733,1.733685834613084,R,0.0,0.643808472587047,-8.80781944154733,1.733685834613084,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-7B31388744DF347EB509,AL,2018,lower,89,True,validated_prior_with_nonpresidential_current_ticket,2.6251550672200707,1.2546689741427963,D,1.3704860930772742,-3.4466184219636347,347,1.2508398593231038,1.374315207896967,0.1196462337541706,D,0.0,2.012206919036065,0.6129481481840058,-0.6417208259587905,D,0.0,2.012206919036065,0.6129481481840058,-0.6417208259587905,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-017CEF4BCC74680FB39A,AL,2018,lower,90,True,validated_prior_with_nonpresidential_current_ticket,-8.514115904105818,-6.08967257044139,R,-2.4244433336644278,-2.0215776569046864,347,-4.137626297736585,-4.376489606369233,1.713182964072157,R,0.0,1.660277033059972,-10.17439293716579,-4.084720366724399,R,0.0,1.660277033059972,-10.17439293716579,-4.084720366724399,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-6621C15BF3F70F91BD66,AL,2018,lower,94,True,validated_prior_with_nonpresidential_current_ticket,10.675809937330513,8.02899837149896,D,2.6468115658315536,-7.44009203740635,347,5.109200115149438,5.566609822181075,-2.4623885493178843,D,0.0,-0.43242903113529785,11.10823896846581,3.0792405969668515,D,0.0,-0.43242903113529785,11.10823896846581,3.0792405969668515,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-7F086FBC3FD2CA467230,AL,2018,lower,96,True,validated_prior_with_nonpresidential_current_ticket,-0.11766145355872482,-6.090928828790115,R,5.97326737523139,-6.711688261131884,347,8.151136096537439,-8.268797550096163,-2.177868721306049,R,0.0,2.1976421158936086,-2.3153035694523334,3.7756252593377813,R,0.0,2.1976421158936086,-2.3153035694523334,3.7756252593377813,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-0D00F1CE0E41881692F5,AL,2018,lower,97,True,validated_prior_with_nonpresidential_current_ticket,-2.514197317444758,-9.451732158117618,R,6.93753484067286,3.858382262640431,347,1.6439309405785163,-4.158128258023274,5.293603900094344,R,0.0,4.758289557529544,-7.272486874974302,2.1792452831433167,R,0.0,4.758289557529544,-7.272486874974302,2.1792452831433167,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-B084184B06D4BC784E29,AL,2018,lower,99,True,validated_prior_with_nonpresidential_current_ticket,3.3080449442969666,0.5888085947278943,D,2.7192363495690723,4.419791541076016,347,-2.9956508823456396,6.303695826642606,5.714887231914712,D,0.0,0.41681788923446006,2.8912270550625063,2.302418460334612,D,0.0,0.41681788923446006,2.8912270550625063,2.302418460334612,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-0E43B54DD6EC3A535EA7,AL,2018,lower,104,True,validated_prior_with_nonpresidential_current_ticket,-1.608439909240829,-0.4542109583830334,R,-1.1542289508577956,-4.883259347278329,347,-0.5560843761084298,-1.0523555331323993,-0.5981445747493659,R,0.0,-0.062377107996843595,-1.5460628012439854,-1.091851842860952,R,0.0,-0.062377107996843595,-1.5460628012439854,-1.091851842860952,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-F9A39A6C40DF3DBEA099,AL,2018,upper,1,True,validated_prior_with_nonpresidential_current_ticket,0.528788045861468,2.6492078813448625,D,-2.1204198354833945,-5.782985936626366,347,-0.5202035282872879,1.0489915741487559,-1.6002163071961066,D,0.0,-0.7640868079487553,1.2928748538102233,-1.3563330275346392,D,0.0,-0.7640868079487553,1.2928748538102233,-1.3563330275346392,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-ED31BE441CCE2639133E,AL,2018,upper,2,True,validated_prior_with_nonpresidential_current_ticket,-0.7402439933251479,-0.200492723746033,R,-0.5397512695791149,-2.057119139790277,347,-1.419734016527651,0.6794900232025032,0.8799827469485362,D,1.0,2.0277187267730774,-2.7679627200982253,-2.5674699963521923,R,0.0,2.0277187267730774,-2.7679627200982253,-2.5674699963521923,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-CB7259095BF149F8E110,AL,2018,upper,6,True,validated_prior_with_nonpresidential_current_ticket,31.834074638953584,34.05460399370181,D,-2.220529354748225,-5.226229959031388,347,-1.0974047147571533,32.931479353710735,-1.123124639991076,D,0.0,-0.24151359060704314,32.07558822956063,-1.979015764141181,D,0.0,-0.24151359060704314,32.07558822956063,-1.979015764141181,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-96859B874257F6EFAEFD,AL,2018,upper,7,True,validated_prior_with_nonpresidential_current_ticket,-7.0949137745330155,-6.40508963876924,R,-0.6898241357637749,-1.3961519888152427,347,-2.0672952482199483,-5.027618526313067,1.3774711124561732,R,0.0,2.1334513375091744,-9.22836511204219,-2.8232754732729504,R,0.0,2.1334513375091744,-9.22836511204219,-2.8232754732729504,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-949234EE482C18159BF4,AL,2018,upper,11,True,validated_prior_with_nonpresidential_current_ticket,-1.6217942844129354,-3.295956396113966,R,1.6741621117010304,-7.231185643053531,347,4.146799287279739,-5.768593571692675,-2.4726371755787087,R,0.0,0.1964257781973684,-1.8182200626103038,1.4777363335036622,R,0.0,0.1964257781973684,-1.8182200626103038,1.4777363335036622,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-9EBB2E20AE48EB66D1D2,AL,2018,upper,12,True,validated_prior_with_nonpresidential_current_ticket,5.017147611660597,7.125335726320596,D,-2.1081881146599994,-5.250123281438685,347,-0.9778657815803522,5.995013393240949,-1.130322333079647,D,0.0,-0.1778947676745244,5.1950423793351215,-1.9302933469854748,D,0.0,-0.1778947676745244,5.1950423793351215,-1.9302933469854748,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-0554FF4E81E4A03F8B0F,AL,2018,upper,13,True,validated_prior_with_nonpresidential_current_ticket,-0.6094839934114447,-5.599668629474935,R,4.99018463606349,-5.707185133637739,347,6.477749176347441,-7.0872331697588855,-1.4875645402839508,R,0.0,3.6976715746326203,-4.307155568044065,1.2925130614308697,R,0.0,3.6976715746326203,-4.307155568044065,1.2925130614308697,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-D9FB40161B6BC9148A82,AL,2018,upper,14,True,validated_prior_with_nonpresidential_current_ticket,-1.9497585248205382,-1.6319093732249463,R,-0.3178491515955919,-6.530585610016304,347,1.7381937305103528,-3.6879522553308908,-2.0560428821059444,R,0.0,-0.2892385971931062,-1.660519927627432,-0.02861055440248572,R,0.0,-0.2892385971931062,-1.660519927627432,-0.02861055440248572,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-F0E8B2655C5E1335C2CF,AL,2018,upper,16,True,validated_prior_with_nonpresidential_current_ticket,3.2943484754787775,4.454500870380223,D,-1.1601523949014456,-2.733715363900384,347,-2.347952074084878,5.642300549563656,1.1877996791834322,D,0.0,3.221676996866238,0.07267147861253953,-4.381829391767684,D,0.0,3.221676996866238,0.07267147861253953,-4.381829391767684,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-7CF83CB28F4BB60E2D96,AL,2018,upper,21,True,validated_prior_with_nonpresidential_current_ticket,16.56633828963929,12.741419415323936,D,3.8249188743153546,-5.596907159884029,347,4.611103342771758,11.955234946867533,-0.786184468456403,D,0.0,3.5689523008832946,12.997385988755996,0.25596657343206,D,0.0,3.5689523008832946,12.997385988755996,0.25596657343206,D,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-D45DFD7A700027D75CF3,AL,2018,upper,25,True,validated_prior_with_nonpresidential_current_ticket,-6.695529394578484,-8.914605423384565,R,2.2190760288060805,-0.9782086948414656,347,-0.03462128065351888,-6.6609081139249655,2.253697309459599,R,0.0,6.0418309157280525,-12.737360310306537,-3.822754886921972,R,0.0,6.0418309157280525,-12.737360310306537,-3.822754886921972,R,0.0
WAR-POST2016-V3-530FBD4238CC483E557C,WAROUT-E816A10B926AF3A8085C,AL,2018,upper,26,True,validated_prior_with_nonpresidential_current_ticket,21.382362582052387,14.410758490594263,D,6.971604091458121,4.082731667597252,347,1.7702673758889078,19.61209520616348,5.201336715569218,D,0.0,4.554794817475521,16.827567764576866,2.4168092739826026,D,0.0,4.554794817475521,16.827567764576866,2.4168092739826026,D,0.0
