model_run_id,cycle,n,headline_war_mae,cross_fitted_residual_mae,mean_difference,mae_difference,max_abs_difference,pearson_correlation,sign_agreement_share
WAR-POST2016-V3-530FBD4238CC483E557C,all,3660,5.237427751235692,6.242175126812636,-0.04435243484897651,2.3980124350110352,18.360893020246,0.9263628107732307,0.8453551912568306
WAR-POST2016-V3-530FBD4238CC483E557C,2018,1025,6.416047899971785,6.525113313895567,-0.019574541636619546,0.5124287133978591,6.057130288341568,0.997151199807218,0.9736585365853658
WAR-POST2016-V3-530FBD4238CC483E557C,2019,144,13.664893992292374,14.590916239109212,-0.2515817086119521,2.9308850926176806,10.699827914075442,0.9830669102019146,0.9166666666666666
WAR-POST2016-V3-530FBD4238CC483E557C,2020,870,4.648108602503698,5.477625404187923,-0.010748015667577231,2.5005136938165844,10.936749731742667,0.9049300967265652,0.8471264367816091
WAR-POST2016-V3-530FBD4238CC483E557C,2022,761,3.125879933585703,4.526884076309599,0.020766811169874354,2.9156204530903116,11.854944534903867,0.7873603718331986,0.7621550591327201
WAR-POST2016-V3-530FBD4238CC483E557C,2023,90,16.319731679314483,18.78548310836098,6.11240681364538,6.527328150366194,18.360893020246,0.9778063395381319,0.8444444444444444
WAR-POST2016-V3-530FBD4238CC483E557C,2024,770,3.549826977124948,5.397196773366209,-0.8605293808144989,3.698370150150031,15.150414054712668,0.7725213662686531,0.7415584415584415
